date,strategy_xs_r,low_risk,momentum,quality,size,value,spx,acc_rate,rebal
2005-08-31,-0.0007599643835616055,-0.00641364946626,0.0059531357484281,0.0033369962455501,0.0020195736448212,-0.0045050610955096,0.0097542373360532,0.0001099643835616,True
2005-09-01,0.00043411727679854603,-0.0006947770980746,0.003206211418001,-0.0039771569197805,0.0015462413878691,-0.000479261829522,0.0009220774634168,0.0001104301369863,False
2005-09-02,-0.0029125563217224544,0.0041277854223428,-0.0045164723312883,-0.0004771536933295,-0.0008293529195263,0.0029439926201449,-0.0030330016013937,0.0001105808219178,False
2005-09-06,0.010988112234655472,-0.0017276200149339,0.0020013855680999,0.0024411672149486,0.000781359652909,-0.0018539745227292,0.0121700404131296,0.0004487999999999,False
2005-09-07,0.0035859028867560473,-0.0040884918529963,0.0018150394720508,0.0013639507859252,0.0005307504334113,-0.002363087664762,0.0022946413060028,0.0001133561643835,False
2005-09-08,-0.005055170398924796,-0.0025517725620123,0.0012409420501156,0.0006197010824064,0.0020826651607504,-0.0025095625916741,-0.0039069606332683,0.0001135671232876,False
2005-09-09,0.008598339787990022,-0.0026125969258284,0.0044801968760862,-1.8856679494e-05,-0.0025621015004801,-0.0006135120492264,0.0078519711075652,0.0001128246575342,False
2005-09-12,0.0017064044930850024,-0.0002454568844597,-0.0050784051024338,0.0001719196259379,0.0030103419161374,0.0005716920183498,-0.0010837989488462,0.0003427479452054,False
2005-09-13,-0.006916823457335602,-0.0001235670307129,0.0020469880360156,-0.0004161438728533,0.0009919102104516,-0.00094573513167,-0.0076580153030312,0.0001130356164383,False
2005-09-14,-0.004014666072959871,0.000614504189303,0.0022634675649666,-0.0017352125873631,-0.003049616696797,0.0011810974875265,-0.0033954419379244,0.0001140904109589,False
2005-09-15,-0.0014446700527863357,0.0036278024033214,0.0017538080740253,-0.001276106460719,-0.0024083512829811,0.0021709512212802,0.0003491254646097,0.0001153616438356,False
2005-09-16,0.006778163740643048,0.001384422011157,-0.0018877300811937,-0.0024918256383154,0.0023929252721245,0.0002623617001013,0.0081747116807284,0.0001170136986301,False
2005-09-19,-0.008751973232477917,-0.003619822138371,0.0076641776111225,0.0003774764402638,-0.0019394940659634,-0.0022536946925763,-0.0059147943780409,0.0003489616438356,False
2005-09-20,-0.008648319545224796,0.002893854141923,-0.0008816213390289,-0.0035030150723977,0.0025243138934451,-0.0009303205422231,-0.0079714881864532,0.0001162136986301,False
2005-09-21,-0.011336761313801841,-0.0020232092983457,0.004017690970483,0.0010167071200282,-0.0027153063763016,-0.0008529808032689,-0.0092433792182576,0.0001141369863013,False
2005-09-22,0.003518187582579734,0.0007135570578053,-0.0009526285517452,0.0037792353866539,-0.004630528517714,0.0016896615454326,0.0035377820285563,0.000114506849315,False
2005-09-23,0.0036684127670163287,0.0005812647846366,-0.0005006148715628,0.0001511340024267,0.0029410597285055,3.82836513758e-05,0.0004352950418904,0.0001163178082191,False
2005-09-26,-0.0004244655700997746,-0.0057983166218902,0.0061034632487289,0.0011296929112515,0.0018107893035891,-0.0029783793057079,-7.288343989599998e-05,0.0003526520547945,False
2005-09-27,0.0009413719818766695,0.0020646943923619,0.0017997922221523,-6.05555771641e-05,-0.0019061028081934,0.0003343144997966,-9.260363004730676e-05,0.0001172821917808,False
2005-09-28,0.0023251362172910395,-0.0015110547466842,0.002142021830946,-0.0005727866996708,-0.0024644011002409,-0.0007843378183796,0.0008952645545493,0.0001165315068493,False
2005-09-29,0.008188089214045154,-0.0022689478377049,0.0021557439453253,-0.001907253035899,0.0018194446759085,-0.0011106955436165,0.0087492080000253,0.0001176575342465,False
2005-09-30,0.0046809114573967215,-0.0034967905576612,-0.00029688332913,0.0025757508017333,0.0010875536202814,-0.001959443553793,0.0008019695391596,0.0001184657534246,True
2005-10-03,9.376747679672105e-05,-0.0031927631030123,0.0055714998185071,0.0006532862181769,0.00210135928713,-0.0031900305036504,-0.0020773796548458,0.0003602712328767,False
2005-10-04,-0.009466839015778853,0.0036655086673825,-0.0050073181800305,-0.0001296390069051,0.0028822965508951,-0.0008034484666638,-0.0100894925706678,0.0001196547945205,False
2005-10-05,-0.01751414545851169,0.0070895770722595,-0.0103824486427071,-0.0009594324509497,-0.0028291468782806,0.0041046398280982,-0.0150060510505341,0.0001188986301369,False
2005-10-06,-0.006598042139368539,0.0074773599000708,-0.0121213951679898,-0.000190318284978,0.0003390669977646,0.0072104358284408,-0.004215854427068,0.0001201999999999,False
2005-10-07,0.0034562646482527866,-0.0035241933899466,0.0062320490791336,0.0012608608014958,-0.0003436451242268,-0.002035105079537,0.0035819603459559,0.0001192876712328,False
2005-10-10,-0.011706483853605206,0.0052830883694939,-0.005321765776285,0.000839188026443,0.0002983223269686,0.0002968542587521,-0.0075241537556974,0.000358002739726,False
2005-10-11,-0.005630863275931894,-7.97757474639e-05,0.0066600769991266,0.002434241724762,-0.0084230557326752,0.001602615359669,-0.0021921878814778,0.0001203123287671,False
2005-10-12,-0.007892150225029669,0.0087417060437505,-0.0064253037196809,-0.0003359068384924,-0.0017269125511452,0.0045073827857632,-0.0061897981734309,0.0001216219178082,False
2005-10-13,-0.00039048363158311833,-0.0009515875852355,-0.0089196803175277,0.0020184305305455,0.0056634861264146,-0.0015871951335822,-0.0008354914193031,0.0001222246575342,False
2005-10-14,0.008976628727979396,-0.0047225996133595,0.0051906132223368,9.84483653595e-05,-0.0008917653929688,-0.0033622094518095,0.0081451833302371,0.0001227205479452,False
