date,strategy_xs_r,low_risk,momentum,quality,size,value,spx,acc_rate,rebal
2004-04-30,-0.0006611111111111114,0.0138944242926582,-0.0012955560791712,3.28923449055e-05,-0.0071259133597763,0.0103342538072961,-0.0059183371388159,1.1111111111111112e-05,True
2004-05-03,0.009381626879783219,-0.0005521401997036,0.0033814638533253,0.0006860905376946,-0.0024695443101486,-0.0003516033867344,0.0091684507951703,2.5000000000000005e-05,False
2004-05-04,-0.000612043658222706,-0.0071677497256614,-0.0002244726756126,-0.0011229152575031,0.0061467515900944,-0.0037430756638067,0.001835083609995,8.333333333333334e-06,False
2004-05-05,-0.0003297858150407849,-0.0027576311234925,0.0021143307734832,0.0018347041963423,-0.0022100721689223,-0.0021864050218626,0.0017602343947716,8.333333333333334e-06,False
2004-05-06,-0.0009332796148478492,0.0065209061877118,-0.0017803586227085,0.000560445260962,-0.0011270194645099,0.0038367966070644,-0.0067312921485232,8.333333333333334e-06,False
2004-05-07,-0.014507403890508587,-4.91765024796e-05,-0.0051353710040464,0.0034113615026462,5.10919024078668e-06,-0.0029914327107824,-0.0137337707250513,8.333333333333334e-06,False
2004-05-10,-0.010460520472798055,0.0053349572523487,-0.0070826753240104,0.0011953185401188,-0.0045108297194146,0.0042557821616789,-0.0105647287703651,2.5000000000000005e-05,False
2004-05-11,-6.012178850206643e-05,-0.0104896730276499,0.0006234201139132,8.27820141963e-05,0.0057536981549001,-0.0067266640777633,0.0076541142345525,8.333333333333334e-06,False
2004-05-12,-0.0017226645703244956,0.0026526049721129,0.0012751052931352,-0.0015389546513383,-0.0013732174792377,0.0029084500964789,0.0016622130174813,8.333333333333334e-06,False
2004-05-13,-0.003059925211428561,-0.0010932221854438,0.0002165475519543,-0.0005236602186297,-0.0024306349135464,-8.78018691818e-05,-0.0007738626421696,8.333333333333334e-06,False
2004-05-14,0.006460053669985532,0.0096670830278982,0.0047816961922439,-0.0001870419336683,-0.0064824886665738,0.0073324344354091,-0.0006832448652001,8.333333333333334e-06,False
2004-05-17,-0.00506594750717643,0.0057342711511833,0.0001606942246701,0.0015560439325479,-0.0033425765348438,0.0026576351101506,-0.0106118394633569,2.5000000000000005e-05,False
2004-05-18,0.003151203278826841,-0.0054785869027931,-0.0013513154646689,-0.0012078368359049,0.0011868515743254,-0.0024531019487339,0.0068083809919135,8.333333333333334e-06,False
2004-05-19,-0.00257550780913668,-0.004545952547527,-0.0012943091990255,-0.0008891729595066,0.0034356997549627,-0.0027816277987689,-0.002573633977407,8.333333333333334e-06,False
2004-05-20,0.0038395982329722514,0.0056521208954207,0.0001504162202999,-0.0016071309279056,-0.0006199589220718,0.0045185635095121,0.0004509342267618,8.333333333333334e-06,False
2004-05-21,0.001351940863936251,-0.0036812781088892,0.0001135596882844,5.22494499992e-05,0.0011861467321479,-0.0025400320117457,0.004003822488883,8.333333333333334e-06,False
2004-05-24,0.0020911875159483314,-0.0049428082802176,0.0025474776049806,-0.0007498175469021,0.0014423347639742,-0.0022980021831434,0.0016667224477852,2.5000000000000005e-05,False
2004-05-25,0.014352861731067144,-0.0076416396476977,0.0004189428162446,0.0018621453937266,0.0005825648375565,-0.0048231427376586,0.0160952260645175,8.333333333333334e-06,False
2004-05-26,0.00198072900327012,-0.003086583365649,-0.0017181217543023,-0.0015019011076131,0.003133698720349,-0.0023531124816034,0.0016897035922316,8.333333333333334e-06,False
2004-05-27,0.006425029094861811,-0.0002608708326437,-0.0009025248846167,0.0010274083418311,-0.0005894306662195,0.000319741500885,0.0056780713162441,8.333333333333334e-06,False
2004-05-28,-0.0011588785212896379,-0.0023091440538611,0.0006948346620901,0.0003728971329368,-0.0010667334162483,-0.001707752159241,-0.0005434360730592,8.333333333333334e-06,True
2004-06-01,0.0019710798182149404,-0.0024757460031205,0.0062135333127771,0.0032256411409703,0.0015628721291324,-0.0017748597461328,0.0004195595531285,4.4444444444444447e-05,False
2004-06-02,0.004962689288611061,0.006289048566605,0.0023257961324627,-7.04864248431e-05,-0.0014628998968608,0.0036579025465009,0.0033691957030164,1.1111111111111112e-05,False
2004-06-03,-0.004250675568746403,0.0093542733644743,0.0015727971573564,0.0010958391911993,-0.0048771519508601,0.0070046063558855,-0.0074333993092282,1.1111111111111112e-05,False
2004-06-04,0.005426374210985092,-0.0054458072461554,-0.0022521463099446,-0.0026591589754013,0.0027029783134729,-0.0030345171095149,0.0052367754055818,1.1111111111111112e-05,False
2004-06-07,0.00642117056431268,-0.0073304240110919,-0.0013118539778722,0.0008008598413167,1.08127442188e-05,-0.0027973922501512,0.0159310319227914,3.3333333333333335e-05,False
2004-06-08,0.0010420041489989824,0.0016205350711136,0.0002042968481179,0.0023633451922447,-0.0014069552725858,0.0004541641298968,0.0015321799570918,1.1111111111111112e-05,False
2004-06-09,-0.0049795878681276155,0.0099293869874509,0.0019157261692598,0.0008164870160867,-0.0035217341694217,0.0067063406523715,-0.0095104894928023,1.1111111111111112e-05,False
2004-06-10,3.0586876652211674e-05,0.0013901397510978,0.0008878914524703,0.0002135475894726,-0.0016040194906044,0.0024078480606578,0.0045322140018092,1.1111111111111112e-05,False
2004-06-14,-0.0056228759366150766,0.0072989103197675,0.004128613116776,0.0010683437399998,-0.0048628237933168,0.0030696908077724,-0.0098819236563902,4.4444444444444447e-05,False
2004-06-15,0.004654787644140585,-0.0073438781167616,0.0004220572716292,0.0007751957236835,0.0049371561495817,-0.0037638065081931,0.0059606828264516,1.1111111111111112e-05,False
2004-06-16,0.0018053623910581802,-0.001878250085514,0.0036268249462999,-0.0008582758452416,0.0015400106680559,-0.0012713674163235,0.0013581347436074,1.1111111111111112e-05,False
2004-06-17,-0.002381305158691654,0.0054132034282717,0.0038447154569679,-0.0017828051751856,-0.0012947808199806,0.0062687154214875,-0.0013431976349828,1.1111111111111112e-05,False
2004-06-18,0.0011615376026857423,-0.0004491377599453,-0.002278503358443,-0.0019096097359559,-0.0005571420822539,0.0012503052626772,0.0026124479189671,1.1111111111111112e-05,False
2004-06-21,0.0026828708828041635,0.0039419442363778,0.0008929657590612,-0.000197055938016,4.11010104786804e-06,0.0029461700391487,-0.0041918503638702,3.3333333333333335e-05,False
2004-06-22,0.0026438138536591556,-0.0067593943659678,-0.0027846059102084,-0.0001740736148797,0.0022528139253318,-0.0046017638595814,0.0036250916669125,1.1111111111111112e-05,False
2004-06-23,0.002841923437298128,-0.0095789279698712,0.0002965467545519,-0.0006844061871231,0.0028031304398861,-0.0039652551717506,0.0084955134778822,1.1111111111111112e-05,False
2004-06-24,-0.0019050798285901553,-0.0005651570251869,3.56581052134e-05,-0.0007576510477134,0.0002690144035796,-0.000557062986803,-0.0029917240160285,1.1111111111111112e-05,False
2004-06-25,-0.0022673299223192993,-0.0079502601348821,0.0012278657163891,0.0018477945846409,0.0041299871902136,-0.0059686060566391,-0.0054641422775513,1.1111111111111112e-05,False
2004-06-28,0.0012560273097879068,0.0072848468167253,0.0008169108671772,-0.0008096124206879,-0.0007104332562428,0.0040281474123644,-0.0009853532904925,3.3333333333333335e-05,False
2004-06-29,0.0012831530900322026,-0.0034466410201734,0.0003425798198405,-0.0015335748696062,0.0047991732117645,-0.0033156590069141,0.0025035577908168,1.1111111111111112e-05,False
2004-06-30,0.004859342487846212,-0.0026574619121837,0.0015058255612768,3.55915479202728e-06,-0.0003996239591504,-0.0013628359454358,0.0040726769543702,1.1111111111111112e-05,True
