date,vol,naive_vol,shrinkage
2014-02-12,0.004125783616286611,0.004528666056224109,0.6295518541577089
2014-02-13,0.003943071948942548,0.004402519998247348,0.6476492560867272
2014-02-14,0.003953617416733723,0.004400722661705172,0.6384023800706288
2014-02-18,0.004236064567202636,0.004432975170277627,0.3667533208234323
2014-02-19,0.004109902259721103,0.004207160719360735,0.2625420789805673
2014-02-20,0.003928455996143784,0.004281019943268016,0.6028756488356891
2014-02-21,0.0038798662642802306,0.00416070489151276,0.5900326396979824
2014-02-24,0.003842586077184012,0.003905291245836578,0.25144570674173705
2014-02-25,0.00377955905480966,0.0038232774891450204,0.2155702654746484
2014-02-26,0.003718480074821193,0.0037669087472708054,0.22469336500529857
2014-02-27,0.003620414829617926,0.0036462466770895755,0.2180864780902933
2014-02-28,0.0036737061742340067,0.0036944997846716236,0.18993428107454222
2014-03-03,0.003536122485470361,0.003536089645565517,0.1599836084740829
2014-03-04,0.0034995088324693076,0.0034949761038750578,0.15416284237965627
2014-03-05,0.0035262030996021164,0.0035322297800971783,0.15416284237967237
2014-03-06,0.0035138860721510264,0.003515609828204597,0.15416284237967237
2014-03-07,0.003823454779297961,0.003829087072937253,0.016117190280574206
2014-03-10,0.004299027560632868,0.004315128503995606,0.0
2014-03-11,0.004549941516219761,0.0046025338438814055,3.533172666340099e-18
2014-03-12,0.0045750720669897995,0.004649461324146951,0.0
2014-03-13,0.005197939957378728,0.005331319035766543,6.394491611250836e-18
2014-03-14,0.005441663952427874,0.005537409467650957,5.2557589496022455e-17
2014-03-17,0.005527450185958619,0.005590902823981969,3.28937099125348e-17
2014-03-18,0.00549329846639993,0.005555260442100599,0.0
2014-03-19,0.00538829916103044,0.005477552823431637,3.1081669297812376e-18
2014-03-20,0.005446898539769331,0.005543812116046291,8.668535725355747e-18
2014-03-21,0.005501275474287968,0.005588786662326797,0.0
2014-03-24,0.005526752790624463,0.005629529558491165,7.245192974569202e-18
2014-03-25,0.00551416178048649,0.005583918660781331,8.479101556984192e-18
2014-03-26,0.005689454594662992,0.005772051903598274,1.4111162326178855e-08
2014-03-27,0.005757598390729331,0.00582238823397875,0.0
2014-03-28,0.005732919852241063,0.005805068815731726,3.8076495987563366e-10
2014-03-31,0.0056155974156801985,0.00566352244765498,0.0
2014-04-01,0.005630657101299106,0.005640016267636228,0.03463877352485821
2014-04-02,0.005609717446487873,0.00560916306909892,0.09530026272607284
2014-04-03,0.005645639000316613,0.0056555283338588554,0.054994187319572486
2014-04-04,0.005599139078039869,0.0056049653279639814,0.14345849195777186
2014-04-07,0.005472940987148503,0.005525266311565013,0.0
2014-04-08,0.00515021829136595,0.005273170674892757,0.0
2014-04-09,0.005021674405864361,0.005145873059519348,0.0
2014-04-10,0.004309497571185929,0.004370736420457347,0.0
2014-04-11,0.003951093183990101,0.004039218101351116,0.0
2014-04-14,0.0036716827139998383,0.0037751339080035816,2.20293577463161e-18
2014-04-15,0.0037058554199506676,0.0038120294980990115,0.0
2014-04-16,0.0038429764571898985,0.003909603694979831,0.0
2014-04-17,0.003758109216519802,0.0038785957232871974,7.541255725898338e-17
2014-04-21,0.003824662808436896,0.003886743999344784,6.875835268796847e-09
2014-04-22,0.0037491346564240565,0.004169443143337523,0.586991512529593
2014-04-23,0.003826091699240279,0.004201702383242531,0.5629287781336648
