permno
10078
10104
10107
10147
10401
10604
11042
11081
11308
11471
11703
11754
11850
12060
12079
12490
12570
13047
13407
13696
13721
13856
13901
13928
14008
14218
14322
14357
14541
14542
14593
14656
14736
14891
15488
15560
15579
15667
15966
16424
16851
17778
18163
18382
18542
19393
19414
19553
19561
20482
20626
21004
21450
21709
21768
21936
22111
22293
22592
22752
22779
23819
24571
24678
25013
25785
26390
26403
26542
27828
27983
34833
36469
38703
40483
43449
43916
47079
47896
48725
49680
50876
51043
55976
57381
58827
59176
59328
59408
60097
61241
61970
62092
65859
65875
65883
66018
66026
66093
66181
66800
68347
69032
70519
75510
76076
76226
77178
77274
77418
79879
83332
83435
83443
84788
86356
86580
86868
87031
87055
89393
89525
90215
90319
91233
91937
92602
92611
92655
93002
93436
