date,10y,BEST_EPS,CORR_COEF,DVD_PAYOUT_RATIO,DVD_SH_LAST,NET_AGGTE_DVD_YLD,NET_DEBT_TO_EBITDA,PE_RATIO,PX_TO_BOOK_RATIO,SHORT_AND_LONG_TERM_DEBT,acc_rate,bbb_credit,default_yield,erp,est_pe,global_bonds_total_r,indust_prod,inflation_total_r,libor3m,sentiment,spread,spx,spx_add,spx_add_bid,tail,ts
2006-05-19,5.0584,86.2915,0.957828,32.0592,0.0,1.85,3.9858,16.3127,2.7465,968.9374,0.00013858630136986302,164.16,3.17,94.34,1267.03,314.3705,0.3,211.4552,5.19375,39.39,0.5199999999999818,0.004136914432442351,1267.03,1266.51,112.82,9.426
2006-05-22,5.0383,86.2941,0.957873,32.0489,0.00241,1.85,3.9831,16.2462,2.7356,968.9313,0.00041410684931506844,166.17,3.25,93.67,1262.07,316.04,0.3,212.8644,5.2075,39.39,0.4800000000000182,-0.003914666582480297,1262.07,1261.59,112.43,9.753
2006-05-23,5.0123,86.2986,0.957809,32.0502,0.015256,1.86,3.9836,16.1753,2.7261,963.8853,0.00013732328767123288,170.77,3.28,93.15,1256.58,316.7189,0.3,212.7312,5.21,39.39,0.5199999999999818,-0.004349996434429126,1256.58,1256.06,111.92,9.544
2006-05-24,5.0363,86.166,0.957812,32.0458,0.048291,1.86,3.9831,16.2004,2.7303,962.7755,0.0001379808219178082,167.37,3.28,93.61,1258.57,315.3563,0.3,211.8857,5.21438,39.39,0.5799999999999272,0.0015836635948367483,1258.57,1257.99,112.12,10.548
2006-05-25,5.0683,86.1566,0.957305,31.6549,0.153585,1.84,3.9831,16.3842,2.7613,962.3962,0.00013885753424657535,167.17,3.24,95.05,1272.88,315.8982,0.3,212.405,5.22,33.04,0.40000000000009095,0.011370046958055768,1272.88,1272.48,113.17,12.1
2006-05-26,5.0481,86.1467,0.957502,31.6546,0.16861,1.83,3.9831,16.4779,2.7771,962.3962,0.00013830410958904108,168.19,3.22,95.43,1280.16,315.0463,0.3,211.6321,5.22688,33.04,-0.459999999999809,0.005719313682358118,1280.16,1280.62,113.73,11.373
2006-05-30,5.0762,86.1687,0.958323,31.6739,0.120022,1.86,3.9828,16.216,2.7329,962.3934,0.0005562958904109589,168.38,3.21,94.06,1259.84,316.8026,0.3,213.136,5.23063,33.04,0.34999999999990905,-0.01587301587301604,1259.84,1259.49,112.19,10.667
2006-05-31,5.1186,86.179,0.958382,31.6726,0.459687,1.85,3.9837,16.3456,2.7552,962.3946,0.00014023561643835615,166.14,3.18,95.25,1270.09,315.7516,0.03,212.2185,5.23813,33.04,0.5,0.008135953771907456,1270.09,1269.59,112.94,9.0
2006-06-01,5.0984,86.1918,0.958227,31.6735,0.035962,1.83,3.9837,16.5405,2.7757,962.4223,0.00013968219178082193,167.16,3.22,96.23,1285.71,314.9646,0.03,211.6173,5.27063,30.77,2.5499999999999545,0.012298341062444429,1285.71,1283.16,114.21,8.071
2006-06-02,4.9898,86.2073,0.958147,31.6731,0.002455,1.82,3.9838,16.5728,2.7812,962.4253,0.0001367068493150685,168.02,3.3,95.33,1288.22,317.7812,0.03,214.0054,5.27,30.77,0.5899999999999181,0.0019522287296513952,1288.22,1287.63,114.4,8.292
2006-06-05,5.0177,86.2048,0.958257,31.6644,0.060327,1.86,3.9823,16.2779,2.7317,962.1609,0.000412413698630137,167.23,3.29,94.15,1265.29,317.4862,0.03,213.5302,5.23625,30.77,0.2300000000000182,-0.017799754700284165,1265.29,1265.06,112.47,4.373
2006-06-06,4.9997,86.2106,0.958062,31.6552,0.058006,1.86,3.9802,16.2551,2.7286,962.1609,0.0001369780821917808,166.03,3.35,93.64,1263.85,314.8826,0.03,211.4225,5.27,30.77,0.7699999999999818,-0.0011380790174584376,1263.85,1263.08,112.34,0.781
2006-06-07,5.0177,86.2076,0.958142,31.6609,0.247053,1.87,3.9808,16.1574,2.7116,961.2651,0.00013747123287671234,167.23,3.33,93.09,1256.15,314.5153,0.03,210.843,5.2825,30.77,0.7100000000000364,-0.00609249515369692,1256.15,1255.44,111.66,1.563
2006-06-08,4.9936,86.3208,0.958274,31.6459,0.07302,1.87,3.9794,16.1769,2.7152,961.2651,0.00013681095890410959,166.64,3.39,92.77,1257.93,313.3591,0.03,210.0599,5.3,26.23,0.6800000000000637,0.0014170282211518614,1257.93,1257.25,111.78,-0.685
2006-06-09,4.9714,86.3226,0.958454,31.6459,0.0,1.88,3.981,16.1013,2.703,961.2651,0.0001362027397260274,166.86,3.4,92.29,1252.3,314.1049,0.03,210.9089,5.31,26.23,0.849999999999909,-0.004475606750773187,1252.3,1251.45,111.28,-2.193
2006-06-12,4.9774,86.2791,0.958378,31.5307,0.029489,1.9,3.981,15.8969,2.6687,961.2651,0.00040910136986301374,166.26,3.38,91.29,1236.4,313.5532,0.03,210.935,5.31938,26.23,0.5800000000001546,-0.012696638185738185,1236.4,1235.82,109.94,-3.66
2006-06-13,4.9613,86.3691,0.958427,31.5305,0.310555,1.93,3.9816,15.7332,2.6413,961.2651,0.00013592602739726027,167.87,3.46,90.03,1223.69,313.3245,0.03,211.1218,5.32938,26.23,0.7899999999999636,-0.010279844710449737,1223.69,1222.9,108.96,-4.172
2006-06-14,5.0617,86.4225,0.95789,31.5184,0.04137,1.92,3.9823,15.8144,2.6554,960.0379,0.00013867671232876714,165.83,3.45,91.38,1230.04,313.3364,0.03,211.4445,5.34063,26.23,0.5699999999999363,0.005189222760666468,1230.04,1229.47,109.26,-4.948
2006-06-15,5.094,86.4541,0.958477,31.5276,0.028307,1.88,3.9823,16.1548,2.7118,960.0379,0.00013956164383561645,167.6,3.44,93.74,1256.16,312.6516,0.03,210.7413,5.39563,26.41,0.7799999999999727,0.021235081785958343,1256.16,1255.38,111.57,-3.792
2006-06-16,5.1264,86.4734,0.958219,31.5264,0.003574,1.89,3.9825,16.0955,2.7016,960.0187,0.00014044931506849317,167.36,3.4,93.48,1251.54,312.602,0.03,210.8745,5.41375,26.41,0.5899999999999181,-0.0036778754298816274,1251.54,1250.95,111.06,-3.409
2006-06-19,5.1345,86.5355,0.95821,31.5261,0.0,1.9,3.9825,15.9488,2.677,960.0187,0.000422013698630137,167.55,3.42,92.83,1240.14,311.166,0.03,209.524,5.42438,26.41,0.5700000000001637,-0.009108777985521677,1240.14,1239.57,110.21,-3.491
2006-06-20,5.1487,86.5261,0.957996,31.532,0.021735,1.9,3.9831,15.947,2.6772,959.4446,0.00014106027397260272,167.13,3.45,93.22,1240.12,311.2348,0.03,209.3027,5.43688,26.41,0.4799999999997908,-1.6127211444061373e-05,1240.12,1239.64,110.16,-4.354
2006-06-21,5.1528,86.5788,0.958169,31.532,0.035457,1.88,3.9831,16.1025,2.7033,959.4446,0.00014117260273972603,168.72,3.5,93.93,1252.21,311.7694,0.03,209.6476,5.44875,26.41,0.7400000000000091,0.009749056542915246,1252.21,1251.47,110.99,-4.306
2006-06-22,5.208,86.5679,0.958249,31.533,0.291411,1.9,3.9831,16.0175,2.689,959.4446,0.00014268493150684932,168.2,3.47,93.87,1245.6,310.079,0.03,208.3935,5.46,34.4,0.4099999999998545,-0.005278667316185093,1245.6,1245.19,110.49,-2.482
2006-06-23,5.2223,86.5861,0.958057,31.533,0.004684,1.9,3.9831,16.0034,2.6867,959.4446,0.0001430767123287671,169.77,3.47,94.09,1244.5,308.8491,0.03,207.6204,5.48,34.4,0.16000000000008185,-0.0008831085420679674,1244.5,1244.34,110.4,-3.886
2006-06-26,5.2326,86.6006,0.95805,31.533,0.0,1.89,3.9832,16.0813,2.6998,959.4446,0.0004300767123287671,170.74,3.5,94.6,1250.56,308.9208,0.03,207.74,5.49,34.4,0.9299999999998363,0.004869425472077138,1250.56,1249.63,110.82,-1.494
2006-06-27,5.1998,86.6373,0.958171,31.533,0.009971,1.91,3.9832,15.9353,2.6752,959.4446,0.00014246027397260273,171.02,3.53,93.54,1239.2,309.692,0.03,208.2354,5.5,34.4,0.8300000000001546,-0.009083930399181095,1239.2,1238.37,109.96,-3.54
2006-06-28,5.2429,86.6454,0.958197,31.5349,0.218954,1.9,3.9832,16.023,2.6899,959.4446,0.00014364109589041094,169.71,3.49,94.51,1246.0,308.7529,0.03,207.3814,5.49875,34.4,0.2699999999999818,0.0054874112330536295,1246.0,1245.73,110.5,-4.351
2006-06-29,5.1936,86.605,0.959117,31.5446,0.062289,1.86,3.9837,16.3695,2.7479,958.0708,0.0001422904109589041,171.64,3.48,96.02,1272.87,309.4768,0.03,208.2794,5.50813,38.6,0.6799999999998363,0.021565008025682175,1272.87,1272.19,112.58,-1.802
2006-06-30,5.1364,86.658,0.959146,31.5453,0.009337,1.86,3.9836,16.334,2.7422,958.0708,0.00014072328767123288,168.36,3.44,95.1,1270.2,313.2429,0.34,211.4048,5.48063,38.6,0.31999999999993634,-0.0020976219095428794,1270.2,1269.88,112.33,-3.631
2006-07-03,5.1486,86.6875,0.959066,31.5618,0.139955,1.85,3.9857,16.4735,2.7652,958.0708,0.00042317260273972606,168.14,3.41,95.9,1280.19,313.0106,0.34,211.0514,5.48,38.6,0.4600000000000364,0.007864903164855885,1280.19,1279.73,113.2,-1.887
2006-07-05,5.2204,86.6753,0.959159,31.5619,0.154149,1.86,3.9857,16.354,2.7451,958.0708,0.00028604931506849313,167.96,3.36,96.0,1270.91,311.0187,0.34,209.7458,5.48875,38.6,0.540000000000191,-0.00724892398784549,1270.91,1270.37,112.45,-1.223
2006-07-06,5.1793,86.6748,0.958799,31.5619,0.324441,1.86,3.9857,16.3948,2.752,958.0708,0.0001418986301369863,167.07,3.41,95.81,1274.08,311.9922,0.34,210.6604,5.50719,37.7,0.6399999999998727,0.0024942757551673633,1274.08,1273.44,112.71,-2.705
2006-07-07,5.1261,86.671,0.958359,31.5619,0.0,1.87,3.9881,16.2842,2.7334,958.0708,0.00014044109589041097,167.39,3.43,94.71,1265.48,314.0174,0.34,212.2838,5.51,37.7,0.4600000000000364,-0.006749968604797152,1265.48,1265.02,112.0,-3.824
2006-07-10,5.1241,86.6389,0.958322,31.5619,0.012011,1.87,3.9881,16.3081,2.7374,958.0708,0.000421158904109589,166.59,3.42,94.85,1267.34,313.0777,0.34,211.5329,5.5,37.7,0.4800000000000182,0.0014697980213040918,1267.34,1266.86,112.14,-4.333
2006-07-11,5.0996,86.6503,0.958312,31.5619,0.081328,1.86,3.9881,16.3748,2.7486,958.0708,0.00013971506849315069,167.04,3.43,94.97,1272.52,313.5518,0.34,211.9583,5.5,37.7,0.41000000000008185,0.004087300961068019,1272.52,1272.11,112.54,-5.295
2006-07-12,5.0976,86.6561,0.958544,31.5434,0.146466,1.88,3.9881,16.1954,2.7185,958.0708,0.00013966027397260274,166.24,3.44,93.89,1258.6,312.1253,0.34,210.8181,5.50031,37.7,0.31999999999993634,-0.010938924339106704,1258.6,1258.28,111.42,-6.668
2006-07-13,5.063,86.6517,0.958814,31.5434,0.019946,1.91,3.9882,15.9856,2.6833,958.0708,0.00013871232876712326,167.7,3.51,92.18,1242.29,312.9794,0.34,211.7098,5.50688,36.5,0.4800000000000182,-0.012958843159065592,1242.29,1241.81,110.22,-4.723
2006-07-14,5.0629,86.676,0.958377,31.5426,0.003731,1.92,3.9882,15.9072,2.6701,958.0708,0.0001387095890410959,169.71,3.54,91.8,1236.2,312.5644,0.34,212.1229,5.49813,36.5,0.4600000000000364,-0.004902236997802345,1236.2,1235.74,109.75,-2.779
2006-07-17,5.0629,86.6527,0.958678,31.5452,0.0,1.92,3.9882,15.8852,2.6664,958.0708,0.0004161287671232877,168.71,3.55,91.68,1234.49,311.3155,0.34,210.7943,5.49,36.5,0.6099999999999,-0.0013832713153211218,1234.49,1233.88,109.62,-4.887
2006-07-18,5.1302,86.6522,0.958498,31.5442,0.022194,1.92,3.9881,15.9157,2.6716,958.0708,0.00014055342465753426,167.98,3.5,92.64,1236.86,310.2546,0.34,210.256,5.5,36.5,0.6999999999998181,0.0019198211407138732,1236.86,1236.16,109.76,-5.301
2006-07-19,5.0487,86.6253,0.959109,31.5442,0.12909,1.89,3.9881,16.211,2.7211,958.0708,0.0001383205479452055,170.13,3.55,93.25,1259.81,311.7724,0.34,211.9663,5.52,36.5,0.4700000000000273,0.018555050692883546,1259.81,1259.34,111.51,-5.01
2006-07-20,5.0263,86.5389,0.959193,31.5279,0.001602,1.9,3.9882,16.0736,2.6981,958.0708,0.0001377068493150685,169.37,3.54,92.38,1249.13,313.1451,0.34,213.097,5.51063,23.85,0.38000000000010914,-0.008477468824663936,1249.13,1248.75,110.67,-2.816
2006-07-21,5.0404,86.4477,0.959178,31.4963,0.016706,1.92,3.9882,15.9599,2.679,958.0708,0.0001380931506849315,169.96,3.52,91.86,1240.29,314.0008,0.34,213.5423,5.485,23.85,0.4500000000000455,-0.007076925540176027,1240.29,1239.84,109.97,-3.65
2006-07-24,5.0424,86.4131,0.959704,31.4963,0.036954,1.89,3.9881,16.2248,2.7235,958.0708,0.00041444383561643836,169.76,3.53,93.58,1260.91,313.0977,0.34,212.9537,5.49,23.85,0.5199999999999818,0.01662514411952043,1260.91,1260.39,111.57,-4.193
2006-07-25,5.0628,86.4321,0.959707,31.4964,0.0,1.87,3.9881,16.3274,2.7407,958.0708,0.0001387068493150685,168.72,3.5,94.07,1268.88,312.8228,0.34,212.7215,5.49,23.85,0.43000000000006366,0.006320831780222136,1268.88,1268.45,112.23,-5.287
2006-07-26,5.0302,86.4606,0.959705,31.4963,0.012848,1.87,3.9881,16.3213,2.7397,958.0708,0.00013781369863013698,168.98,3.5,93.97,1268.4,312.853,0.34,212.6541,5.5,23.85,0.38000000000010914,-0.000378286362776592,1268.4,1268.02,112.18,-3.228
2006-07-27,5.0343,86.5437,0.959306,31.4971,0.198512,1.88,3.988,16.255,2.7285,958.0708,0.00013792602739726026,168.57,3.48,93.96,1263.2,314.9918,0.34,214.4181,5.485,34.88,0.5099999999999909,-0.004099653106275691,1263.2,1262.69,111.76,-2.612
2006-07-28,4.9896,86.5461,0.959647,31.4992,0.05664,1.86,3.988,16.4525,2.7616,958.0708,0.0001367013698630137,168.04,3.51,94.37,1278.55,316.1141,0.34,215.2097,5.48875,34.88,0.9099999999998545,0.01215167827739072,1278.55,1277.64,113.06,-0.205
2006-07-31,4.9794,86.506,0.959803,31.4984,0.012416,1.86,3.988,16.4282,2.7575,958.0708,0.00040926575342465753,169.06,3.53,94.23,1276.66,316.3634,-0.07,215.3656,5.46563,34.88,0.6000000000001364,-0.0014782370654256027,1276.66,1276.06,112.89,2.417
2006-08-01,4.9753,86.4969,0.959837,31.4984,0.0,1.87,3.988,16.3544,2.7451,958.0708,0.0001363095890410959,170.47,3.52,93.87,1270.92,315.8348,-0.07,215.2262,5.4675,34.88,0.44000000000005457,-0.004496107029279495,1270.92,1270.48,112.4,2.439
2006-08-02,4.9632,86.5911,0.959888,31.4332,0.19519,1.86,3.9884,16.4501,2.7616,958.0708,0.0001359780821917808,168.68,3.5,94.22,1278.55,317.023,-0.07,215.9353,5.47188,34.88,0.7200000000000273,0.006003525005507715,1278.55,1277.83,113.05,1.418
2006-08-03,4.9591,86.5669,0.959695,31.6993,0.396272,1.86,3.8364,15.7843,2.7417,1004.8176,0.00013586575342465753,168.09,3.5,94.32,1280.27,316.4557,-0.07,215.6615,5.48,31.46,0.6700000000000728,0.0013452739431387695,1280.27,1279.6,113.22,-2.388
2006-08-04,4.8925,86.5551,0.959747,31.9041,0.011733,1.86,3.7152,15.7775,2.7361,1018.6847,0.00013404109589041098,170.75,3.54,93.75,1279.36,318.7174,-0.07,217.9231,5.49938,31.46,0.6599999999998545,-0.0007107875682473841,1279.36,1278.7,113.13,-1.283
2006-08-07,4.9186,86.487,0.958863,31.9351,0.055112,1.87,3.6726,15.7402,2.7261,1017.0666,0.00040426849315068484,168.14,3.52,93.65,1275.77,318.2754,-0.07,218.1295,5.44,31.46,0.31999999999993634,-0.002806090545272588,1275.77,1275.45,112.84,-2.837
2006-08-08,4.9165,86.4206,0.958884,31.786,0.092524,1.88,3.7906,15.6036,2.7104,991.5796,0.0001346986301369863,171.35,3.51,93.37,1271.48,318.1069,-0.07,218.3461,5.44594,31.46,0.36000000000012733,-0.003362675090337608,1271.48,1271.12,112.46,2.097
2006-08-09,4.9367,86.4921,0.958572,31.8215,0.349757,1.89,3.7992,15.5154,2.6967,993.3941,0.00013525205479452055,171.33,3.49,93.16,1265.95,318.3281,-0.07,218.7794,5.40375,31.46,0.4900000000000091,-0.004349262277031474,1265.95,1265.46,112.0,2.518
2006-08-10,4.9309,86.476,0.958305,31.661,0.229708,1.88,3.8026,15.5875,2.7097,993.3936,0.00013509315068493152,172.91,3.51,93.57,1271.81,316.8976,-0.07,217.2733,5.40188,36.59,1.0,0.004628934792053396,1271.81,1270.81,112.51,0.854
2006-08-11,4.9691,86.3861,0.958443,31.6609,0.174841,1.89,3.8006,15.5253,2.697,992.3931,0.00013613972602739727,172.09,3.48,93.67,1266.74,316.2595,-0.07,216.8182,5.405,36.59,0.4600000000000364,-0.003986444516083321,1266.74,1266.28,112.09,0.497
2006-08-14,4.9952,86.3785,0.957848,31.6582,0.076996,1.89,3.8029,15.5922,2.7009,989.8602,0.0004105643835616438,169.48,3.47,94.05,1268.21,315.3762,-0.07,216.0708,5.41625,36.59,0.5199999999999818,0.0011604591313134627,1268.21,1267.69,112.19,-1.318
2006-08-15,4.9289,86.3395,0.958085,31.7318,0.124314,1.86,3.7966,15.8048,2.7385,990.3798,0.00013503835616438355,170.11,3.52,94.49,1285.58,316.6916,-0.07,216.9013,5.42625,36.59,0.009999999999990905,0.013696469827552127,1285.58,1285.57,113.7,-1.377
2006-08-16,4.859,86.362,0.958173,31.7622,0.314723,1.85,3.7964,15.8926,2.7601,990.1799,0.00013312328767123288,172.1,3.55,94.81,1295.43,318.2347,-0.07,218.177,5.41,36.59,0.7599999999999909,0.007661911355186124,1295.43,1294.67,114.58,-1.128
2006-08-17,4.863,86.316,0.958157,31.7812,0.061282,1.85,3.7985,15.9193,2.7652,990.1622,0.0001332328767123288,171.7,3.52,94.97,1297.48,318.547,-0.07,217.9572,5.3925,30.53,0.5499999999999545,0.0015824861242985655,1297.48,1296.93,114.77,-3.171
2006-08-18,4.841,86.2795,0.957965,31.7814,0.0,1.84,3.7985,15.9784,2.7755,990.1622,0.00013263013698630138,170.9,3.54,95.15,1302.3,318.1831,-0.07,217.8775,5.39938,30.53,0.7200000000000273,0.003714893485833981,1302.3,1301.58,115.2,-3.582
2006-08-21,4.8112,86.2288,0.957891,31.7839,0.0,1.85,3.7986,15.9211,2.7653,990.152,0.000395441095890411,172.88,3.57,94.71,1297.52,319.7225,-0.07,219.5596,5.39813,30.53,0.11999999999989086,-0.003670429240574369,1297.52,1297.4,114.78,-4.54
2006-08-22,4.8092,86.2197,0.957851,31.7881,0.0,1.85,3.7958,15.9414,2.7682,989.2296,0.00013175890410958903,172.08,3.58,94.62,1298.82,318.9993,-0.07,219.4193,5.4,30.53,0.5899999999999181,0.0010019113385535405,1298.82,1298.23,114.89,-5.432
2006-08-23,4.8072,86.192,0.95787,31.7965,0.110031,1.86,3.7958,15.8683,2.7557,989.2296,0.0001317041095890411,173.28,3.59,94.32,1292.99,318.8016,-0.07,219.1523,5.4,30.53,0.6700000000000728,-0.0044886897337582665,1292.99,1292.32,114.39,-5.754
2006-08-24,4.7992,86.2955,0.957912,31.7959,0.02761,1.85,3.7956,15.9058,2.7621,988.6953,0.00013148493150684932,173.08,3.6,94.1,1296.06,318.9513,-0.07,218.8747,5.4,39.35,0.5499999999999545,0.00237434164223993,1296.06,1295.51,114.65,-7.374
2006-08-25,4.7793,86.3,0.957783,31.8067,0.138114,1.86,3.7959,15.8951,2.76,988.6953,0.00013093972602739727,175.07,3.61,94.12,1295.09,318.5367,-0.07,218.8087,5.4,39.35,0.33999999999991815,-0.0007484221409502778,1295.09,1294.75,114.58,-7.579
2006-08-28,4.7911,86.2982,0.957723,31.8066,0.0,1.85,3.7959,15.9762,2.7743,988.6953,0.00039378904109589044,173.89,3.59,94.64,1301.79,318.6651,-0.07,219.1562,5.4,39.35,0.31999999999993634,0.005173385633430838,1301.79,1301.47,115.17,-8.337
2006-08-29,4.7772,86.1098,0.957726,31.8178,0.211589,1.84,3.7962,16.0048,2.7806,988.6953,0.0001308821917808219,175.28,3.59,94.66,1304.28,318.7508,-0.07,218.5542,5.4,39.35,0.30999999999994543,0.0019127509045238078,1304.28,1303.97,115.4,-8.264
2006-08-30,4.7515,86.2705,0.957691,31.7148,0.58316,1.85,3.7921,15.9573,2.7804,987.9659,0.00013017808219178083,174.85,3.59,94.57,1304.27,319.8811,-0.07,219.452,5.4,39.35,0.4600000000000364,-7.667065354044489e-06,1304.27,1303.81,115.46,-5.95
2006-08-31,4.7258,86.2826,0.957657,31.7202,0.016796,1.85,3.7918,15.9449,2.7676,988.0493,0.0001294739726027397,174.42,3.6,94.29,1303.82,320.019,0.43,219.9041,5.3975,41.57,0.6099999999999,-0.00034502058622831733,1303.82,1303.21,115.42,-5.288
2006-09-01,4.7236,86.2658,0.957732,31.7198,0.021031,1.84,3.7923,16.0328,2.7829,985.9895,0.000129413698630137,173.64,3.58,94.76,1311.01,320.2522,0.43,219.9705,5.39063,41.57,0.4800000000000182,0.00551456489392721,1311.01,1310.53,116.05,-3.23
2006-09-05,4.7789,86.3302,0.957426,31.7229,0.067075,1.84,3.7923,16.06,2.7877,985.9895,0.0005237150684931506,173.11,3.51,95.49,1313.25,320.2152,0.43,218.7648,5.39,41.57,0.43000000000006366,0.0017086063416755781,1313.25,1312.82,116.25,-1.115
2006-09-06,4.7948,86.3451,0.957104,31.723,0.208293,1.86,3.7923,15.8987,2.7601,985.987,0.00013136438356164384,173.52,3.5,94.84,1300.26,319.3798,0.43,217.7841,5.39,41.57,0.5599999999999454,-0.009891490576813267,1300.26,1299.7,115.12,-1.182
2006-09-07,4.7848,86.3557,0.95711,31.7229,0.05404,1.87,3.7923,15.8224,2.7469,985.987,0.0001310904109589041,173.52,3.51,94.27,1294.02,319.0801,0.43,217.4259,5.39,42.99,0.4800000000000182,-0.0047990401919616454,1294.02,1293.54,114.57,-2.581
2006-09-08,4.7708,86.3306,0.95712,31.7234,0.0,1.86,3.7924,15.8826,2.7573,985.0873,0.0001307068493150685,172.92,3.5,94.34,1298.92,318.5325,0.43,217.1416,5.39,42.99,0.5900000000001455,0.0037866493562697112,1298.92,1298.33,115.0,-3.414
2006-09-11,4.8006,86.3229,0.957665,31.6905,0.062216,1.86,3.792,15.8901,2.7587,982.7396,0.0003945698630136986,171.94,3.48,94.69,1299.54,318.1708,0.43,216.6622,5.39,42.99,0.44000000000005457,0.0004773196193759155,1299.54,1299.1,115.06,-2.821
2006-09-12,4.7688,86.4317,0.957787,31.6902,0.0,1.84,3.7919,16.0555,2.7878,982.707,0.00013065205479452052,171.12,3.49,95.36,1313.11,318.2335,0.43,216.9691,5.39,42.99,0.6999999999998181,0.010442156455361173,1313.11,1312.41,116.26,-4.528
2006-09-13,4.7588,86.7231,0.95781,31.6903,0.382406,1.84,3.792,16.1149,2.7984,982.4796,0.0001303780821917808,171.12,3.47,95.6,1318.07,318.5107,0.43,217.4256,5.39,42.99,0.5199999999999818,0.0037772920775869245,1318.07,1317.55,116.74,-3.605
2006-09-14,4.7886,86.6068,0.957886,31.69,0.06405,1.84,3.7916,16.0929,2.7943,982.0863,0.0001311945205479452,170.14,3.44,95.87,1316.28,319.2925,0.43,218.4277,5.39,47.95,0.5899999999999181,-0.0013580462342667188,1316.28,1315.69,116.58,-4.418
2006-09-15,4.7885,86.5885,0.957811,31.6898,0.002013,1.83,3.7916,16.1368,2.8019,982.0863,0.0001311917808219178,170.15,3.45,96.13,1319.87,318.3538,0.43,217.4064,5.39,47.95,0.8599999999999,0.002727383231531322,1319.87,1319.01,116.88,-6.724
2006-09-18,4.8044,87.1499,0.957783,31.6898,0.011427,1.83,3.7921,16.1528,2.8047,982.0863,0.00039488219178082195,168.56,3.44,96.48,1321.18,318.2927,0.43,216.8731,5.39,47.95,0.37000000000011823,0.000992521990802242,1321.18,1320.81,116.99,-6.775
2006-09-19,4.7328,87.1293,0.957767,31.6836,0.013414,1.84,3.7921,16.1177,2.7986,982.0863,0.00012966575342465754,169.72,3.5,95.51,1318.31,319.3844,0.43,217.861,5.39,47.95,0.22000000000002728,-0.002172300519232895,1318.31,1318.09,116.77,-6.413
2006-09-20,4.7288,87.1709,0.957794,31.6837,0.040662,1.83,3.7921,16.2017,2.8132,982.0863,0.00012955616438356163,169.12,3.49,95.85,1325.18,319.5517,0.43,217.6009,5.38688,47.95,0.37000000000011823,0.0052112173919640625,1325.18,1324.81,117.29,-8.407
2006-09-21,4.636,87.1478,0.957903,31.685,0.287745,1.84,3.7921,16.1142,2.798,982.0879,0.000127013698630137,172.4,3.58,94.71,1318.03,320.5824,0.43,218.6001,5.38875,47.75,0.38999999999987267,-0.005395493442400312,1318.03,1317.64,116.76,-5.537
2006-09-22,4.5888,87.1582,0.957553,31.685,0.0,1.84,3.7921,16.0745,2.7911,982.0879,0.00012572054794520547,173.12,3.64,93.95,1314.78,322.4909,0.43,220.3036,5.37063,47.75,0.44000000000005457,-0.0024658012336593593,1314.78,1314.34,116.5,-7.922
2006-09-25,4.5418,87.1578,0.95744,31.6848,0.0,1.83,3.7921,16.2162,2.8157,982.0879,0.0003732986301369863,173.82,3.67,94.31,1326.37,322.463,0.43,220.371,5.36781,47.75,0.22999999999979082,0.008815162993048187,1326.37,1326.14,117.41,-9.709
2006-09-26,4.5828,87.1452,0.957538,31.6849,0.025878,1.81,3.7914,16.3381,2.8369,982.0879,0.00012555616438356164,171.72,3.63,95.23,1336.34,321.5722,0.43,219.8146,5.36375,47.75,0.5199999999999818,0.0075167562595654935,1336.34,1335.82,118.2,-10.924
2006-09-27,4.5984,87.1243,0.957482,31.6849,0.233973,1.82,3.7914,16.3412,2.8374,982.0879,0.0001259835616438356,171.16,3.58,95.42,1336.59,321.3837,0.43,219.6334,5.36688,47.75,0.38999999999987267,0.00018707813879692559,1336.59,1336.2,118.26,-8.994
2006-09-28,4.612,87.0764,0.957593,31.6848,0.030975,1.81,3.7915,16.3729,2.8428,982.0879,0.00012635616438356163,174.8,3.56,95.69,1339.15,320.5947,0.43,218.7515,5.37163,51.32,0.540000000000191,0.0019153218264389427,1339.15,1338.61,118.48,-8.017
2006-09-29,4.6276,87.0668,0.957617,31.6848,0.010638,1.82,3.7915,16.3318,2.8358,982.0879,0.00012678356164383563,173.24,3.54,95.58,1335.85,319.9951,0.43,218.0891,5.37,51.32,0.5899999999999181,-0.0024642497106375227,1335.85,1335.26,118.21,-5.45
2006-10-02,4.6,86.9642,0.958099,31.6822,0.027141,1.83,3.7899,16.2728,2.8261,982.0879,0.00037808219178082187,175.0,3.55,95.15,1331.32,321.0802,0.43,219.2691,5.37,51.32,0.35999999999989996,-0.0033910993000710876,1331.32,1330.96,117.81,-3.66
2006-10-03,4.6137,86.908,0.957936,31.6823,0.006836,1.82,3.79,16.3072,2.832,982.0879,0.00012640273972602738,172.63,3.53,95.33,1334.11,320.8845,0.43,219.0278,5.37,51.32,0.35999999999989996,0.0020956644533245417,1334.11,1333.75,118.03,-4.228
2006-10-04,4.5587,86.8822,0.958119,31.6823,0.305366,1.8,3.7901,16.5041,2.8662,982.0879,0.00012489589041095892,175.13,3.54,96.04,1350.22,320.8052,0.43,219.0041,5.37,51.32,0.7300000000000182,0.012075466041031158,1350.22,1349.49,119.39,-2.665
