permno
10078
10104
10107
10145
10147
10161
10401
10604
10890
11042
11081
11260
11308
11471
11552
11703
11754
11850
12060
12079
12308
12369
12490
12558
12570
12749
13047
13407
13447
13688
13696
13721
13856
13901
13928
14008
14218
14322
14357
14541
14542
14593
14656
14702
14736
14760
14891
15069
15368
15408
15488
15560
15579
15659
15667
15720
15966
16109
16424
16851
17005
17750
17778
17830
18163
18312
18382
18403
18411
18542
18729
18948
19254
19393
19414
19502
19553
19561
20482
20626
20853
21004
21178
21450
21709
21768
21776
21936
22103
22111
22293
22592
22752
22779
22840
23077
23317
23819
24205
24571
24678
24942
25013
25320
25785
26390
26403
26542
26681
26825
27596
27828
27887
27983
28484
30330
31288
34746
34833
36469
38551
38703
39087
39917
40483
41523
43449
43916
45604
46850
47079
47159
47837
47896
48071
48506
48725
49154
49656
49680
50024
50404
50876
51043
52919
55976
57381
57665
58827
59176
59184
59328
59408
60097
61241
61399
61962
61970
62092
64186
64282
64311
65138
65816
65859
65875
65883
66018
66026
66069
66093
66122
66157
66181
66800
66931
68347
69032
70519
75186
75510
75789
76076
76171
76226
76597
76841
77178
77274
77418
77702
78975
79323
79879
80094
81593
81774
83332
83435
83443
83596
84788
85032
86356
86580
86746
86783
86868
86946
86979
87031
87055
87137
87447
88352
88668
89001
89006
89393
89525
90215
90319
90386
91233
91937
92602
92611
92618
92655
93002
93436
