permno
60900
60943
60986
60994
61065
61110
61129
61217
61241
61284
61313
61399
61516
61524
61583
61604
61621
61663
61671
61735
61743
61794
61815
61866
61890
61954
61962
61970
62034
62092
62148
62164
62236
62244
62252
62308
62498
62519
62674
62690
62770
62834
62842
62877
62894
63060
63096
63108
63255
63298
63343
63467
63483
63554
63685
63714
63765
63773
63802
63830
63845
64055
64064
64186
64194
64207
64282
64311
64346
64390
64477
64531
64565
64610
64821
64856
64936
64952
64960
64979
64995
65024
65066
65074
65090
65138
65198
65226
65293
65307
65330
65402
65533
65541
65569
65656
65787
65816
65859
65875
65883
66018
66026
66069
66093
66114
66122
66130
66157
66181
66325
66333
66376
66384
66659
66800
66931
67467
67539
67563
67571
67708
67847
67969
68144
68160
68161
68196
68304
68340
68347
68419
68451
68591
68857
69024
69032
69220
69243
69294
69489
69550
69585
69607
69649
69729
69796
70018
70033
70092
70228
70229
70308
70332
70376
70471
70500
70519
70536
70578
70869
70958
71001
71116
71175
71176
71271
71563
71686
71765
71889
71909
71984
72055
72726
72792
73139
73235
73753
73940
74617
74625
75030
75034
75038
75058
75093
75098
75100
75104
75106
75107
75111
75158
75175
75182
75186
75191
75193
75198
75222
75224
75227
75228
75241
75257
75259
75285
75294
75318
75320
75326
75333
75345
75383
75422
75423
75424
75435
75444
75469
75470
75480
75489
75510
75573
75577
75591
75603
75607
75611
75612
75625
75646
75647
75654
75694
75789
75808
75819
75825
75828
75849
75850
75854
75857
75858
75888
75902
75912
75945
76076
76081
76082
76085
76090
76091
76095
76104
76122
76123
76129
76136
76138
76149
76171
76185
76190
76201
76219
76226
76230
76240
76248
76282
76285
76477
76492
76515
76557
76563
76565
76584
76591
76593
76597
76605
76608
76614
76615
76619
76624
76625
76635
76638
76639
76644
76656
76661
76676
76693
76695
76697
76702
76706
76708
76709
76712
76736
76744
76754
76757
76759
76779
76792
76795
76799
76804
76841
76845
76887
76892
76941
76979
77015
77032
77037
77038
77049
77063
77103
77150
77151
77157
77173
77178
77179
77182
77191
77264
77274
77281
77284
77292
77300
77338
77357
77370
77418
77421
77426
77462
77464
77471
77481
77496
77520
77546
77605
77606
77608
77610
77634
77641
77644
77659
77660
77661
77668
77702
77708
77730
77768
77793
77803
77815
77829
77976
78033
78034
78038
78044
78083
78139
78170
78179
78203
78263
78394
78664
78787
78788
78804
78840
78859
78864
78875
78877
78916
78946
78963
78968
78975
78977
78987
79026
79041
79089
79094
79103
79108
79119
79133
79137
79157
79163
79175
79179
79192
79210
79212
79219
79237
79244
79250
79265
79323
79335
79354
79411
79428
79545
79550
79588
79617
79637
79678
79686
79698
79718
79758
79764
79785
79788
79796
79857
79859
79879
79881
79882
79906
79915
79973
79977
79991
80032
80049
80055
80072
80080
80094
80114
80127
80191
80204
80266
80286
80303
80320
80345
80361
80410
80422
80432
80470
80506
80515
80526
80539
80543
80563
80599
80678
80694
80699
80743
80752
80791
80797
80864
80913
80924
80925
80928
80957
81055
81061
81073
81126
81128
81138
81162
81188
81193
81262
81285
81293
81481
81487
81509
81523
81530
81540
81593
81594
81639
81648
81655
81671
81677
81678
81696
81736
81756
81774
81776
81857
81875
81877
81882
81902
81912
82196
82200
82255
82272
82292
82298
82299
82307
82308
82309
82486
82508
82513
82515
82540
82567
82581
82598
82606
82618
82634
82640
82642
82643
82647
82651
82668
82686
82694
82759
82775
82776
82779
82800
82832
82837
82862
82959
82983
83011
83111
83143
83186
83229
83251
83324
83332
83357
83367
83386
83392
83400
83403
83405
83413
83421
83431
83435
83440
83443
83447
83462
83471
83509
83531
83534
83541
83554
83580
83581
83583
83596
83597
83601
83615
83616
83621
83630
83674
83693
83696
83699
83744
83779
83799
83821
83822
83862
83879
83906
83976
83977
83981
83988
84001
84005
84007
84020
84024
84028
84032
84036
84042
84046
84047
84060
84129
84172
84176
84262
84330
84342
84364
84372
84373
84375
84381
84396
84519
84584
84588
84597
84606
84624
84656
84721
84723
84755
84761
84769
84788
84792
84827
84836
85002
85032
85035
85059
85072
85073
85160
85208
85232
85239
85246
85255
85257
85266
85269
85271
85321
85348
85380
85385
85388
85396
85459
85479
85511
85516
85522
85576
85593
85599
85620
85621
85631
85645
85654
85658
85663
85675
85724
85753
85769
85792
85816
85824
85827
85836
85869
85870
85879
85908
85913
85914
85926
85945
85963
85991
85992
86021
86041
86047
86096
86097
86102
86106
86109
86111
86136
86158
86173
86176
86196
86211
86228
86235
86238
86241
86288
86305
86324
86328
86337
86339
86356
86368
86401
86414
86445
86447
86496
86525
86540
86544
86569
86580
86591
86602
86719
86721
86725
86738
86739
86746
86747
86756
86759
86762
86768
86783
86791
86799
86804
86806
86810
86820
86822
86830
86845
86862
86868
86881
86885
86891
86905
86913
86914
86923
86927
86928
86946
86950
86955
86964
86968
86969
86976
86979
86990
86996
87001
87006
87013
87029
87031
87034
87054
87055
87056
87058
87065
87070
87092
87099
87103
87106
87111
87127
87131
87137
87146
87165
87167
87182
87184
87221
87228
87229
87236
87241
87265
87267
87284
87292
87298
87299
87327
87333
87337
87343
87357
87359
87377
87378
87380
87388
87390
87423
87428
87430
87432
87445
87447
87455
87465
87489
87492
87498
87499
87536
87541
87587
87588
87601
87612
87621
87623
87638
87644
87657
87659
87660
87717
87785
87800
87825
87829
87831
87842
88031
88159
88180
88182
88254
88264
88281
88284
88313
88319
88332
88335
88347
88351
88352
88360
88364
88378
88388
88423
88425
88430
88436
88439
88446
88481
88504
88587
88590
88601
88622
88661
88664
88668
88783
88790
88811
88845
88853
88860
88863
88873
88917
88949
88977
88989
88991
88992
89001
89002
89003
89004
89006
89007
89014
89031
89070
89105
89130
89131
89134
89179
89195
89213
89216
89217
89244
89258
89265
89269
89301
89303
89346
89353
89374
89392
89393
89431
89463
89495
89506
89508
89509
89525
89533
89540
89565
89607
89617
89626
89636
89638
89644
89680
89685
89757
89781
89813
89837
89866
89877
89901
89954
89957
89971
90038
90044
90052
90071
90090
90110
90162
90175
90177
90178
90199
90215
90227
90248
90251
90272
90277
90284
90296
90309
90312
90319
90352
90386
90427
90435
90439
90441
90442
90454
90455
90505
90507
90520
90537
90547
90558
90569
90601
90609
90628
90657
90664
90708
90720
90733
90786
90805
90808
90829
90866
90879
90880
90920
90925
90978
90979
90988
90992
90993
91041
91063
91067
91068
91071
91090
91103
91109
91141
91143
91151
91152
91207
91212
91218
91233
91275
91277
91350
91380
91388
91391
91392
91416
91461
91485
91493
91531
91547
91556
91575
91576
91579
91583
91594
91611
91650
91668
91683
91849
91883
91907
91926
91937
91968
91971
91975
91983
92013
92043
92050
92108
92121
92188
92203
92220
92221
92239
92245
92257
92293
92296
92322
92339
92346
92381
92402
92421
92497
92530
92567
92590
92602
92611
92614
92618
92621
92648
92655
92697
92709
92765
92778
92890
92988
93002
93089
93096
93101
93132
93150
93152
93179
93223
93246
93263
93295
93312
93422
93429
93436
