permno
10078
10104
10107
10137
10138
10145
10147
10161
10225
10233
10241
10278
10299
10324
10364
10372
10401
10516
10559
10604
10693
10696
10751
10786
10791
10890
10909
10942
10970
10989
11042
11081
11260
11308
11332
11340
11403
11404
11447
11471
11533
11552
11607
11618
11626
11674
11690
11703
11754
11762
11786
11850
11891
11896
11955
11976
11981
11983
11990
11997
12052
12060
12079
12095
12140
12308
12319
12369
12431
12448
12449
12456
12476
12490
12503
12511
12558
12570
12591
12622
12706
12730
12742
12749
12872
12976
13047
13100
13108
13210
13303
13314
13323
13354
13356
13379
13407
13447
13511
13522
13598
13628
13641
13661
13688
13696
13721
13757
13788
13821
13856
13901
13911
13928
14008
14040
14090
14218
14231
14250
14295
14322
14338
14357
14496
14509
14525
14541
14542
14592
14593
14656
14702
14714
14736
14760
14776
14883
14891
14970
15069
15077
15368
15401
15408
15456
15472
15488
15560
15579
15585
15659
15667
15707
15720
15826
15850
15909
15923
15966
16087
16109
16140
16309
16360
16424
16432
16571
16595
16600
16649
16678
16692
16736
16851
16870
16932
17005
17128
17144
17279
17291
17304
17338
17341
17478
17566
17590
17685
17726
17750
17778
17806
17830
17942
17953
17987
18016
18032
18092
18163
18267
18278
18312
18374
18382
18403
18411
18428
18484
18485
18542
18550
18551
18569
18576
18592
18649
18681
18726
18729
18909
18911
18921
18940
18948
18999
19027
19051
19131
19166
19254
19285
19286
19350
19393
19406
19414
19502
19537
19553
19561
19596
19654
19676
19713
19751
19788
19794
19895
19940
20053
20124
20189
20190
20239
20482
20562
20626
20648
20682
20694
20730
20745
20853
20892
20894
21004
21020
21178
21207
21371
21397
21450
21485
21514
21573
21709
21768
21776
21792
21821
21936
21979
21995
22082
22103
22111
22265
22293
22509
22517
22541
22568
22592
22623
22752
22779
22840
22976
23026
23077
23114
23229
23253
23309
23317
23318
23325
23341
23448
23501
23536
23570
23579
23660
23712
23819
23851
23876
23915
23931
23990
24010
24046
24109
24141
24184
24192
24205
24221
24272
24360
24459
24539
24563
24571
24627
24635
24643
24678
24715
24766
24803
24811
24878
24942
24985
25005
25013
25056
25081
25160
25208
25232
25320
25419
25478
25487
25582
25646
25697
25769
25778
25785
25953
25988
26112
26120
26294
26332
26382
26390
26403
26438
26518
26534
26542
26550
26681
26710
26729
26737
26825
26884
27051
27086
27087
27115
27190
27263
27422
27596
27633
27684
27713
27828
27887
27940
27959
27983
27991
28134
28222
28345
28353
28425
28484
28505
28580
30067
30330
30365
30681
31288
32379
32475
32707
32870
32985
33056
33312
33785
33814
34032
34147
34323
34383
34746
34817
34833
34980
35044
35211
35554
35706
36127
36468
36469
36505
36679
37189
37197
37584
38093
38156
38280
38324
38551
38682
38703
38893
38914
38973
39087
39175
39335
39490
39538
39570
39642
39669
39896
39917
40010
40053
40061
40125
40272
40301
40416
40483
40484
40539
40635
40803
40854
41080
41355
41443
41523
41718
42024
42534
42550
42833
42892
43123
43350
43449
43553
43610
43668
43721
43916
44206
44409
44644
44652
44792
45065
45241
45277
45356
45604
45671
45751
45794
45911
46391
46578
46658
46674
46682
46703
46754
46850
46877
46886
46922
47052
47079
47159
47175
47300
47466
47626
47837
47896
47941
48071
48223
48267
48354
48370
48397
48486
48506
48514
48549
48653
48725
48960
49015
49066
49154
49373
49429
49606
49656
49680
49905
50024
50032
50200
50227
50404
50876
50906
50956
51043
51369
51377
51553
51561
51588
51596
51625
51772
52038
52070
52258
52337
52505
52564
52695
52708
52919
53065
53081
53225
53479
53613
53786
53858
54463
54615
54754
55191
55351
55685
55976
56223
56232
56266
56274
56450
56485
56573
56805
57250
57349
57381
57568
57592
57665
57744
57817
57904
58085
58093
58094
58246
58464
58472
58683
58827
58990
59010
59176
59184
59192
59221
59248
59328
59379
59408
59432
59440
59459
59520
59686
59707
60046
60097
60337
60442
60506
60572
60599
60628
60687
60839
60871
60986
61065
61241
61284
61399
61583
61604
61621
61735
61743
61815
61890
61954
61962
61970
62092
62148
62164
62236
62252
62308
62770
62877
63096
63255
63685
63765
63830
64064
64186
64282
64311
64390
64565
64856
64936
64995
65138
65330
65787
65816
65859
65875
65883
66018
66026
66069
66093
66122
66157
66181
66325
66384
66800
66931
68144
68160
68304
68347
68419
68451
68591
68857
69032
69243
69489
69550
69585
69607
69796
70033
70332
70471
70500
70519
70578
70958
71175
71563
71686
71765
72055
72726
73139
74617
74625
75030
75034
75104
75106
75186
75241
75257
75333
75345
75423
75444
75489
75510
75573
75577
75607
75625
75646
75647
75789
75825
75828
75857
75912
76076
76082
76085
76090
76129
76149
76171
76201
76226
76282
76285
76557
76563
76597
76605
76614
76624
76635
76644
76656
76709
76712
76744
76754
76799
76841
77037
77049
77173
77178
77274
77281
77284
77338
77357
77370
77418
77462
77481
77546
77605
77606
77634
77644
77659
77661
77668
77702
77730
77768
77815
78083
78139
78788
78840
78877
78916
78946
78968
78975
78987
79094
79103
79108
79119
79163
79179
79212
79250
79323
79588
79678
79718
79764
79879
79906
79973
80055
80080
80094
80114
80191
80320
80506
80515
80599
80743
80924
81055
81061
81126
81138
81188
81262
81481
81509
81540
81593
81696
81736
81774
81776
81857
81875
82200
82298
82299
82308
82309
82598
82618
82642
82643
82647
82686
82775
82776
82800
83111
83332
83386
83435
83440
83443
83531
83583
83596
83621
83630
83674
83693
83862
83981
84005
84020
84032
84373
84375
84381
84519
84597
84721
84723
84769
84788
84836
85032
85073
85160
85257
85269
85321
85348
85385
85459
85479
85522
85576
85599
85631
85663
85753
85792
85816
85870
85913
85914
85963
85991
86021
86111
86136
86158
86173
86176
86211
86228
86288
86339
86356
86401
86414
86445
86496
86540
86544
86580
86591
86739
86746
86756
86783
86799
86806
86822
86868
86881
86913
86914
86927
86946
86976
86979
86990
87013
87029
87031
87055
87056
87070
87092
87103
87137
87167
87184
87229
87236
87267
87299
87343
87432
87447
87489
87536
87588
87657
87800
87831
87842
88031
88182
88264
88352
88360
88364
88388
88430
88446
88601
88661
88668
88845
88853
88860
88873
88949
88991
89001
89003
89004
89006
89014
89031
89070
89130
89179
89195
89258
89269
89346
89393
89495
89525
89533
89565
89626
89757
89813
89954
90162
90199
90215
90227
90319
90352
90386
90441
90442
90455
90505
90601
90609
90664
90808
90829
90880
90993
91063
91068
91103
91143
91152
91233
91275
91380
91461
91556
91611
91650
91883
91907
91926
91937
91983
92108
92121
92203
92221
92239
92257
92293
92402
92567
92590
92602
92611
92614
92618
92655
92890
93002
93089
93096
93132
93436
