end_date,start_date,vol,naive_vol,shrinkage
1981-05-07,1981-04-08,0.0052306562047293,0.0056167262058214,0.3741014918860119
1981-05-08,1981-04-09,0.0053356016023415,0.0057864703430439,0.4590893424764256
1981-05-11,1981-04-10,0.0054547304648248,0.006163041261371,0.5725444177427433
1981-05-12,1981-04-13,0.0055262191748258,0.0061840699634056,0.4847732580472912
1981-05-13,1981-04-14,0.005706891879208,0.0063270604566909,0.4759206074495078
1981-05-14,1981-04-15,0.005431399024158,0.0060417019087758,0.6244167992036307
1981-05-15,1981-04-16,0.0055851377386144,0.0063126290680912,0.4759092841248918
1981-05-18,1981-04-20,0.0055782551655268,0.0063360712556186,0.5123213016402888
1981-05-19,1981-04-21,0.0056265014985884,0.0063828361827019,0.5226782851162387
1981-05-20,1981-04-22,0.0056271296603711,0.0063100554583016,0.4897652876625558
1981-05-21,1981-04-23,0.0054890287955817,0.0060905827117458,0.4972631060616777
1981-05-22,1981-04-24,0.0052344539528324,0.0060152742728054,0.7055016211817136
1981-05-26,1981-04-27,0.005357502300306,0.006066761813473,0.713994682056038
1981-05-27,1981-04-28,0.0054675916871203,0.0062067710185882,0.7226717109489803
1981-05-28,1981-04-29,0.0054661109500147,0.0061502661315983,0.736243778094086
1981-05-29,1981-04-30,0.005595943815811,0.0059950051666959,0.7377383832927783
1981-06-01,1981-05-01,0.0053996041767719,0.0058078541600104,0.498331693179194
1981-06-02,1981-05-04,0.004628320586418,0.0048007743726796,0.4365581034206066
1981-06-03,1981-05-05,0.004236178352382,0.0042688881268207,0.2673868825970071
1981-06-04,1981-05-06,0.0042680912836324,0.0043364811320077,0.3017955778355121
1981-06-05,1981-05-07,0.0043638008757021,0.0043850468689958,0.2768894370062175
1981-06-08,1981-05-08,0.0043738389621677,0.0043678362876262,0.2737939661179018
1981-06-09,1981-05-11,0.0035198592541371,0.0035474440414495,0.0
1981-06-10,1981-05-12,0.0036988855278098,0.003713150186155,0.1877356785181466
1981-06-11,1981-05-13,0.0041769533682465,0.0043632077275469,0.4832493199533915
1981-06-12,1981-05-14,0.0041862637563614,0.0043399118967397,0.4041419037500226
1981-06-15,1981-05-15,0.0042954401915462,0.0044294137600967,0.460757119534297
1981-06-16,1981-05-18,0.004269111357601,0.0043384324821571,0.2938781008143797
1981-06-17,1981-05-19,0.0040789049894004,0.0040819551807302,0.1721851835128379
1981-06-18,1981-05-20,0.0044875389147351,0.0045026600824741,0.2109378296494844
1981-06-19,1981-05-21,0.0044770099924309,0.0045224271554525,0.2695615607450095
1981-06-22,1981-05-22,0.0044690884350977,0.0045268023533173,0.2761745720285621
1981-06-23,1981-05-26,0.0044380705722407,0.0044998529722204,0.2613384989196942
1981-06-24,1981-05-27,0.0045625335745562,0.0046084625774279,0.2630726415795545
1981-06-25,1981-05-28,0.0044470497323359,0.004475680101994,0.2139182896026265
1981-06-26,1981-05-29,0.0047099998432011,0.0047525320549949,0.2368100663937835
1981-06-29,1981-06-01,0.0049240220809911,0.00504750933372,0.2947796092335531
1981-06-30,1981-06-02,0.0048970067631266,0.0049884100429137,0.2838283529579458
1981-07-01,1981-06-03,0.0053361646316631,0.0053999863275212,0.2838283473127343
1981-07-02,1981-06-04,0.0056026206122798,0.0056806308049272,0.2845053468359262
1981-07-06,1981-06-05,0.0057584298624051,0.0058486623609875,0.2838283390948881
1981-07-07,1981-06-08,0.0056224264455504,0.0056777415847025,0.2701295610485618
1981-07-08,1981-06-09,0.0055625645107829,0.005569024012229,0.1541628423796723
1981-07-09,1981-06-10,0.0052646066998723,0.0052583947120557,0.1541628413990695
1981-07-10,1981-06-11,0.0040368423885958,0.0040695237139385,7.98199341998116e-10
1981-07-13,1981-06-12,0.0036340688198767,0.0036813197027465,4.6126997311913976e-08
1981-07-14,1981-06-15,0.0032124473187069,0.0032579908795459,4.943651012741751e-09
1981-07-15,1981-06-16,0.0033104668604868,0.0033581438957423,2.0387914711196397e-08
1981-07-16,1981-06-17,0.003348084465641,0.0034303167680852,2.436722318044193e-17
1981-07-17,1981-06-18,0.0037483683579219,0.0037526755434609,0.0521120665900702
1981-07-20,1981-06-19,0.0042814047313799,0.0042836694908824,0.1501610656897648
1981-07-21,1981-06-22,0.0043465127134181,0.0043595469719965,0.1717588104541272
1981-07-22,1981-06-23,0.0043088521592965,0.0043478083854875,0.2369058521491774
1981-07-23,1981-06-24,0.0043135649630927,0.0043565281741816,0.2463281849924171
1981-07-24,1981-06-25,0.0046524522715331,0.0047055318135931,0.2567033522815025
1981-07-27,1981-06-26,0.0049171441072284,0.0049220775493728,0.1541628423796723
1981-07-28,1981-06-29,0.004815757890963,0.0048176958295697,0.0878855095753198
1981-07-29,1981-06-30,0.0047277350688475,0.0047278411367418,0.0971574152744822
1981-07-30,1981-07-01,0.0046068491831027,0.0046555401755722,0.2068610305957495
1981-07-31,1981-07-02,0.0044477775139351,0.0044964519035139,0.2111683259192662
1981-08-03,1981-07-06,0.0042805498391835,0.0043946065031775,0.3287436418747975
1981-08-04,1981-07-07,0.0043391328280661,0.0044988704897001,0.3340011502189278
1981-08-05,1981-07-08,0.0043251628319477,0.0044803055903463,0.3904030351921732
1981-08-06,1981-07-09,0.0045151440234776,0.0047153886006539,0.4506706872050315
1981-08-07,1981-07-10,0.0045065641454469,0.0047016225478668,0.4250957292630399
1981-08-10,1981-07-13,0.0045073747353232,0.0046846692833788,0.4394557372842803
1981-08-11,1981-07-14,0.0045614343527475,0.0045922920321849,0.1880628429362069
1981-08-12,1981-07-15,0.0043877678425116,0.0044105873662133,0.1746513395087632
1981-08-13,1981-07-16,0.0042918093334958,0.0043269154652328,0.1856816702724122
1981-08-14,1981-07-17,0.0041151245471625,0.0041236508693307,0.0431393554330313
1981-08-17,1981-07-20,0.0034899302860364,0.0035106192306402,1.0947384677428756e-07
1981-08-18,1981-07-21,0.0036552051261836,0.0037258877356955,0.0
1981-08-19,1981-07-22,0.0033875015345003,0.0034749823485645,5.2855779421238595e-17
1981-08-20,1981-07-23,0.0030922489941866,0.0032381258962515,2.9881492926150285e-19
1981-08-21,1981-07-24,0.003036287526354,0.0031520069682441,3.2139764876536424e-17
1981-08-24,1981-07-27,0.0049518168185865,0.0049816613861724,2.8522644669724747e-08
1981-08-25,1981-07-28,0.0054228360712069,0.0054398220006269,0.0113111503582121
1981-08-26,1981-07-29,0.0054566266181837,0.0054681826885601,0.0168784958680957
1981-08-27,1981-07-30,0.0055199942341261,0.0055232722384708,0.0289368677665961
1981-08-28,1981-07-31,0.0053957641967508,0.0054009585021661,0.0189618275298899
1981-08-31,1981-08-03,0.0053833863230717,0.0054002349147319,1.3713914535844776e-06
1981-09-01,1981-08-04,0.0053472983282393,0.0053490330741567,0.0334210912509004
1981-09-02,1981-08-05,0.0054613423490664,0.0054614747808998,0.10922202143726
1981-09-03,1981-08-06,0.0051745421726744,0.0051791041486569,0.0283344130247214
1981-09-04,1981-08-07,0.0052525231476379,0.005261562469535,0.0290816936086601
1981-09-08,1981-08-10,0.0058092072389777,0.0058289632159507,9.776515052994357e-08
1981-09-09,1981-08-11,0.0056616814578641,0.0056738858150771,0.0257260211539307
1981-09-10,1981-08-12,0.0058264577951531,0.0058765172582554,5.554103015446431e-17
1981-09-11,1981-08-13,0.0062819071351666,0.0063278169646159,0.0
1981-09-14,1981-08-14,0.0062192376305021,0.0062852212816109,6.518334312056158e-18
1981-09-15,1981-08-17,0.0063472073409311,0.0063884212525722,4.2635632820639706e-09
1981-09-16,1981-08-18,0.0063464967638103,0.0063474704953163,0.0816580663422738
1981-09-17,1981-08-19,0.0060684699950503,0.0061002810153951,1.7673267563105737e-07
1981-09-18,1981-08-20,0.0060195078367464,0.0060518061385748,0.0
1981-09-21,1981-08-21,0.0059611293232321,0.0060228457707214,1.6558600057465466e-08
1981-09-22,1981-08-24,0.0050510144786318,0.0051673678838457,4.25087386348559e-17
1981-09-23,1981-08-25,0.0048930294689298,0.0049470888086547,7.413710792136269e-09
1981-09-24,1981-08-26,0.0050517532086166,0.0050989649498056,0.0
1981-09-25,1981-08-27,0.005257061079463,0.0053689367864861,1.8870002550835013e-18
1981-09-28,1981-08-28,0.0053138545089775,0.0054099680698279,0.0
1981-09-29,1981-08-31,0.0057487622668265,0.0058515292401737,0.0
1981-09-30,1981-09-01,0.0058164941952029,0.0059133754593187,0.0
1981-10-01,1981-09-02,0.0061782616186033,0.0061919038149243,0.033421577862436
1981-10-02,1981-09-03,0.006679500616442,0.0067835994525728,0.0
1981-10-05,1981-09-04,0.0067534014818057,0.0068290263712632,0.0
1981-10-06,1981-09-08,0.0061149985643917,0.0061928057942041,0.0
1981-10-07,1981-09-09,0.0061303392210092,0.0062035649883972,0.0
1981-10-08,1981-09-10,0.0060143313056391,0.0061191896901495,0.0
1981-10-09,1981-09-11,0.0058521482417619,0.0059278165156443,0.0
1981-10-12,1981-09-14,0.0058141344686962,0.0058740287318512,4.547473508864922e-05
1981-10-13,1981-09-15,0.0058391205398836,0.0058673510200123,0.0216700865721073
1981-10-14,1981-09-16,0.0057670290664508,0.0058056534248946,0.0108532011812394
1981-10-15,1981-09-17,0.0057492241609629,0.0057714816178419,1.6420062932387449e-18
1981-10-16,1981-09-18,0.0055810691353781,0.0056106573265647,0.032570773505174
1981-10-19,1981-09-21,0.005536546357698,0.0056075398715868,0.0
1981-10-20,1981-09-22,0.0055198755324075,0.0056257538342437,6.958536417472087e-18
1981-10-21,1981-09-23,0.0045694472686153,0.0047829226459386,0.0
1981-10-22,1981-09-24,0.0046974471195049,0.0049170203063807,6.651188155848778e-18
1981-10-23,1981-09-25,0.004281696277103,0.0043599293016212,2.56589208819979e-18
1981-10-26,1981-09-28,0.0042936551406207,0.0043693370608421,0.0
1981-10-27,1981-09-29,0.0044380930008501,0.004454043048548,0.0258275111249095
1981-10-28,1981-09-30,0.0044844954521503,0.0044946194719149,0.0441711088666476
1981-10-29,1981-10-01,0.0043056428633165,0.0043963767379941,0.0
1981-10-30,1981-10-02,0.0043448600879354,0.0043517085415316,0.047149948320311
1981-11-02,1981-10-05,0.0045560906229011,0.0046774259721473,0.0
1981-11-03,1981-10-06,0.0044110667950113,0.0045707688632814,8.344862160380062e-18
1981-11-04,1981-10-07,0.0040179134864033,0.0041710801713504,4.870428038376832e-18
1981-11-05,1981-10-08,0.0039912647764609,0.0041165125160587,1.3808871760290606e-09
1981-11-06,1981-10-09,0.0040552035936299,0.0041934943400127,2.878541325055054e-09
1981-11-09,1981-10-12,0.0052083647145788,0.0054153061237942,1.1292667670443008e-18
1981-11-10,1981-10-13,0.0053069981875031,0.0054524585943152,0.0
1981-11-11,1981-10-14,0.0048105161439346,0.0050834015557704,0.0
1981-11-12,1981-10-15,0.00511176682158,0.0052287549582292,0.0
1981-11-13,1981-10-16,0.0054911741766986,0.0055803422327016,0.0
1981-11-16,1981-10-19,0.0057165184934051,0.0059242269903333,5.42494710423045e-17
1981-11-17,1981-10-20,0.0057072315661907,0.0059540722210693,4.994338907156392e-19
1981-11-18,1981-10-21,0.0058018769421194,0.0060343701638315,0.0
1981-11-19,1981-10-22,0.0057251247138449,0.0059580060098769,5.146813659902339e-17
1981-11-20,1981-10-23,0.0057002673582374,0.0058750277001008,7.828906385755833e-18
1981-11-23,1981-10-26,0.0055902277480909,0.0057908176332973,6.672484701437559e-18
1981-11-24,1981-10-27,0.0055636803982651,0.0057470110533233,0.0
1981-11-25,1981-10-28,0.0057166516916791,0.0058946818206293,0.0
1981-11-27,1981-10-29,0.0056528474972117,0.0058291458760657,3.828905202572869e-17
1981-11-30,1981-10-30,0.0056483393059307,0.0058689043218889,7.197330692114497e-18
1981-12-01,1981-11-02,0.0053789556119439,0.0055145520711124,0.0
1981-12-02,1981-11-03,0.005365234701732,0.0055536631850449,0.0
1981-12-03,1981-11-04,0.0055047771506004,0.0056742886243228,0.0
1981-12-04,1981-11-05,0.0055433082980155,0.0057301849827478,0.0
1981-12-07,1981-11-06,0.0053775569281512,0.005650468084448,0.0
1981-12-08,1981-11-09,0.0045314910940093,0.0046726953076128,5.087168293758516e-17
1981-12-09,1981-11-10,0.0043827225135882,0.0044178534814926,0.0
1981-12-10,1981-11-11,0.004380604161008,0.004400464600174,0.0058207660913467
1981-12-11,1981-11-12,0.0043523192740646,0.0044264717963706,4.093031898613644e-18
1981-12-14,1981-11-13,0.0046429660863416,0.0047976602576719,0.367487279074666
1981-12-15,1981-11-16,0.0040754164688314,0.0043293982503575,0.4012625454093736
1981-12-16,1981-11-17,0.0041406334762339,0.0044396560644648,0.4208349086172224
1981-12-17,1981-11-18,0.0041023018364542,0.0043478989768973,0.406395672904856
1981-12-18,1981-11-19,0.0040979765781819,0.0043309850909393,0.4032161023735278
1981-12-21,1981-11-20,0.0040243630854927,0.0042717196161935,0.4095050912128802
1981-12-22,1981-11-23,0.0039720233229165,0.0042001936282624,0.3601045294883214
1981-12-23,1981-11-24,0.0040943590787205,0.0043786822614792,0.4142675261546663
1981-12-24,1981-11-25,0.0038433621819065,0.0041352073677644,0.4334776110685328
1981-12-28,1981-11-27,0.0036400703734217,0.0038634965616796,0.3949226413679359
1981-12-29,1981-11-30,0.0032430079204392,0.0034341076401083,0.3199046572755904
1981-12-30,1981-12-01,0.0032068056104035,0.0033119076157977,0.2703552351661289
1981-12-31,1981-12-02,0.0031837517414544,0.0032733397799561,0.2618012493530771
1982-01-04,1981-12-03,0.0029836645770701,0.0029982865048683,0.1564096558228479
1982-01-05,1981-12-04,0.0029725792556528,0.0029869489349104,0.1541628559650402
1982-01-06,1981-12-07,0.0030677695806679,0.0030724486159748,0.1541628423796723
1982-01-07,1981-12-08,0.0029997539234649,0.0030008734270543,0.063701777306941
1982-01-08,1981-12-09,0.003197725983475,0.0031960900371039,0.1292923102837382
1982-01-11,1981-12-10,0.0035340956277508,0.0035706075045743,0.0005838410368652
1982-01-12,1981-12-11,0.0035365678489987,0.0035763336691911,0.0030635858191541
1982-01-13,1981-12-14,0.003290645347201,0.0034183589738183,0.0
1982-01-14,1981-12-15,0.0030783322728706,0.0032406273497873,2.409987804967893e-17
1982-01-15,1981-12-16,0.0031203567458017,0.0032846725606699,0.0
1982-01-18,1981-12-17,0.0030861083290534,0.0032458196404901,0.0
1982-01-19,1981-12-18,0.0028464177460882,0.0029799153068335,0.0
1982-01-20,1981-12-21,0.0028116217594261,0.0029351809810445,0.0
1982-01-21,1981-12-22,0.0028105634855043,0.0029730191645955,3.790005364325901e-18
1982-01-22,1981-12-23,0.0029609317938461,0.0030681902123042,0.0
1982-01-25,1981-12-24,0.0034092955551436,0.0034164282043788,0.0578493975206097
1982-01-26,1981-12-28,0.0034262690813922,0.0034461732993103,0.0077232699975409
1982-01-27,1981-12-29,0.0033969452702086,0.003461394357756,1.8651605282529167e-08
1982-01-28,1981-12-30,0.0041820917986528,0.00440256892071,0.0
1982-01-29,1981-12-31,0.005116241860125,0.0051603577258629,0.0060157880889316
1982-02-01,1982-01-04,0.0052680223934617,0.0053117564039841,2.3469441154172625e-05
1982-02-02,1982-01-05,0.005390539567184,0.0053938289660379,0.0807294508256859
1982-02-03,1982-01-06,0.0052752179462027,0.0052860598471512,0.1480679451566977
1982-02-04,1982-01-07,0.0052851077609458,0.0053423166058886,0.1845059387838942
1982-02-05,1982-01-08,0.0056176530707968,0.0056466316216236,0.158987833353565
1982-02-08,1982-01-11,0.0056206471250244,0.005696851569007,0.1810819814731377
1982-02-09,1982-01-12,0.0055721560559191,0.0056647067957729,0.2117258906395257
1982-02-10,1982-01-13,0.0054385895235405,0.0056025238143175,0.2400106706607563
1982-02-11,1982-01-14,0.0054589391268632,0.0056254906444109,0.2440890452847854
1982-02-12,1982-01-15,0.005476314749332,0.0056312077410011,0.2335727965489092
1982-02-16,1982-01-18,0.0055110361635609,0.0056429793298265,0.2319433256841747
1982-02-17,1982-01-19,0.0055272310914951,0.0056608517802872,0.2302199154259108
1982-02-18,1982-01-20,0.005526094309808,0.0056647844375818,0.2340606048580702
1982-02-19,1982-01-21,0.0056616243840489,0.0057630447023451,0.2031341476780762
1982-02-22,1982-01-22,0.0057110096527009,0.005763117444495,0.1564433913532982
1982-02-23,1982-01-25,0.005579805292547,0.0055887965331935,0.1541628423796723
1982-02-24,1982-01-26,0.0055052827522164,0.0055148129976655,0.2384205842565299
1982-02-25,1982-01-27,0.0055522935928273,0.0055816709116221,0.0
1982-02-26,1982-01-28,0.0047277086754729,0.0047999131779077,6.821210263297244e-05
1982-03-01,1982-01-29,0.0043144272743531,0.0043453680394554,0.0138579952353421
1982-03-02,1982-02-01,0.0043369779996926,0.0044614591118407,6.745824242998153e-18
1982-03-03,1982-02-02,0.0044538680910973,0.0045867504424462,2.4638300449932194e-18
1982-03-04,1982-02-03,0.0045769249648864,0.0047474349442474,8.19614795708644e-18
1982-03-05,1982-02-04,0.0047218571534507,0.0049086416368797,3.389971056522049e-18
1982-03-08,1982-02-05,0.0042406635265474,0.0044489648427474,7.53215460567156e-18
1982-03-09,1982-02-08,0.0039738760180897,0.0040939908606195,0.0
1982-03-10,1982-02-09,0.003504800201838,0.0038480824720441,4.373626001678763e-18
1982-03-11,1982-02-10,0.0034968724538364,0.0038227302543233,4.1741715392730894e-18
1982-03-12,1982-02-11,0.0039045188477887,0.0041307183322931,2.651817071990324e-18
1982-03-15,1982-02-12,0.003944892203154,0.00417198311584,9.403770647045633e-18
1982-03-16,1982-02-16,0.0039444904731192,0.0041402314622864,0.0
1982-03-17,1982-02-17,0.0039056755943225,0.0041115829250956,3.997719394201814e-17
1982-03-18,1982-02-18,0.0040929134314266,0.0042709050633474,0.0
1982-03-19,1982-02-19,0.0041171183167043,0.0042624939345326,7.857139586819154e-19
1982-03-22,1982-02-22,0.0041792559416734,0.0043648597810727,0.0
1982-03-23,1982-02-23,0.0039846431726635,0.0042022689251796,0.0
1982-03-24,1982-02-24,0.0041425009763586,0.0043021180440565,0.0
1982-03-25,1982-02-25,0.0040554269703812,0.0041682061972415,0.0
1982-03-26,1982-02-26,0.0040336902180264,0.0041333209488563,2.798803728251977e-18
1982-03-29,1982-03-01,0.0039411481486735,0.0040013504542508,0.0004092629076254
1982-03-30,1982-03-02,0.0038014418340822,0.0038416835561215,0.0
1982-03-31,1982-03-03,0.0036335226366649,0.0037073667029906,2.5269447935620125e-18
1982-04-01,1982-03-04,0.0034014490848385,0.0035286872587162,0.0
1982-04-02,1982-03-05,0.0033905648949827,0.0034789006451627,6.65570807043437e-19
1982-04-05,1982-03-08,0.00317102099417,0.003220788693836,0.0
1982-04-06,1982-03-09,0.0031593191512442,0.0031997924757641,3.9312778677869855e-18
1982-04-07,1982-03-10,0.0031832157209653,0.0032373595334937,0.0
1982-04-08,1982-03-11,0.0031392790923227,0.0031827460656973,0.0
1982-04-12,1982-03-12,0.0023787119387602,0.0024912184222699,1.246214800852362e-17
1982-04-13,1982-03-15,0.0021617067766267,0.0022625350699762,3.4350195136817693e-18
1982-04-14,1982-03-16,0.0022370705840152,0.0023274407254734,0.0
1982-04-15,1982-03-17,0.0021430727154454,0.0022516789363898,5.304165671082342e-18
1982-04-16,1982-03-18,0.002149353372873,0.0023282025269351,0.0
1982-04-19,1982-03-19,0.0021984611859356,0.0023757663391172,0.0
1982-04-20,1982-03-22,0.0023529681022523,0.0025110413430253,2.5561803384352163e-18
1982-04-21,1982-03-23,0.0023027973373979,0.0023950653629011,1.2433481005268576e-17
1982-04-22,1982-03-24,0.0024946053232045,0.0025943175355191,0.0
1982-04-23,1982-03-25,0.002521100454863,0.0026450281620488,0.0
1982-04-26,1982-03-26,0.0024635406792866,0.0025208537922587,5.5418904886691e-18
1982-04-27,1982-03-29,0.0024723730909436,0.0025587019192253,2.3925235519717515e-09
1982-04-28,1982-03-30,0.0024822658151865,0.0025542509879889,0.0
1982-04-29,1982-03-31,0.0028323799299347,0.0029490912497935,0.0
1982-04-30,1982-04-01,0.0027422325289274,0.0028057670237981,4.974139083789191e-09
1982-05-03,1982-04-02,0.002728779859485,0.0027901645819559,2.6718330960778332e-08
1982-05-04,1982-04-05,0.0027226856806562,0.0028062660918278,3.757870024808369e-17
1982-05-05,1982-04-06,0.0027647176043709,0.0028903570404088,0.0
1982-05-06,1982-04-07,0.0030271155715451,0.0031419152860393,5.908666975238065e-18
1982-05-07,1982-04-08,0.003175293696959,0.0033042769831978,1.6732459173324385e-17
1982-05-10,1982-04-12,0.0035261836515665,0.0036084962620227,2.257345771565767e-17
1982-05-11,1982-04-13,0.0038719495148513,0.0039266968331179,0.0
1982-05-12,1982-04-14,0.0038260297817571,0.0038634506779032,0.0
1982-05-13,1982-04-15,0.0038518119510745,0.0038907963257352,3.565147125241033e-18
1982-05-14,1982-04-16,0.0038279672514569,0.0038623267293711,0.0
1982-05-17,1982-04-19,0.0040214953900106,0.0041020169711984,1.1144560642495048e-17
1982-05-18,1982-04-20,0.0042271776640588,0.0043209406930573,4.481079517798111e-17
1982-05-19,1982-04-21,0.0048527541382235,0.00488903831001,0.2392072137481276
1982-05-20,1982-04-22,0.0045878153848809,0.0046071371252657,0.2288952315413236
1982-05-21,1982-04-23,0.0043862061170321,0.0044687725333604,0.2822528931425813
1982-05-24,1982-04-26,0.0042846984317366,0.0044860447710388,0.4446234638552177
1982-05-25,1982-04-27,0.0043272582218922,0.0044660003297839,0.3294491984057578
1982-05-26,1982-04-28,0.0047766466309006,0.0048396258520174,0.2575292461252564
1982-05-27,1982-04-29,0.0045847150186257,0.0046221522668211,0.2226606848013579
1982-05-28,1982-04-30,0.004577628376049,0.0046310902223162,0.2534001513783709
1982-06-01,1982-05-03,0.0046950771079281,0.0047919110560893,0.2920921988144763
1982-06-02,1982-05-04,0.0046923826704299,0.0047956503995872,0.4832519904734481
1982-06-03,1982-05-05,0.0045430719789386,0.0046101365847743,0.2597647505739517
1982-06-04,1982-05-06,0.0040091195712377,0.0040874224878151,0.2924090470287291
1982-06-07,1982-05-07,0.003524280269224,0.0035707194771362,0.2793889362142605
1982-06-08,1982-05-10,0.0035686150547742,0.0036126968266375,0.2576147976507207
1982-06-09,1982-05-11,0.0032583934445444,0.0033233567058011,0.295371175894425
1982-06-10,1982-05-12,0.0034408625700902,0.0034813438887032,0.2301459815531406
1982-06-11,1982-05-13,0.0040639601311497,0.0040811019180237,0.1541628423796723
