end_date,shrinkage
1984-10-17,0.15416284237967237
1984-10-18,3.1455910524647593e-18
1984-10-19,0.3242446536367153
1984-10-22,0.1476144805234607
1984-10-23,0.2538645799367602
1984-10-24,0.19719056871209162
1984-10-25,0.19591472816604438
1984-10-26,0.19356974180026362
1984-10-29,0.19278640965111898
1984-10-30,0.18944030268975967
1984-10-31,0.1887721017285776
1984-11-01,0.18700981760335328
1984-11-02,0.161602980496962
1984-11-05,0.16131242295904885
1984-11-06,0.16120270631872205
1984-11-07,0.1598674801288242
1984-11-08,0.15918535916495472
1984-11-09,0.15907082118510565
1984-11-12,0.15880690513983967
1984-11-13,0.1516025306619469
1984-11-14,0.15159296808450376
1984-11-15,0.1515895147467011
1984-11-16,0.15158610306562154
1984-11-19,0.15158371788532327
1984-11-20,0.15157606155716194
1984-11-21,0.15156997569854322
1984-11-23,0.22030209755203228
1984-11-26,0.21934053653218205
1984-11-27,0.2078447215106523
1984-11-28,0.3520955455098756
1984-11-29,0.35210535293566564
1984-11-30,0.1562716440368043
1984-12-03,0.15628291730850272
1984-12-04,0.15628377796422088
1984-12-05,0.2072917807701245
1984-12-06,0.2073403477808475
1984-12-07,0.20738621053790568
1984-12-10,0.2074323012705562
1984-12-11,0.20746080689579455
1984-12-12,0.15628691899714314
1984-12-13,0.15628753864952205
1984-12-14,0.35458021254239963
1984-12-17,0.24112120687155925
1984-12-18,0.24114318874176874
1984-12-19,0.1562065359471559
1984-12-20,0.40509513897091826
1984-12-21,0.366283236758259
1984-12-24,0.3662834731076619
1984-12-26,0.4045058184210852
1984-12-27,0.4045754999082748
1984-12-28,0.38569248926047306
1984-12-31,0.3090951277699391
1985-01-02,0.30909556964158774
1985-01-03,0.26841052201103516
1985-01-04,0.15636643953764248
1985-01-07,0.1563665180430381
1985-01-08,0.15636675108177708
1985-01-09,0.197731656403964
1985-01-10,0.19773484758649676
1985-01-11,0.403663417063928
1985-01-14,0.4036721429953514
1985-01-15,0.1926085308727346
1985-01-16,0.19260977358026385
1985-01-17,0.36733477519893704
1985-01-18,0.36733932726648655
1985-01-21,0.3673435220491401
1985-01-22,0.3666422790809951
1985-01-23,0.3666473149841574
1985-01-24,0.3665104793963647
1985-01-25,0.24901729600417932
1985-01-28,0.15656597515914789
1985-01-29,0.15656584133865162
1985-01-30,0.15656577376648925
1985-01-31,0.1565654607993873
1985-02-01,0.1565692423473612
1985-02-04,0.1565695095899774
1985-02-05,0.15656945304294545
1985-02-06,0.15651953155124956
1985-02-07,0.15651935993013652
1985-02-08,0.19232567617638227
1985-02-11,0.19232625687242386
1985-02-12,0.1565154850793985
1985-02-13,0.15651525878054384
1985-02-14,0.156624375353432
1985-02-15,0.15662469422455447
1985-02-19,0.19245241757253767
1985-02-20,0.15664626546264998
1985-02-21,0.15664656188450274
1985-02-22,0.1566223953532247
1985-02-25,0.15662231443424204
1985-02-26,0.25092778075976646
1985-02-27,0.15662237550272137
1985-02-28,0.15662239104134035
1985-03-01,0.1566225850295177
1985-03-04,0.15662253948257898
1985-03-05,0.25088887157610223
1985-03-06,0.15661710231017636
1985-03-07,0.15661773941527166
1985-03-08,0.15661819612974995
1985-03-11,0.15661825301194135
1985-03-12,0.15661820051136985
1985-03-13,0.15651111745130447
1985-03-14,0.15651083077277722
1985-03-15,0.15654336637828262
1985-03-18,0.156542862307402
1985-03-19,0.15686254583692902
1985-03-20,0.15686265957682813
1985-03-21,0.15686290456188498
1985-03-22,0.1568629399677543
1985-03-25,0.15686318623494686
1985-03-26,0.1568631375370425
1985-03-27,0.15686369289778174
1985-03-28,0.15686357797836184
1985-03-29,0.15686378697451187
1985-04-01,0.15686321469326703
1985-04-02,0.15686320500624232
1985-04-03,0.15686323770784896
1985-04-04,0.15686361496798396
1985-04-08,0.15682535041771664
1985-04-09,0.15682556231373257
1985-04-10,0.1568277233372761
1985-04-11,0.1568274253059434
1985-04-12,0.1742805759596729
1985-04-15,0.1692417712637997
1985-04-16,0.1808856712276748
1985-04-17,0.27372345393062397
1985-04-18,0.18088819906776465
1985-04-19,0.1808894305215476
1985-04-22,0.2215532873451874
1985-04-23,0.22155461142746077
1985-04-24,0.18088809680479476
1985-04-25,0.18089888141598431
1985-04-26,0.15486368154967722
1985-04-29,0.18090129510644287
1985-04-30,0.15490711347215663
1985-05-01,0.15490764524514058
1985-05-02,0.2299178973489638
1985-05-03,0.3242212741686458
1985-05-06,0.15487541997160276
1985-05-07,0.15487319218992146
1985-05-08,0.38072823932205535
1985-05-09,0.32407242262117997
1985-05-10,0.32406909462341826
1985-05-13,0.37051356406302627
1985-05-14,0.3705137408754569
1985-05-15,0.3705138408299991
1985-05-16,0.3705000788957842
1985-05-17,0.3704996830974168
1985-05-20,0.37049926155608864
1985-05-21,0.3705770411416803
1985-05-22,0.37057759368445603
1985-05-23,0.37057794543964884
1985-05-24,0.37057849706834506
1985-05-28,0.37057909471128553
1985-05-29,0.3705796526989518
1985-05-30,0.3705977943054612
1985-05-31,0.370596822767844
1985-06-03,0.37059763962996667
1985-06-04,0.3705982111579327
1985-06-05,0.37059887459041047
1985-06-06,0.3700665247527501
1985-06-07,0.36992710351622504
1985-06-10,0.369925762789337
1985-06-11,0.36992534943098976
1985-06-12,0.36992500292358815
1985-06-13,0.36970371543843594
1985-06-14,0.16573032621189995
1985-06-17,0.3696923362465782
1985-06-18,0.3696924209832374
1985-06-19,0.1437589678322888
1985-06-20,0.36981149239766864
1985-06-21,0.16572667576440026
1985-06-24,0.1657266002979354
1985-06-25,0.369761811422765
1985-06-26,0.36976178974306956
1985-06-27,0.3697617688201546
1985-06-28,0.3697608764474302
1985-07-01,0.3697608514059115
1985-07-02,0.36970404384631017
1985-07-03,0.3697130234941579
1985-07-05,0.36971268626448156
