date,irl
2003-04-15,[[0.10682693]]
2003-04-16,[[0.10759085]]
2003-04-17,[[0.09751457]]
2003-04-21,[[0.10198894]]
2003-04-22,[[0.09363696]]
2003-04-23,[[0.09540185]]
2003-04-24,[[0.10608852]]
2003-04-25,[[0.10457152]]
2003-04-28,[[0.12505156]]
2003-04-29,[[0.11955324]]
2003-04-30,[[0.12352538]]
2003-05-01,[[0.12491027]]
2003-05-02,[[0.14603841]]
2003-05-05,[[0.14282951]]
2003-05-06,[[0.13529149]]
2003-05-07,[[0.14227098]]
2003-05-08,[[0.14166823]]
2003-05-09,[[0.12592286]]
2003-05-12,[[0.1234656]]
2003-05-13,[[0.14211401]]
2003-05-14,[[0.1294828]]
2003-05-15,[[0.12478378]]
2003-05-16,[[0.13345277]]
2003-05-19,[[0.12692189]]
2003-05-20,[[0.09938934]]
2003-05-21,[[0.10559708]]
2003-05-22,[[0.11156803]]
2003-05-23,[[0.11571237]]
2003-05-27,[[0.12795645]]
2003-05-28,[[0.14007828]]
2003-05-29,[[0.1485115]]
2003-05-30,[[0.14420423]]
2003-06-02,[[0.14303961]]
2003-06-03,[[0.1514729]]
2003-06-04,[[0.16259468]]
2003-06-05,[[0.16470191]]
2003-06-06,[[0.17300683]]
2003-06-09,[[0.17892379]]
2003-06-10,[[0.17366135]]
2003-06-11,[[0.1767042]]
2003-06-12,[[0.18100214]]
2003-06-13,[[0.18357688]]
2003-06-16,[[0.1776019]]
2003-06-17,[[0.16504061]]
2003-06-18,[[0.16687515]]
2003-06-19,[[0.17098802]]
2003-06-20,[[0.14454833]]
2003-06-23,[[0.1835778]]
2003-06-24,[[0.1456671]]
2003-06-25,[[0.14561099]]
2003-06-26,[[0.1399101]]
2003-06-27,[[0.14560786]]
2003-06-30,[[0.13177791]]
2003-07-01,[[0.13174617]]
2003-07-02,[[0.1322582]]
2003-07-03,[[0.13859943]]
2003-07-07,[[0.12180316]]
2003-07-08,[[0.10727996]]
2003-07-09,[[0.11248273]]
2003-07-10,[[0.1171819]]
2003-07-11,[[0.12421176]]
2003-07-14,[[0.12467489]]
2003-07-15,[[0.127424]]
2003-07-16,[[0.13284224]]
2003-07-17,[[0.13633376]]
2003-07-18,[[0.15399367]]
2003-07-21,[[0.15862998]]
2003-07-22,[[0.159356]]
2003-07-23,[[0.18045563]]
2003-07-24,[[0.19968522]]
2003-07-25,[[0.2330316]]
2003-07-28,[[0.21898764]]
2003-07-29,[[0.25582927]]
2003-07-30,[[0.2443417]]
2003-07-31,[[0.24879202]]
2003-08-01,[[0.26756552]]
2003-08-04,[[0.24129125]]
2003-08-05,[[0.25683826]]
2003-08-06,[[0.22472104]]
2003-08-07,[[0.24585599]]
2003-08-08,[[0.2504531]]
2003-08-11,[[0.2707246]]
2003-08-12,[[0.2990558]]
2003-08-13,[[0.2997197]]
2003-08-14,[[0.2817037]]
2003-08-15,[[0.29670364]]
2003-08-18,[[0.28667867]]
2003-08-19,[[0.29893434]]
2003-08-20,[[0.29268098]]
2003-08-21,[[0.29865015]]
2003-08-22,[[0.31898725]]
2003-08-25,[[0.32576412]]
2003-08-26,[[0.32227883]]
2003-08-27,[[0.35737473]]
2003-08-28,[[0.3592177]]
2003-08-29,[[0.37240124]]
2003-09-02,[[0.39102992]]
2003-09-03,[[0.42225218]]
2003-09-04,[[0.41938883]]
2003-09-05,[[0.40958378]]
2003-09-08,[[0.38864574]]
2003-09-09,[[0.39627022]]
2003-09-10,[[0.37318772]]
2003-09-11,[[0.36467722]]
2003-09-12,[[0.36735243]]
2003-09-15,[[0.36220372]]
2003-09-16,[[0.34739643]]
2003-09-17,[[0.3581938]]
2003-09-18,[[0.34877938]]
2003-09-19,[[0.35106072]]
2003-09-22,[[0.3363167]]
2003-09-23,[[0.28837103]]
2003-09-24,[[0.3490901]]
2003-09-25,[[0.28732747]]
2003-09-26,[[0.30211627]]
2003-09-29,[[0.28974512]]
2003-09-30,[[0.28622282]]
2003-10-01,[[0.2643959]]
2003-10-02,[[0.23756373]]
2003-10-03,[[0.24607813]]
2003-10-06,[[0.2617761]]
2003-10-07,[[0.25868025]]
2003-10-08,[[0.2710117]]
2003-10-09,[[0.261082]]
2003-10-10,[[0.2710847]]
2003-10-13,[[0.28572473]]
2003-10-14,[[0.26711637]]
2003-10-15,[[0.2824394]]
2003-10-16,[[0.2846413]]
2003-10-17,[[0.29971308]]
2003-10-20,[[0.27576762]]
2003-10-21,[[0.2831541]]
2003-10-22,[[0.29922733]]
2003-10-23,[[0.26556942]]
2003-10-24,[[0.27703226]]
2003-10-27,[[0.308142]]
2003-10-28,[[0.40352115]]
2003-10-29,[[0.3955177]]
2003-10-30,[[0.3863211]]
2003-10-31,[[0.36311954]]
2003-11-03,[[0.34766328]]
2003-11-04,[[0.3124146]]
2003-11-05,[[0.29989308]]
2003-11-06,[[0.29591975]]
2003-11-07,[[0.30113077]]
2003-11-10,[[0.30706045]]
2003-11-11,[[0.31688374]]
2003-11-12,[[0.32007203]]
2003-11-13,[[0.335397]]
2003-11-14,[[0.33390656]]
2003-11-17,[[0.34550965]]
2003-11-18,[[0.34897628]]
2003-11-19,[[0.34992558]]
2003-11-20,[[0.357103]]
2003-11-21,[[0.36486894]]
2003-11-24,[[0.36629927]]
2003-11-25,[[0.37065774]]
2003-11-26,[[0.3683381]]
2003-11-28,[[0.36887208]]
2003-12-01,[[0.4248752]]
2003-12-02,[[0.4165995]]
2003-12-03,[[0.3695426]]
2003-12-04,[[0.37088513]]
2003-12-05,[[0.3705632]]
2003-12-08,[[0.36564195]]
2003-12-09,[[0.33382905]]
2003-12-10,[[0.3246695]]
2003-12-11,[[0.32652885]]
2003-12-12,[[0.34171772]]
2003-12-15,[[0.3423218]]
2003-12-16,[[0.32492054]]
2003-12-17,[[0.327721]]
2003-12-18,[[0.32161587]]
2003-12-19,[[0.32795274]]
2003-12-22,[[0.32738423]]
2003-12-23,[[0.31145093]]
2003-12-24,[[0.3113729]]
2003-12-26,[[0.28756842]]
2003-12-29,[[0.2702548]]
2003-12-30,[[0.30380875]]
2003-12-31,[[0.2978778]]
2004-01-02,[[0.29190993]]
2004-01-05,[[0.29707888]]
2004-01-06,[[0.2859674]]
2004-01-07,[[0.2717433]]
2004-01-08,[[0.27556562]]
2004-01-09,[[0.2683777]]
2004-01-12,[[0.26779085]]
2004-01-13,[[0.2502574]]
2004-01-14,[[0.26272684]]
2004-01-15,[[0.2700522]]
2004-01-16,[[0.24777123]]
2004-01-20,[[0.23971167]]
2004-01-21,[[0.2333014]]
2004-01-22,[[0.22853896]]
2004-01-23,[[0.22941059]]
2004-01-26,[[0.22820684]]
2004-01-27,[[0.24751106]]
2004-01-28,[[0.26364776]]
2004-01-29,[[0.26208177]]
2004-01-30,[[0.26559997]]
2004-02-02,[[0.2586746]]
2004-02-03,[[0.26307186]]
2004-02-04,[[0.27053368]]
2004-02-05,[[0.28099743]]
2004-02-06,[[0.28190887]]
2004-02-09,[[0.27756816]]
2004-02-10,[[0.27081102]]
2004-02-11,[[0.29971623]]
2004-02-12,[[0.25791454]]
2004-02-13,[[0.29560465]]
2004-02-17,[[0.286717]]
2004-02-18,[[0.28703758]]
2004-02-19,[[0.2806034]]
2004-02-20,[[0.2827162]]
2004-02-23,[[0.29106426]]
2004-02-24,[[0.31017604]]
2004-02-25,[[0.322111]]
2004-02-26,[[0.35377496]]
2004-02-27,[[0.35477126]]
2004-03-01,[[0.33704528]]
2004-03-02,[[0.3202058]]
2004-03-03,[[0.3125799]]
2004-03-04,[[0.3087032]]
2004-03-05,[[0.31469858]]
2004-03-08,[[0.29499912]]
2004-03-09,[[0.28530645]]
2004-03-10,[[0.28645706]]
2004-03-11,[[0.31766766]]
2004-03-12,[[0.33144253]]
2004-03-15,[[0.35069716]]
2004-03-16,[[0.34425586]]
2004-03-17,[[0.36748657]]
2004-03-18,[[0.38781485]]
2004-03-19,[[0.38140184]]
2004-03-22,[[0.37577462]]
2004-03-23,[[0.36092788]]
2004-03-24,[[0.37615222]]
2004-03-25,[[0.38283598]]
2004-03-26,[[0.37563398]]
2004-03-29,[[0.3737608]]
2004-03-30,[[0.3619414]]
2004-03-31,[[0.3713012]]
2004-04-01,[[0.38490427]]
2004-04-02,[[0.40716732]]
2004-04-05,[[0.40283793]]
2004-04-06,[[0.3816741]]
2004-04-07,[[0.36758894]]
2004-04-08,[[0.3579535]]
2004-04-12,[[0.35914427]]
2004-04-13,[[0.42028156]]
2004-04-14,[[0.3549745]]
2004-04-15,[[0.37168652]]
2004-04-16,[[0.38019264]]
2004-04-19,[[0.40004307]]
2004-04-20,[[0.379918]]
2004-04-21,[[0.33522797]]
2004-04-22,[[0.3320612]]
2004-04-23,[[0.28796205]]
2004-04-26,[[0.2928006]]
2004-04-27,[[0.3414081]]
2004-04-28,[[0.3170266]]
2004-04-29,[[0.2578582]]
2004-04-30,[[0.26123804]]
2004-05-03,[[0.263947]]
2004-05-04,[[0.25151205]]
2004-05-05,[[0.2560287]]
2004-05-06,[[0.2569686]]
2004-05-07,[[0.25278094]]
2004-05-10,[[0.2557741]]
2004-05-11,[[0.3192281]]
2004-05-12,[[0.34865555]]
2004-05-13,[[0.36927843]]
2004-05-14,[[0.37027007]]
2004-05-17,[[0.38322818]]
2004-05-18,[[0.3587665]]
2004-05-19,[[0.37633276]]
2004-05-20,[[0.37479532]]
2004-05-21,[[0.3937116]]
2004-05-24,[[0.4064559]]
2004-05-25,[[0.39428854]]
2004-05-26,[[0.41454583]]
2004-05-27,[[0.41702354]]
2004-05-28,[[0.4268822]]
2004-06-01,[[0.42106724]]
2004-06-02,[[0.4045503]]
2004-06-03,[[0.39817786]]
2004-06-04,[[0.3951764]]
2004-06-07,[[0.3788407]]
2004-06-08,[[0.39291352]]
2004-06-09,[[0.3640918]]
2004-06-10,[[0.36604238]]
2004-06-14,[[0.36129153]]
2004-06-15,[[0.34397823]]
2004-06-16,[[0.33741194]]
2004-06-17,[[0.31729394]]
2004-06-18,[[0.31822836]]
2004-06-21,[[0.29609954]]
2004-06-22,[[0.27681443]]
2004-06-23,[[0.27485788]]
2004-06-24,[[0.27749592]]
2004-06-25,[[0.27332705]]
2004-06-28,[[0.27624437]]
2004-06-29,[[0.2575181]]
2004-06-30,[[0.26596615]]
2004-07-01,[[0.26583552]]
2004-07-02,[[0.27436596]]
2004-07-06,[[0.276414]]
2004-07-07,[[0.29751956]]
2004-07-08,[[0.30390915]]
2004-07-09,[[0.3005661]]
2004-07-12,[[0.3063872]]
2004-07-13,[[0.30358946]]
2004-07-14,[[0.30469668]]
2004-07-15,[[0.30322447]]
2004-07-16,[[0.30162042]]
2004-07-19,[[0.31878173]]
2004-07-20,[[0.3311761]]
2004-07-21,[[0.35967875]]
2004-07-22,[[0.36318153]]
2004-07-23,[[0.38546914]]
2004-07-26,[[0.38767385]]
2004-07-27,[[0.38633206]]
2004-07-28,[[0.41180998]]
2004-07-29,[[0.4122486]]
2004-07-30,[[0.4165032]]
2004-08-02,[[0.4159474]]
2004-08-03,[[0.40328807]]
2004-08-04,[[0.40487587]]
2004-08-05,[[0.40248445]]
2004-08-06,[[0.39919975]]
2004-08-09,[[0.39205304]]
2004-08-10,[[0.40157455]]
2004-08-11,[[0.4420125]]
2004-08-12,[[0.4363021]]
2004-08-13,[[0.42087728]]
2004-08-16,[[0.44230917]]
2004-08-17,[[0.44289088]]
2004-08-18,[[0.4428885]]
2004-08-19,[[0.43247068]]
2004-08-20,[[0.41404355]]
2004-08-23,[[0.45159674]]
2004-08-24,[[0.42918202]]
2004-08-25,[[0.41685802]]
2004-08-26,[[0.41158932]]
2004-08-27,[[0.39957738]]
2004-08-30,[[0.39218593]]
2004-08-31,[[0.3718407]]
2004-09-01,[[0.36965355]]
2004-09-02,[[0.372495]]
2004-09-03,[[0.37413245]]
2004-09-07,[[0.36891872]]
2004-09-08,[[0.34674305]]
2004-09-09,[[0.3323096]]
2004-09-10,[[0.32395834]]
2004-09-13,[[0.32135755]]
2004-09-14,[[0.29666686]]
2004-09-15,[[0.29114428]]
2004-09-16,[[0.27631354]]
2004-09-17,[[0.27194637]]
2004-09-20,[[0.25092852]]
2004-09-21,[[0.22172087]]
2004-09-22,[[0.22049475]]
2004-09-23,[[0.243877]]
2004-09-24,[[0.24793106]]
2004-09-27,[[0.25495386]]
2004-09-28,[[0.2641548]]
2004-09-29,[[0.2715041]]
2004-09-30,[[0.28473634]]
2004-10-01,[[0.22591332]]
2004-10-04,[[0.24518499]]
2004-10-05,[[0.24513018]]
2004-10-06,[[0.24449304]]
2004-10-07,[[0.2024281]]
2004-10-08,[[0.25802076]]
2004-10-11,[[0.20110765]]
2004-10-12,[[0.2018413]]
2004-10-13,[[0.26128703]]
2004-10-14,[[0.26408485]]
2004-10-15,[[0.2704254]]
2004-10-18,[[0.28220543]]
2004-10-19,[[0.30349436]]
2004-10-20,[[0.30667722]]
2004-10-21,[[0.30887473]]
2004-10-22,[[0.31851593]]
2004-10-25,[[0.32598132]]
2004-10-26,[[0.32872975]]
2004-10-27,[[0.3427142]]
2004-10-28,[[0.2759474]]
2004-10-29,[[0.27432644]]
2004-11-01,[[0.2603432]]
2004-11-02,[[0.38195512]]
2004-11-03,[[0.35956568]]
2004-11-04,[[0.36377484]]
2004-11-05,[[0.35440794]]
2004-11-08,[[0.34631765]]
2004-11-09,[[0.32324266]]
2004-11-10,[[0.31136388]]
2004-11-11,[[0.30417264]]
2004-11-12,[[0.30333304]]
2004-11-15,[[0.2987882]]
2004-11-16,[[0.2887625]]
2004-11-17,[[0.2582535]]
2004-11-18,[[0.25885224]]
2004-11-19,[[0.25120118]]
2004-11-22,[[0.24618012]]
2004-11-23,[[0.2400085]]
2004-11-24,[[0.23220548]]
2004-11-26,[[0.22548282]]
2004-11-29,[[0.21008015]]
2004-11-30,[[0.18880978]]
2004-12-01,[[0.19460881]]
2004-12-02,[[0.20093554]]
2004-12-03,[[0.19928977]]
2004-12-06,[[0.18131492]]
2004-12-07,[[0.19988021]]
2004-12-08,[[0.20377412]]
2004-12-09,[[0.21651304]]
2004-12-10,[[0.22505543]]
2004-12-13,[[0.23794982]]
2004-12-14,[[0.2095977]]
2004-12-15,[[0.2176423]]
2004-12-16,[[0.22063118]]
2004-12-17,[[0.23893493]]
2004-12-20,[[0.22079813]]
2004-12-21,[[0.22251365]]
2004-12-22,[[0.23291314]]
2004-12-23,[[0.2420085]]
2004-12-27,[[0.23798567]]
2004-12-28,[[0.23475772]]
2004-12-29,[[0.23783538]]
2004-12-30,[[0.23184833]]
2004-12-31,[[0.23171684]]
2005-01-03,[[0.23091105]]
2005-01-04,[[0.22921982]]
2005-01-05,[[0.24448186]]
2005-01-06,[[0.24961025]]
2005-01-07,[[0.2539415]]
2005-01-10,[[0.2536138]]
2005-01-11,[[0.2360822]]
2005-01-12,[[0.24281836]]
2005-01-13,[[0.24740282]]
2005-01-14,[[0.2567835]]
2005-01-18,[[0.26284182]]
2005-01-19,[[0.2942921]]
2005-01-20,[[0.2925172]]
2005-01-21,[[0.2685859]]
2005-01-24,[[0.27082527]]
2005-01-25,[[0.28637978]]
2005-01-26,[[0.30985206]]
2005-01-27,[[0.33901653]]
2005-01-28,[[0.33748594]]
2005-01-31,[[0.35886008]]
2005-02-01,[[0.33516634]]
2005-02-02,[[0.35163057]]
2005-02-03,[[0.35394543]]
2005-02-04,[[0.35140684]]
2005-02-07,[[0.36643007]]
2005-02-08,[[0.358755]]
2005-02-09,[[0.36221868]]
2005-02-10,[[0.35358945]]
2005-02-11,[[0.35520202]]
2005-02-14,[[0.35883892]]
2005-02-15,[[0.34718713]]
2005-02-16,[[0.33863455]]
2005-02-17,[[0.3290836]]
2005-02-18,[[0.33117864]]
2005-02-22,[[0.3329795]]
2005-02-23,[[0.3190744]]
2005-02-24,[[0.31910232]]
2005-02-25,[[0.3090282]]
2005-02-28,[[0.31061476]]
2005-03-01,[[0.33010173]]
2005-03-02,[[0.3189811]]
2005-03-03,[[0.31040078]]
2005-03-04,[[0.30558908]]
2005-03-07,[[0.3182137]]
2005-03-08,[[0.3002826]]
2005-03-09,[[0.30348152]]
2005-03-10,[[0.3152234]]
2005-03-11,[[0.3185441]]
2005-03-14,[[0.32352436]]
2005-03-15,[[0.3230834]]
2005-03-16,[[0.2729336]]
2005-03-17,[[0.2686389]]
2005-03-18,[[0.28200603]]
2005-03-21,[[0.28887823]]
2005-03-22,[[0.301287]]
2005-03-23,[[0.3048107]]
2005-03-24,[[0.3236213]]
2005-03-28,[[0.3148776]]
2005-03-29,[[0.30715907]]
2005-03-30,[[0.3006474]]
2005-03-31,[[0.3104876]]
2005-04-01,[[0.29228348]]
2005-04-04,[[0.25570133]]
2005-04-05,[[0.25948602]]
2005-04-06,[[0.2623145]]
2005-04-07,[[0.26509]]
2005-04-08,[[0.26600143]]
2005-04-11,[[0.2556547]]
2005-04-12,[[0.28741598]]
2005-04-13,[[0.26552624]]
2005-04-14,[[0.25932348]]
2005-04-15,[[0.25584793]]
2005-04-18,[[0.33558607]]
2005-04-19,[[0.3467933]]
2005-04-20,[[0.34985197]]
2005-04-21,[[0.35656342]]
2005-04-22,[[0.38892344]]
2005-04-25,[[0.3823702]]
2005-04-26,[[0.39436063]]
2005-04-27,[[0.39434204]]
2005-04-28,[[0.40092456]]
2005-04-29,[[0.40181866]]
2005-05-02,[[0.40678537]]
2005-05-03,[[0.40256777]]
2005-05-04,[[0.403284]]
2005-05-05,[[0.40569413]]
2005-05-06,[[0.39886966]]
2005-05-09,[[0.38577664]]
2005-05-10,[[0.38867176]]
2005-05-11,[[0.38153648]]
2005-05-12,[[0.39061922]]
2005-05-13,[[0.38570365]]
2005-05-16,[[0.37951204]]
2005-05-17,[[0.39373153]]
2005-05-18,[[0.39937115]]
2005-05-19,[[0.38613793]]
2005-05-20,[[0.37079504]]
2005-05-23,[[0.34456465]]
2005-05-24,[[0.352879]]
2005-05-25,[[0.34930986]]
2005-05-26,[[0.3451771]]
2005-05-27,[[0.31711328]]
2005-05-31,[[0.34819338]]
2005-06-01,[[0.3166549]]
2005-06-02,[[0.32386038]]
2005-06-03,[[0.316611]]
2005-06-06,[[0.3181677]]
2005-06-07,[[0.30532628]]
2005-06-08,[[0.31130868]]
2005-06-09,[[0.31236425]]
2005-06-10,[[0.31550533]]
2005-06-13,[[0.31215808]]
2005-06-14,[[0.28624946]]
2005-06-15,[[0.30637157]]
2005-06-16,[[0.30396748]]
2005-06-17,[[0.3028406]]
2005-06-20,[[0.2912289]]
2005-06-21,[[0.27143678]]
2005-06-22,[[0.27507627]]
2005-06-23,[[0.2809593]]
2005-06-24,[[0.29655522]]
2005-06-27,[[0.302728]]
2005-06-28,[[0.30043596]]
2005-06-29,[[0.31545994]]
2005-06-30,[[0.31659633]]
2005-07-01,[[0.31039524]]
2005-07-05,[[0.3033085]]
2005-07-06,[[0.29039162]]
2005-07-07,[[0.30120623]]
2005-07-08,[[0.30592093]]
2005-07-11,[[0.32549495]]
2005-07-12,[[0.33356267]]
2005-07-13,[[0.3276465]]
2005-07-14,[[0.32346794]]
2005-07-15,[[0.33098108]]
2005-07-18,[[0.32734022]]
2005-07-19,[[0.3381524]]
2005-07-20,[[0.33721673]]
2005-07-21,[[0.31856692]]
2005-07-22,[[0.31426966]]
2005-07-25,[[0.31018096]]
2005-07-26,[[0.29032362]]
2005-07-27,[[0.28386286]]
2005-07-28,[[0.28212732]]
2005-07-29,[[0.27544105]]
2005-08-01,[[0.2708349]]
2005-08-02,[[0.23839507]]
2005-08-03,[[0.23747689]]
2005-08-04,[[0.23288259]]
2005-08-05,[[0.22979844]]
2005-08-08,[[0.22914067]]
2005-08-09,[[0.22436577]]
2005-08-10,[[0.21707463]]
2005-08-11,[[0.21984121]]
2005-08-12,[[0.22364298]]
2005-08-15,[[0.22497791]]
2005-08-16,[[0.22452903]]
2005-08-17,[[0.23563182]]
2005-08-18,[[0.23725182]]
2005-08-19,[[0.23975477]]
2005-08-22,[[0.24016339]]
2005-08-23,[[0.27167702]]
2005-08-24,[[0.27291745]]
2005-08-25,[[0.28393674]]
2005-08-26,[[0.29056147]]
2005-08-29,[[0.29673976]]
2005-08-30,[[0.3018759]]
2005-08-31,[[0.29471523]]
2005-09-01,[[0.32582328]]
2005-09-02,[[0.32976353]]
2005-09-06,[[0.3307595]]
2005-09-07,[[0.3467079]]
2005-09-08,[[0.34219578]]
2005-09-09,[[0.33437896]]
2005-09-12,[[0.33786264]]
2005-09-13,[[0.316287]]
2005-09-14,[[0.3141413]]
2005-09-15,[[0.31492674]]
2005-09-16,[[0.31125236]]
2005-09-19,[[0.316379]]
2005-09-20,[[0.33533058]]
2005-09-21,[[0.3433807]]
2005-09-22,[[0.34358162]]
2005-09-23,[[0.3572505]]
2005-09-26,[[0.35683987]]
2005-09-27,[[0.35280013]]
2005-09-28,[[0.34814376]]
2005-09-29,[[0.34463954]]
2005-09-30,[[0.3519625]]
2005-10-03,[[0.33436307]]
2005-10-04,[[0.31478035]]
2005-10-05,[[0.31007522]]
2005-10-06,[[0.32583082]]
2005-10-07,[[0.33317178]]
2005-10-10,[[0.31626773]]
2005-10-11,[[0.3071501]]
2005-10-12,[[0.31609654]]
2005-10-13,[[0.32556486]]
2005-10-14,[[0.33437055]]
2005-10-17,[[0.35245478]]
2005-10-18,[[0.35126173]]
2005-10-19,[[0.35888416]]
2005-10-20,[[0.39274144]]
2005-10-21,[[0.4029461]]
2005-10-24,[[0.40676698]]
2005-10-25,[[0.43650264]]
2005-10-26,[[0.4304737]]
2005-10-27,[[0.4262376]]
2005-10-28,[[0.4323758]]
2005-10-31,[[0.4519079]]
2005-11-01,[[0.44446656]]
2005-11-02,[[0.42877358]]
2005-11-03,[[0.43227655]]
2005-11-04,[[0.43270865]]
2005-11-07,[[0.44682786]]
2005-11-08,[[0.40961573]]
2005-11-09,[[0.401492]]
2005-11-10,[[0.40300933]]
2005-11-11,[[0.40084535]]
2005-11-14,[[0.37887186]]
2005-11-15,[[0.35326463]]
2005-11-16,[[0.34488422]]
2005-11-17,[[0.33785254]]
2005-11-18,[[0.3360199]]
2005-11-21,[[0.3313524]]
2005-11-22,[[0.27459943]]
2005-11-23,[[0.27242047]]
2005-11-25,[[0.2653019]]
2005-11-28,[[0.2395955]]
2005-11-29,[[0.23703447]]
2005-11-30,[[0.22602272]]
2005-12-01,[[0.23900172]]
2005-12-02,[[0.2428092]]
2005-12-05,[[0.2431305]]
2005-12-06,[[0.2550758]]
2005-12-07,[[0.25983784]]
2005-12-08,[[0.2658112]]
2005-12-09,[[0.268243]]
2005-12-12,[[0.27519548]]
2005-12-13,[[0.26782835]]
2005-12-14,[[0.27528417]]
2005-12-15,[[0.27977133]]
2005-12-16,[[0.28375596]]
2005-12-19,[[0.28316835]]
2005-12-20,[[0.26447174]]
2005-12-21,[[0.2745741]]
2005-12-22,[[0.27869895]]
2005-12-23,[[0.27539036]]
2005-12-27,[[0.27349228]]
2005-12-28,[[0.28317046]]
2005-12-29,[[0.28801084]]
2005-12-30,[[0.28778785]]
2006-01-03,[[0.29148793]]
2006-01-04,[[0.3054762]]
2006-01-05,[[0.30780378]]
2006-01-06,[[0.30773306]]
2006-01-09,[[0.32732448]]
2006-01-10,[[0.33046448]]
2006-01-11,[[0.3237599]]
2006-01-12,[[0.32088715]]
2006-01-13,[[0.32378566]]
2006-01-17,[[0.31807312]]
2006-01-18,[[0.32019693]]
2006-01-19,[[0.3270151]]
2006-01-20,[[0.33015987]]
2006-01-23,[[0.36282107]]
2006-01-24,[[0.35866037]]
2006-01-25,[[0.37551752]]
2006-01-26,[[0.39455816]]
2006-01-27,[[0.39683867]]
2006-01-30,[[0.399614]]
2006-01-31,[[0.3959829]]
2006-02-01,[[0.39291483]]
2006-02-02,[[0.38800362]]
2006-02-03,[[0.40363625]]
2006-02-06,[[0.4123553]]
2006-02-07,[[0.3819726]]
2006-02-08,[[0.3693942]]
2006-02-09,[[0.40691358]]
2006-02-10,[[0.4097233]]
2006-02-13,[[0.42288262]]
2006-02-14,[[0.4292325]]
2006-02-15,[[0.46349612]]
2006-02-16,[[0.4627154]]
2006-02-17,[[0.4670021]]
2006-02-21,[[0.46402445]]
2006-02-22,[[0.42711848]]
2006-02-23,[[0.4199624]]
2006-02-24,[[0.40711215]]
2006-02-27,[[0.39683297]]
2006-02-28,[[0.38963473]]
2006-03-01,[[0.39613563]]
2006-03-02,[[0.40428388]]
2006-03-03,[[0.39582047]]
2006-03-06,[[0.38816118]]
2006-03-07,[[0.38166437]]
2006-03-08,[[0.37460458]]
2006-03-09,[[0.37405634]]
2006-03-10,[[0.36389518]]
2006-03-13,[[0.35450763]]
2006-03-14,[[0.34566265]]
2006-03-15,[[0.3399218]]
2006-03-16,[[0.31989765]]
2006-03-17,[[0.3180406]]
2006-03-20,[[0.2957855]]
2006-03-21,[[0.3170492]]
2006-03-22,[[0.32701546]]
2006-03-23,[[0.3313427]]
2006-03-24,[[0.32853734]]
2006-03-27,[[0.33797336]]
2006-03-28,[[0.33498818]]
2006-03-29,[[0.32923]]
2006-03-30,[[0.3592852]]
2006-03-31,[[0.36037022]]
2006-04-03,[[0.35400164]]
2006-04-04,[[0.3212726]]
2006-04-05,[[0.3325004]]
2006-04-06,[[0.33387768]]
2006-04-07,[[0.33165562]]
2006-04-10,[[0.35413694]]
2006-04-11,[[0.34577945]]
2006-04-12,[[0.35386944]]
2006-04-13,[[0.35532784]]
2006-04-17,[[0.35919723]]
2006-04-18,[[0.3444109]]
2006-04-19,[[0.35532916]]
2006-04-20,[[0.35012048]]
2006-04-21,[[0.34613955]]
2006-04-24,[[0.34910923]]
2006-04-25,[[0.33743137]]
2006-04-26,[[0.34106338]]
2006-04-27,[[0.34800434]]
2006-04-28,[[0.35965818]]
2006-05-01,[[0.34288335]]
2006-05-02,[[0.3574373]]
2006-05-03,[[0.36454064]]
2006-05-04,[[0.35443932]]
2006-05-05,[[0.3539291]]
2006-05-08,[[0.3642979]]
2006-05-09,[[0.3535099]]
2006-05-10,[[0.35315377]]
2006-05-11,[[0.35476753]]
2006-05-12,[[0.37250018]]
2006-05-15,[[0.37877658]]
2006-05-16,[[0.3891995]]
2006-05-17,[[0.3914497]]
2006-05-18,[[0.40404576]]
2006-05-19,[[0.408475]]
2006-05-22,[[0.38925427]]
2006-05-23,[[0.3990651]]
2006-05-24,[[0.40290594]]
2006-05-25,[[0.4181174]]
2006-05-26,[[0.45015317]]
2006-05-30,[[0.46213338]]
2006-05-31,[[0.4764121]]
2006-06-01,[[0.49248493]]
2006-06-02,[[0.5050195]]
2006-06-05,[[0.5078318]]
2006-06-06,[[0.4863576]]
2006-06-07,[[0.48647514]]
2006-06-08,[[0.49944365]]
2006-06-09,[[0.5128633]]
2006-06-12,[[0.5093625]]
2006-06-13,[[0.50342304]]
2006-06-14,[[0.52269584]]
2006-06-15,[[0.53363955]]
2006-06-16,[[0.5399605]]
2006-06-19,[[0.525203]]
2006-06-20,[[0.52908343]]
2006-06-21,[[0.51995313]]
2006-06-22,[[0.52767557]]
2006-06-23,[[0.51419556]]
2006-06-26,[[0.5108157]]
2006-06-27,[[0.49876195]]
2006-06-28,[[0.4744181]]
2006-06-29,[[0.487103]]
2006-06-30,[[0.48062584]]
2006-07-03,[[0.4808722]]
2006-07-05,[[0.47892794]]
2006-07-06,[[0.4731891]]
2006-07-07,[[0.5058914]]
2006-07-10,[[0.49553692]]
2006-07-11,[[0.4980058]]
2006-07-12,[[0.4948795]]
2006-07-13,[[0.47058934]]
2006-07-14,[[0.46626753]]
2006-07-17,[[0.46174696]]
2006-07-18,[[0.45943007]]
2006-07-19,[[0.47336793]]
2006-07-20,[[0.46259505]]
2006-07-21,[[0.4604075]]
2006-07-24,[[0.45349127]]
