date,irl
2003-04-14,[[0.3479163]]
2003-04-15,[[0.16550344]]
2003-04-16,[[0.16470566]]
2003-04-17,[[0.35968065]]
2003-04-21,[[0.45570764]]
2003-04-22,[[0.5229007]]
2003-04-23,[[0.59514076]]
2003-04-24,[[0.59462804]]
2003-04-25,[[0.60372645]]
2003-04-28,[[0.65301275]]
2003-04-29,[[0.6229718]]
2003-04-30,[[0.5998584]]
2003-05-01,[[0.663074]]
2003-05-02,[[0.6120564]]
2003-05-05,[[0.6157231]]
2003-05-06,[[0.6050211]]
2003-05-07,[[0.69135696]]
2003-05-08,[[0.6595402]]
2003-05-09,[[0.647482]]
2003-05-12,[[0.688404]]
2003-05-13,[[0.66750216]]
2003-05-14,[[0.7024877]]
2003-05-15,[[0.63106173]]
2003-05-16,[[0.62150824]]
2003-05-19,[[0.6146675]]
2003-05-20,[[0.6640284]]
2003-05-21,[[0.6231991]]
2003-05-22,[[0.6271807]]
2003-05-23,[[0.5185274]]
2003-05-27,[[0.58975327]]
2003-05-28,[[0.38210467]]
2003-05-29,[[0.3808238]]
2003-05-30,[[0.37360775]]
2003-06-02,[[0.5877842]]
2003-06-03,[[0.6030997]]
2003-06-04,[[0.3752256]]
2003-06-05,[[0.37321007]]
2003-06-06,[[0.36833248]]
2003-06-09,[[0.34626654]]
2003-06-10,[[0.1638872]]
2003-06-11,[[0.16432396]]
2003-06-12,[[0.49726835]]
2003-06-13,[[0.30844194]]
2003-06-16,[[0.1616883]]
2003-06-17,[[0.71848667]]
2003-06-18,[[0.62974536]]
2003-06-19,[[0.16098276]]
2003-06-20,[[0.36419377]]
2003-06-23,[[0.34431]]
2003-06-24,[[0.81059015]]
2003-06-25,[[0.6125047]]
2003-06-26,[[0.16434196]]
2003-06-27,[[0.3803996]]
2003-06-30,[[0.16562149]]
2003-07-01,[[0.5005283]]
2003-07-02,[[0.5335375]]
2003-07-03,[[0.34331214]]
2003-07-07,[[0.56497824]]
2003-07-08,[[0.17043632]]
2003-07-09,[[0.17084146]]
2003-07-10,[[0.17569464]]
2003-07-11,[[0.17098388]]
2003-07-14,[[0.17193088]]
2003-07-15,[[0.17245382]]
2003-07-16,[[0.17260462]]
2003-07-17,[[0.17164263]]
2003-07-18,[[0.17094028]]
2003-07-21,[[0.17151523]]
2003-07-22,[[0.42115778]]
2003-07-23,[[0.17227378]]
2003-07-24,[[0.17124575]]
2003-07-25,[[0.16828313]]
2003-07-28,[[0.5218367]]
2003-07-29,[[0.35692203]]
2003-07-30,[[0.1688191]]
2003-07-31,[[0.35140026]]
2003-08-01,[[0.16782713]]
2003-08-04,[[0.16866711]]
2003-08-05,[[0.16557539]]
2003-08-06,[[0.1667698]]
2003-08-07,[[0.16642031]]
2003-08-08,[[0.1653614]]
2003-08-11,[[0.16711232]]
2003-08-12,[[0.17458144]]
2003-08-13,[[0.17288747]]
2003-08-14,[[0.17271861]]
2003-08-15,[[0.17611516]]
2003-08-18,[[0.1741445]]
2003-08-19,[[0.3545193]]
2003-08-20,[[0.41757366]]
2003-08-21,[[0.37579894]]
2003-08-22,[[0.17873895]]
2003-08-25,[[0.5325657]]
2003-08-26,[[0.37823737]]
2003-08-27,[[0.5461203]]
2003-08-28,[[0.40724748]]
2003-08-29,[[0.37919554]]
2003-09-02,[[0.4077965]]
2003-09-03,[[0.41773817]]
2003-09-04,[[0.3696286]]
2003-09-05,[[0.37456238]]
2003-09-08,[[0.35327294]]
2003-09-09,[[0.1985122]]
2003-09-10,[[0.3948056]]
2003-09-11,[[0.17754579]]
2003-09-12,[[0.4712902]]
2003-09-15,[[0.1988512]]
2003-09-16,[[0.1732269]]
2003-09-17,[[0.5912958]]
2003-09-18,[[0.36310032]]
2003-09-19,[[0.17567489]]
2003-09-22,[[0.17320123]]
2003-09-23,[[0.5056476]]
2003-09-24,[[0.17057472]]
2003-09-25,[[0.16447759]]
2003-09-26,[[0.5795535]]
2003-09-29,[[0.60813826]]
2003-09-30,[[0.67785394]]
2003-10-01,[[0.6225043]]
2003-10-02,[[0.53996307]]
2003-10-03,[[0.63981706]]
2003-10-06,[[0.565614]]
2003-10-07,[[0.6730093]]
2003-10-08,[[0.60696626]]
2003-10-09,[[0.6328387]]
2003-10-10,[[0.58353084]]
2003-10-13,[[0.6273407]]
2003-10-14,[[0.39704084]]
2003-10-15,[[0.39893404]]
2003-10-16,[[0.6047758]]
2003-10-17,[[0.49972975]]
2003-10-20,[[0.3947246]]
2003-10-21,[[0.16616037]]
2003-10-22,[[0.49476802]]
2003-10-23,[[0.16318494]]
2003-10-24,[[0.16891414]]
2003-10-27,[[0.16695213]]
2003-10-28,[[0.18644938]]
2003-10-29,[[0.18817654]]
2003-10-30,[[0.18766436]]
2003-10-31,[[0.1832431]]
2003-11-03,[[0.18477258]]
2003-11-04,[[0.18925264]]
2003-11-05,[[0.20034868]]
2003-11-06,[[0.18669945]]
2003-11-07,[[0.18984485]]
2003-11-10,[[0.18644434]]
2003-11-11,[[0.17715043]]
2003-11-12,[[0.17735228]]
2003-11-13,[[0.23198679]]
2003-11-14,[[0.41570362]]
2003-11-17,[[0.1678667]]
2003-11-18,[[0.161906]]
2003-11-19,[[0.41060895]]
2003-11-20,[[0.41121906]]
2003-11-21,[[0.41575631]]
2003-11-24,[[0.41462484]]
2003-11-25,[[0.5948053]]
2003-11-26,[[0.5898888]]
2003-11-28,[[0.3943422]]
2003-12-01,[[0.55508196]]
2003-12-02,[[0.39132485]]
2003-12-03,[[0.39531374]]
2003-12-04,[[0.3995177]]
2003-12-05,[[0.40528947]]
2003-12-08,[[0.5389661]]
2003-12-09,[[0.6441824]]
2003-12-10,[[0.6341646]]
2003-12-11,[[0.6718708]]
2003-12-12,[[0.66596663]]
2003-12-15,[[0.61773705]]
2003-12-16,[[0.6938787]]
2003-12-17,[[0.8474543]]
2003-12-18,[[0.79955727]]
2003-12-19,[[0.46245074]]
2003-12-22,[[0.87712777]]
2003-12-23,[[0.67461914]]
2003-12-24,[[0.86620873]]
2003-12-26,[[0.6615571]]
2003-12-29,[[0.8825278]]
2003-12-30,[[0.87647676]]
2003-12-31,[[0.8774342]]
2004-01-02,[[0.682677]]
2004-01-05,[[0.8228848]]
2004-01-06,[[0.8456753]]
2004-01-07,[[0.66821676]]
2004-01-08,[[0.6649436]]
2004-01-09,[[0.6820389]]
2004-01-12,[[0.6579049]]
2004-01-13,[[0.63025564]]
2004-01-14,[[0.6588215]]
2004-01-15,[[0.6662806]]
2004-01-16,[[0.6596358]]
2004-01-20,[[0.62160933]]
2004-01-21,[[0.6648116]]
2004-01-22,[[0.6042365]]
2004-01-23,[[0.40485603]]
2004-01-26,[[0.5365576]]
2004-01-27,[[0.35526538]]
2004-01-28,[[0.5389263]]
2004-01-29,[[0.65757895]]
2004-01-30,[[0.53070855]]
2004-02-02,[[0.5474044]]
2004-02-03,[[0.6284565]]
2004-02-04,[[0.5115428]]
2004-02-05,[[0.6868496]]
2004-02-06,[[0.88534725]]
2004-02-09,[[0.91207993]]
2004-02-10,[[0.77309275]]
2004-02-11,[[0.71401465]]
2004-02-12,[[0.67470455]]
2004-02-13,[[0.63647884]]
2004-02-17,[[0.61531097]]
2004-02-18,[[0.63520145]]
2004-02-19,[[0.42929357]]
2004-02-20,[[0.42413896]]
2004-02-23,[[0.42929885]]
2004-02-24,[[0.42937368]]
2004-02-25,[[0.42413604]]
2004-02-26,[[0.39194873]]
2004-02-27,[[0.36314768]]
2004-03-01,[[0.57997805]]
2004-03-02,[[0.40844768]]
2004-03-03,[[0.413741]]
2004-03-04,[[0.22878963]]
2004-03-05,[[0.1771917]]
2004-03-08,[[0.18143997]]
2004-03-09,[[0.36716503]]
2004-03-10,[[0.1729579]]
2004-03-11,[[0.16495848]]
2004-03-12,[[0.1678758]]
2004-03-15,[[0.16832826]]
2004-03-16,[[0.17107466]]
2004-03-17,[[0.16900602]]
2004-03-18,[[0.16734794]]
2004-03-19,[[0.16946483]]
2004-03-22,[[0.55222565]]
2004-03-23,[[0.17373794]]
2004-03-24,[[0.17469099]]
2004-03-25,[[0.37240303]]
2004-03-26,[[0.54053044]]
2004-03-29,[[0.5472653]]
2004-03-30,[[0.17812285]]
2004-03-31,[[0.38538808]]
2004-04-01,[[0.392439]]
2004-04-02,[[0.5911733]]
2004-04-05,[[0.38386187]]
2004-04-06,[[0.42702746]]
2004-04-07,[[0.17251578]]
2004-04-08,[[0.38767737]]
2004-04-12,[[0.5209691]]
2004-04-13,[[0.1621933]]
2004-04-14,[[0.16765323]]
2004-04-15,[[0.16615272]]
2004-04-16,[[0.16559988]]
2004-04-19,[[0.16341725]]
2004-04-20,[[0.16688904]]
2004-04-21,[[0.16953304]]
2004-04-22,[[0.16556561]]
2004-04-23,[[0.16636226]]
2004-04-26,[[0.172005]]
2004-04-27,[[0.17669487]]
2004-04-28,[[0.17765549]]
2004-04-29,[[0.16829666]]
2004-04-30,[[0.16571423]]
2004-05-03,[[0.16689256]]
2004-05-04,[[0.17508438]]
2004-05-05,[[0.39249602]]
2004-05-06,[[0.17404392]]
2004-05-07,[[0.17594421]]
2004-05-10,[[0.17967808]]
2004-05-11,[[0.18097076]]
2004-05-12,[[0.17731103]]
2004-05-13,[[0.17546639]]
2004-05-14,[[0.18053523]]
2004-05-17,[[0.17599362]]
2004-05-18,[[0.3749752]]
2004-05-19,[[0.17789769]]
2004-05-20,[[0.17688087]]
2004-05-21,[[0.17729563]]
2004-05-24,[[0.17528784]]
2004-05-25,[[0.8046467]]
2004-05-26,[[0.17149052]]
2004-05-27,[[0.17089027]]
2004-05-28,[[0.17071319]]
2004-06-01,[[0.1722363]]
2004-06-02,[[0.3694013]]
2004-06-03,[[0.40414125]]
2004-06-04,[[0.40095612]]
2004-06-07,[[0.44765282]]
2004-06-08,[[0.5801016]]
2004-06-09,[[0.48364517]]
2004-06-10,[[0.39620876]]
2004-06-14,[[0.66858846]]
2004-06-15,[[0.7106468]]
2004-06-16,[[0.8332727]]
2004-06-17,[[0.83194065]]
2004-06-18,[[0.6831572]]
2004-06-21,[[0.8342694]]
2004-06-22,[[0.8391869]]
2004-06-23,[[0.8773384]]
2004-06-24,[[0.8387878]]
2004-06-25,[[0.8819325]]
2004-06-28,[[0.882651]]
2004-06-29,[[0.8546016]]
2004-06-30,[[0.68903744]]
2004-07-01,[[0.8608469]]
2004-07-02,[[0.8684174]]
2004-07-06,[[0.87526345]]
2004-07-07,[[0.69006073]]
2004-07-08,[[0.66653585]]
2004-07-09,[[0.6930264]]
2004-07-12,[[0.69132066]]
2004-07-13,[[0.64407176]]
2004-07-14,[[0.6589155]]
2004-07-15,[[0.6211322]]
2004-07-16,[[0.62101656]]
2004-07-19,[[0.4263968]]
2004-07-20,[[0.6024131]]
2004-07-21,[[0.42193028]]
2004-07-22,[[0.36642626]]
2004-07-23,[[0.4309131]]
2004-07-26,[[0.53792703]]
2004-07-27,[[0.41949838]]
2004-07-28,[[0.44312793]]
2004-07-29,[[0.6156637]]
2004-07-30,[[0.39837337]]
2004-08-02,[[0.40722513]]
2004-08-03,[[0.37846428]]
2004-08-04,[[0.18567255]]
2004-08-05,[[0.39620274]]
2004-08-06,[[0.37317544]]
2004-08-09,[[0.40235138]]
2004-08-10,[[0.59038615]]
2004-08-11,[[0.37447482]]
2004-08-12,[[0.3413043]]
2004-08-13,[[0.38720056]]
2004-08-16,[[0.6278416]]
2004-08-17,[[0.43820328]]
2004-08-18,[[0.37053072]]
2004-08-19,[[0.43253678]]
2004-08-20,[[0.7071224]]
2004-08-23,[[0.63334596]]
2004-08-24,[[0.41456705]]
2004-08-25,[[0.3677864]]
2004-08-26,[[0.40405115]]
2004-08-27,[[0.38309944]]
2004-08-30,[[0.61949766]]
2004-08-31,[[0.43278468]]
2004-09-01,[[0.3675052]]
2004-09-02,[[0.41701856]]
2004-09-03,[[0.43011487]]
2004-09-07,[[0.42651546]]
2004-09-08,[[0.39787418]]
2004-09-09,[[0.60952747]]
2004-09-10,[[0.60402745]]
2004-09-13,[[0.4148368]]
2004-09-14,[[0.45869476]]
2004-09-15,[[0.62291574]]
2004-09-16,[[0.5881246]]
2004-09-17,[[0.58020324]]
2004-09-20,[[0.6614654]]
2004-09-21,[[0.41396713]]
2004-09-22,[[0.6026905]]
2004-09-23,[[0.6738325]]
2004-09-24,[[0.6120883]]
2004-09-27,[[0.5659607]]
2004-09-28,[[0.3790249]]
2004-09-29,[[0.3736083]]
2004-09-30,[[0.16417763]]
2004-10-01,[[0.16459107]]
2004-10-04,[[0.16770193]]
2004-10-05,[[0.17532802]]
2004-10-06,[[0.17490068]]
2004-10-07,[[0.17972952]]
2004-10-08,[[0.16999543]]
2004-10-11,[[0.16674203]]
2004-10-12,[[0.17223743]]
2004-10-13,[[0.35238564]]
2004-10-14,[[0.5412445]]
2004-10-15,[[0.36629945]]
2004-10-18,[[0.395671]]
2004-10-19,[[0.52237356]]
2004-10-20,[[0.42243102]]
2004-10-21,[[0.43360656]]
2004-10-22,[[0.49125084]]
2004-10-25,[[0.44096953]]
2004-10-26,[[0.40502858]]
2004-10-27,[[0.42180836]]
2004-10-28,[[0.42590144]]
2004-10-29,[[0.41064256]]
2004-11-01,[[0.4237907]]
2004-11-02,[[0.31665355]]
2004-11-03,[[0.5892735]]
2004-11-04,[[0.6743083]]
2004-11-05,[[0.68574435]]
2004-11-08,[[0.7660604]]
2004-11-09,[[0.6808336]]
2004-11-10,[[0.6786457]]
2004-11-11,[[0.7146394]]
2004-11-12,[[0.680395]]
2004-11-15,[[0.62647045]]
2004-11-16,[[0.41916284]]
2004-11-17,[[0.18944755]]
2004-11-18,[[0.18504155]]
2004-11-19,[[0.18475184]]
2004-11-22,[[0.17855698]]
2004-11-23,[[0.4231128]]
2004-11-24,[[0.40938997]]
2004-11-26,[[0.42769474]]
2004-11-29,[[0.18087173]]
2004-11-30,[[0.1817275]]
2004-12-01,[[0.41314358]]
2004-12-02,[[0.41629308]]
2004-12-03,[[0.41773492]]
2004-12-06,[[0.18167892]]
2004-12-07,[[0.37521276]]
2004-12-08,[[0.41072258]]
2004-12-09,[[0.41265765]]
2004-12-10,[[0.17427024]]
2004-12-13,[[0.40453514]]
2004-12-14,[[0.41641998]]
2004-12-15,[[0.39725682]]
2004-12-16,[[0.6043223]]
2004-12-17,[[0.41311246]]
2004-12-20,[[0.50506485]]
2004-12-21,[[0.18644434]]
2004-12-22,[[0.19056606]]
2004-12-23,[[0.18951252]]
2004-12-27,[[0.18750682]]
2004-12-28,[[0.1842272]]
2004-12-29,[[0.18747604]]
2004-12-30,[[0.18679515]]
2004-12-31,[[0.18856087]]
2005-01-03,[[0.1887699]]
2005-01-04,[[0.3625689]]
2005-01-05,[[0.41504854]]
2005-01-06,[[0.40753502]]
2005-01-07,[[0.17329183]]
2005-01-10,[[0.4130802]]
2005-01-11,[[0.17871788]]
2005-01-12,[[0.4104267]]
2005-01-13,[[0.1836325]]
2005-01-14,[[0.41524774]]
2005-01-18,[[0.42171985]]
2005-01-19,[[0.41445]]
2005-01-20,[[0.41797733]]
2005-01-21,[[0.6154707]]
2005-01-24,[[0.41563964]]
2005-01-25,[[0.43489617]]
2005-01-26,[[0.18068561]]
2005-01-27,[[0.17677233]]
2005-01-28,[[0.17859626]]
2005-01-31,[[0.5365094]]
2005-02-01,[[0.17992917]]
2005-02-02,[[0.4172778]]
2005-02-03,[[0.60903573]]
2005-02-04,[[0.4088565]]
2005-02-07,[[0.4022618]]
2005-02-08,[[0.42017287]]
2005-02-09,[[0.4244343]]
2005-02-10,[[0.41097084]]
2005-02-11,[[0.39649957]]
2005-02-14,[[0.36831152]]
2005-02-15,[[0.18310636]]
2005-02-16,[[0.4123192]]
2005-02-17,[[0.18179]]
2005-02-18,[[0.17662114]]
2005-02-22,[[0.17597812]]
2005-02-23,[[0.18113956]]
2005-02-24,[[0.18286845]]
2005-02-25,[[0.1837759]]
2005-02-28,[[0.4668564]]
2005-03-01,[[0.18513379]]
2005-03-02,[[0.38093537]]
2005-03-03,[[0.18443215]]
2005-03-04,[[0.35403472]]
2005-03-07,[[0.33049834]]
2005-03-08,[[0.18575698]]
2005-03-09,[[0.18122983]]
2005-03-10,[[0.17483512]]
2005-03-11,[[0.18226406]]
2005-03-14,[[0.17810535]]
2005-03-15,[[0.35638422]]
2005-03-16,[[0.17640615]]
2005-03-17,[[0.17419428]]
2005-03-18,[[0.17495644]]
2005-03-21,[[0.17691049]]
2005-03-22,[[0.17788064]]
2005-03-23,[[0.17685515]]
2005-03-24,[[0.18087119]]
2005-03-28,[[0.18076271]]
2005-03-29,[[0.391778]]
2005-03-30,[[0.44959626]]
2005-03-31,[[0.41666624]]
2005-04-01,[[0.44280663]]
2005-04-04,[[0.40593386]]
2005-04-05,[[0.44250286]]
2005-04-06,[[0.44912055]]
2005-04-07,[[0.36448818]]
2005-04-08,[[0.39540753]]
2005-04-11,[[0.36162144]]
2005-04-12,[[0.44172326]]
2005-04-13,[[0.54142123]]
2005-04-14,[[0.42672318]]
2005-04-15,[[0.5183994]]
2005-04-18,[[0.8319386]]
2005-04-19,[[0.4245777]]
2005-04-20,[[0.3884822]]
2005-04-21,[[0.41894993]]
2005-04-22,[[0.39648134]]
2005-04-25,[[0.4106407]]
2005-04-26,[[0.4155761]]
2005-04-27,[[0.6185943]]
2005-04-28,[[0.4220023]]
2005-04-29,[[0.4199636]]
2005-05-02,[[0.3970597]]
2005-05-03,[[0.17806178]]
2005-05-04,[[0.41234758]]
2005-05-05,[[0.17441821]]
2005-05-06,[[0.17376849]]
2005-05-09,[[0.52924865]]
2005-05-10,[[0.42465788]]
2005-05-11,[[0.40131065]]
2005-05-12,[[0.39031747]]
2005-05-13,[[0.39398172]]
2005-05-16,[[0.43096954]]
2005-05-17,[[0.6448606]]
2005-05-18,[[0.6512762]]
2005-05-19,[[0.7104411]]
2005-05-20,[[0.7075599]]
2005-05-23,[[0.6836279]]
2005-05-24,[[0.6239494]]
2005-05-25,[[0.53388286]]
2005-05-26,[[0.6716271]]
2005-05-27,[[0.6728941]]
2005-05-31,[[0.40508565]]
2005-06-01,[[0.59254414]]
2005-06-02,[[0.41108936]]
2005-06-03,[[0.5542565]]
2005-06-06,[[0.65640914]]
2005-06-07,[[0.5960804]]
2005-06-08,[[0.53289884]]
2005-06-09,[[0.5331587]]
2005-06-10,[[0.4064911]]
2005-06-13,[[0.40612346]]
2005-06-14,[[0.41531768]]
2005-06-15,[[0.5965963]]
2005-06-16,[[0.6314638]]
2005-06-17,[[0.66315573]]
2005-06-20,[[0.58522755]]
2005-06-21,[[0.670106]]
2005-06-22,[[0.64317876]]
2005-06-23,[[0.66581213]]
2005-06-24,[[0.661006]]
2005-06-27,[[0.6539751]]
2005-06-28,[[0.65396464]]
2005-06-29,[[0.66059405]]
2005-06-30,[[0.6343137]]
2005-07-01,[[0.6342925]]
2005-07-05,[[0.6602644]]
2005-07-06,[[0.68546706]]
2005-07-07,[[0.6673118]]
2005-07-08,[[0.67970586]]
2005-07-11,[[0.6604382]]
2005-07-12,[[0.66119397]]
2005-07-13,[[0.6684667]]
2005-07-14,[[0.72785467]]
2005-07-15,[[0.68982106]]
2005-07-18,[[0.66233134]]
2005-07-19,[[0.6334179]]
2005-07-20,[[0.65830785]]
2005-07-21,[[0.65725005]]
2005-07-22,[[0.6638313]]
2005-07-25,[[0.6407432]]
2005-07-26,[[0.662799]]
2005-07-27,[[0.6589192]]
2005-07-28,[[0.6390883]]
2005-07-29,[[0.6674175]]
2005-08-01,[[0.6444521]]
2005-08-02,[[0.5838928]]
2005-08-03,[[0.4199572]]
2005-08-04,[[0.6175347]]
2005-08-05,[[0.58312535]]
2005-08-08,[[0.6200527]]
2005-08-09,[[0.42571452]]
2005-08-10,[[0.5484095]]
2005-08-11,[[0.6841185]]
2005-08-12,[[0.54361004]]
2005-08-15,[[0.8622705]]
2005-08-16,[[0.3988153]]
2005-08-17,[[0.4271577]]
2005-08-18,[[0.36051333]]
2005-08-19,[[0.43157285]]
2005-08-22,[[0.3825669]]
2005-08-23,[[0.17739245]]
2005-08-24,[[0.17646414]]
2005-08-25,[[0.17784327]]
2005-08-26,[[0.17929628]]
2005-08-29,[[0.17958301]]
2005-08-30,[[0.18336642]]
2005-08-31,[[0.18218675]]
2005-09-01,[[0.36366048]]
2005-09-02,[[0.17980686]]
2005-09-06,[[0.17789143]]
2005-09-07,[[0.42031616]]
2005-09-08,[[0.18088031]]
2005-09-09,[[0.4215765]]
2005-09-12,[[0.17893878]]
2005-09-13,[[0.18057209]]
2005-09-14,[[0.17786264]]
2005-09-15,[[0.17631942]]
2005-09-16,[[0.17873487]]
2005-09-19,[[0.17768356]]
2005-09-20,[[0.18189237]]
2005-09-21,[[0.17770466]]
2005-09-22,[[0.17751268]]
2005-09-23,[[0.17380422]]
2005-09-26,[[0.17363119]]
2005-09-27,[[0.17390278]]
2005-09-28,[[0.17732713]]
2005-09-29,[[0.17740852]]
2005-09-30,[[0.1772779]]
2005-10-03,[[0.17703846]]
2005-10-04,[[0.18398163]]
2005-10-05,[[0.17912596]]
2005-10-06,[[0.17228305]]
2005-10-07,[[0.1700021]]
2005-10-10,[[0.17907509]]
2005-10-11,[[0.17205563]]
2005-10-12,[[0.40494412]]
2005-10-13,[[0.17545313]]
2005-10-14,[[0.17262012]]
2005-10-17,[[0.17035726]]
2005-10-18,[[0.170216]]
2005-10-19,[[0.16842595]]
2005-10-20,[[0.16863841]]
2005-10-21,[[0.1676423]]
2005-10-24,[[0.38871217]]
2005-10-25,[[0.4259499]]
2005-10-26,[[0.6185424]]
2005-10-27,[[0.38981947]]
2005-10-28,[[0.3974747]]
2005-10-31,[[0.6405423]]
2005-11-01,[[0.68284404]]
2005-11-02,[[0.6549149]]
2005-11-03,[[0.6336428]]
2005-11-04,[[0.6650467]]
2005-11-07,[[0.68820506]]
2005-11-08,[[0.64323735]]
2005-11-09,[[0.68250823]]
2005-11-10,[[0.68057764]]
2005-11-11,[[0.6832773]]
2005-11-14,[[0.7035712]]
2005-11-15,[[0.41635185]]
2005-11-16,[[0.6099908]]
2005-11-17,[[0.38530126]]
2005-11-18,[[0.4044745]]
2005-11-21,[[0.4079468]]
2005-11-22,[[0.42254663]]
2005-11-23,[[0.36129802]]
2005-11-25,[[0.40855002]]
2005-11-28,[[0.41880518]]
2005-11-29,[[0.4253694]]
2005-11-30,[[0.67213196]]
2005-12-01,[[0.47799906]]
2005-12-02,[[0.517914]]
2005-12-05,[[0.60141706]]
2005-12-06,[[0.18817082]]
2005-12-07,[[0.18840498]]
2005-12-08,[[0.18606275]]
2005-12-09,[[0.18506795]]
2005-12-12,[[0.18888798]]
2005-12-13,[[0.18685478]]
2005-12-14,[[0.1892201]]
2005-12-15,[[0.19032034]]
2005-12-16,[[0.18921149]]
2005-12-19,[[0.18870708]]
2005-12-20,[[0.1782625]]
2005-12-21,[[0.17340574]]
2005-12-22,[[0.1803033]]
2005-12-23,[[0.3908235]]
2005-12-27,[[0.18344077]]
2005-12-28,[[0.7093948]]
2005-12-29,[[0.6354882]]
2005-12-30,[[0.6345046]]
2006-01-03,[[0.6631829]]
2006-01-04,[[0.6629988]]
2006-01-05,[[0.615677]]
2006-01-06,[[0.6034351]]
2006-01-09,[[0.5668274]]
2006-01-10,[[0.5943928]]
2006-01-11,[[0.6164206]]
2006-01-12,[[0.61997133]]
2006-01-13,[[0.6263102]]
2006-01-17,[[0.61793983]]
2006-01-18,[[0.6218153]]
2006-01-19,[[0.6601578]]
2006-01-20,[[0.62500036]]
2006-01-23,[[0.6827203]]
2006-01-24,[[0.68284667]]
2006-01-25,[[0.65871453]]
2006-01-26,[[0.6444401]]
2006-01-27,[[0.63578963]]
2006-01-30,[[0.352696]]
2006-01-31,[[0.4013348]]
2006-02-01,[[0.41810837]]
2006-02-02,[[0.42619938]]
2006-02-03,[[0.5209271]]
2006-02-06,[[0.425126]]
2006-02-07,[[0.5486286]]
2006-02-08,[[0.43328175]]
2006-02-09,[[0.40463716]]
2006-02-10,[[0.6047815]]
2006-02-13,[[0.42381352]]
2006-02-14,[[0.609993]]
2006-02-15,[[0.4879516]]
2006-02-16,[[0.39456007]]
2006-02-17,[[0.42704254]]
2006-02-21,[[0.60148996]]
2006-02-22,[[0.42942038]]
2006-02-23,[[0.4231138]]
2006-02-24,[[0.1851109]]
2006-02-27,[[0.42734864]]
2006-02-28,[[0.4188967]]
2006-03-01,[[0.3488307]]
2006-03-02,[[0.42508852]]
2006-03-03,[[0.5490655]]
2006-03-06,[[0.42969388]]
2006-03-07,[[0.5752287]]
2006-03-08,[[0.51338756]]
2006-03-09,[[0.42850813]]
2006-03-10,[[0.38020736]]
2006-03-13,[[0.42076933]]
2006-03-14,[[0.4263321]]
2006-03-15,[[0.4194309]]
2006-03-16,[[0.41512883]]
2006-03-17,[[0.4228561]]
2006-03-20,[[0.4236046]]
2006-03-21,[[0.4143998]]
2006-03-22,[[0.53692776]]
2006-03-23,[[0.6102834]]
2006-03-24,[[0.42335504]]
2006-03-27,[[0.6650635]]
2006-03-28,[[0.84399676]]
2006-03-29,[[0.6804507]]
2006-03-30,[[0.69230944]]
2006-03-31,[[0.68987286]]
2006-04-03,[[0.69643784]]
2006-04-04,[[0.53241336]]
2006-04-05,[[0.6688394]]
2006-04-06,[[0.6447904]]
2006-04-07,[[0.6681375]]
2006-04-10,[[0.63367987]]
2006-04-11,[[0.7042146]]
2006-04-12,[[0.64614415]]
2006-04-13,[[0.6361129]]
2006-04-17,[[0.5994655]]
2006-04-18,[[0.43447697]]
2006-04-19,[[0.43152574]]
2006-04-20,[[0.56630206]]
2006-04-21,[[0.37323713]]
2006-04-24,[[0.4330659]]
2006-04-25,[[0.43478784]]
2006-04-26,[[0.43865788]]
2006-04-27,[[0.61459655]]
2006-04-28,[[0.18631473]]
2006-05-01,[[0.187024]]
2006-05-02,[[0.19304597]]
2006-05-03,[[0.19143447]]
2006-05-04,[[0.19526076]]
2006-05-05,[[0.19185233]]
2006-05-08,[[0.18624243]]
2006-05-09,[[0.19071877]]
2006-05-10,[[0.19345936]]
2006-05-11,[[0.19209126]]
2006-05-12,[[0.18998131]]
2006-05-15,[[0.19055828]]
2006-05-16,[[0.3786721]]
2006-05-17,[[0.18754846]]
2006-05-18,[[0.18097669]]
2006-05-19,[[0.17680243]]
2006-05-22,[[0.1843918]]
2006-05-23,[[0.18965968]]
2006-05-24,[[0.18380207]]
2006-05-25,[[0.19143537]]
2006-05-26,[[0.18792936]]
2006-05-30,[[0.17662293]]
2006-05-31,[[0.18067566]]
2006-06-01,[[0.17382395]]
2006-06-02,[[0.16854483]]
2006-06-05,[[0.16632372]]
2006-06-06,[[0.17473796]]
2006-06-07,[[0.17676288]]
2006-06-08,[[0.17528886]]
2006-06-09,[[0.17372602]]
2006-06-12,[[0.17420551]]
2006-06-13,[[0.1772143]]
2006-06-14,[[0.1758554]]
2006-06-15,[[0.17300528]]
2006-06-16,[[0.17963457]]
2006-06-19,[[0.18063596]]
2006-06-20,[[0.18147442]]
2006-06-21,[[0.18183696]]
2006-06-22,[[0.17886478]]
2006-06-23,[[0.17885527]]
2006-06-26,[[0.1775682]]
2006-06-27,[[0.17930916]]
2006-06-28,[[0.18226352]]
2006-06-29,[[0.18019298]]
2006-06-30,[[0.18357736]]
2006-07-03,[[0.1869855]]
2006-07-05,[[0.388645]]
2006-07-06,[[0.3751827]]
2006-07-07,[[0.3953773]]
2006-07-10,[[0.5063388]]
2006-07-11,[[0.17531872]]
2006-07-12,[[0.39718214]]
2006-07-13,[[0.17349654]]
2006-07-14,[[0.42891836]]
2006-07-17,[[0.4218338]]
2006-07-18,[[0.39601806]]
2006-07-19,[[0.4160314]]
2006-07-20,[[0.5871376]]
