date,irl
2003-04-15,[[0.14086631]]
2003-04-16,[[0.1863608]]
2003-04-17,[[0.27974284]]
2003-04-21,[[0.35855678]]
2003-04-22,[[0.25486615]]
2003-04-23,[[0.23152056]]
2003-04-24,[[0.17625281]]
2003-04-25,[[0.18100873]]
2003-04-28,[[0.22072348]]
2003-04-29,[[0.22310573]]
2003-04-30,[[0.27882493]]
2003-05-01,[[0.16497293]]
2003-05-02,[[0.16356853]]
2003-05-05,[[0.13847488]]
2003-05-06,[[0.15730181]]
2003-05-07,[[0.1604715]]
2003-05-08,[[0.16354176]]
2003-05-09,[[0.2019439]]
2003-05-12,[[0.21006271]]
2003-05-13,[[0.18903032]]
2003-05-14,[[0.22661331]]
2003-05-15,[[0.23429424]]
2003-05-16,[[0.23317358]]
2003-05-19,[[0.17919931]]
2003-05-20,[[0.23420826]]
2003-05-21,[[0.22343129]]
2003-05-22,[[0.2331394]]
2003-05-23,[[0.2593711]]
2003-05-27,[[0.23298252]]
2003-05-28,[[0.17973858]]
2003-05-29,[[0.18181601]]
2003-05-30,[[0.162752]]
2003-06-02,[[0.17975655]]
2003-06-03,[[0.15355554]]
2003-06-04,[[0.1431058]]
2003-06-05,[[0.1269724]]
2003-06-06,[[0.09298837]]
2003-06-09,[[0.03651074]]
2003-06-10,[[0.0331189]]
2003-06-11,[[0.03354198]]
2003-06-12,[[0.03358033]]
2003-06-13,[[0.03445455]]
2003-06-16,[[0.03549737]]
2003-06-17,[[0.13411811]]
2003-06-18,[[0.13911608]]
2003-06-19,[[0.11976817]]
2003-06-20,[[0.14721692]]
2003-06-23,[[0.10313135]]
2003-06-24,[[0.13720149]]
2003-06-25,[[0.12867683]]
2003-06-26,[[0.11011234]]
2003-06-27,[[0.13713819]]
2003-06-30,[[0.1765264]]
2003-07-01,[[0.12512153]]
2003-07-02,[[0.17853123]]
2003-07-03,[[0.18595377]]
2003-07-07,[[0.1896064]]
2003-07-08,[[0.11999613]]
2003-07-09,[[0.03989112]]
2003-07-10,[[0.0771561]]
2003-07-11,[[0.09935126]]
2003-07-14,[[0.03698349]]
2003-07-15,[[0.09340811]]
2003-07-16,[[0.03889921]]
2003-07-17,[[0.09007823]]
2003-07-18,[[0.05322936]]
2003-07-21,[[0.1609307]]
2003-07-22,[[0.17169434]]
2003-07-23,[[0.02852401]]
2003-07-24,[[0.02718937]]
2003-07-25,[[0.02605829]]
2003-07-28,[[0.02744067]]
2003-07-29,[[0.02591822]]
2003-07-30,[[0.02552661]]
2003-07-31,[[0.02533817]]
2003-08-01,[[0.02564844]]
2003-08-04,[[0.02471563]]
2003-08-05,[[0.02481553]]
2003-08-06,[[0.02437043]]
2003-08-07,[[0.02503201]]
2003-08-08,[[0.14236847]]
2003-08-11,[[0.11282575]]
2003-08-12,[[0.02772665]]
2003-08-13,[[0.02790985]]
2003-08-14,[[0.07802546]]
2003-08-15,[[0.08084548]]
2003-08-18,[[0.12194183]]
2003-08-19,[[0.11865443]]
2003-08-20,[[0.1159195]]
2003-08-21,[[0.13331622]]
2003-08-22,[[0.1245712]]
2003-08-25,[[0.12995726]]
2003-08-26,[[0.09531942]]
2003-08-27,[[0.1254819]]
2003-08-28,[[0.12737778]]
2003-08-29,[[0.1268036]]
2003-09-02,[[0.10171518]]
2003-09-03,[[0.03889111]]
2003-09-04,[[0.0550127]]
2003-09-05,[[0.01870751]]
2003-09-08,[[0.01920936]]
2003-09-09,[[0.0561195]]
2003-09-10,[[0.07052913]]
2003-09-11,[[0.13372982]]
2003-09-12,[[0.13815054]]
2003-09-15,[[0.1379365]]
2003-09-16,[[0.07451448]]
2003-09-17,[[0.04530606]]
2003-09-18,[[0.02445203]]
2003-09-19,[[0.05803952]]
2003-09-22,[[0.05787447]]
2003-09-23,[[0.02040938]]
2003-09-24,[[0.01924938]]
2003-09-25,[[0.1331546]]
2003-09-26,[[0.12979066]]
2003-09-29,[[0.14140329]]
2003-09-30,[[0.14182803]]
2003-10-01,[[0.12816614]]
2003-10-02,[[0.21471354]]
2003-10-03,[[0.21696314]]
2003-10-06,[[0.22871917]]
2003-10-07,[[0.23050436]]
2003-10-08,[[0.21871734]]
2003-10-09,[[0.22121423]]
2003-10-10,[[0.2328906]]
2003-10-13,[[0.24816346]]
2003-10-14,[[0.33913037]]
2003-10-15,[[0.33370292]]
2003-10-16,[[0.32837787]]
2003-10-17,[[0.33567172]]
2003-10-20,[[0.45062238]]
2003-10-21,[[0.2362625]]
2003-10-22,[[0.24012533]]
2003-10-23,[[0.5850886]]
2003-10-24,[[0.61462164]]
2003-10-27,[[0.489965]]
2003-10-28,[[0.17716569]]
2003-10-29,[[0.30363312]]
2003-10-30,[[0.3048126]]
2003-10-31,[[0.3208124]]
2003-11-03,[[0.23927096]]
2003-11-04,[[0.11593971]]
2003-11-05,[[0.11926875]]
2003-11-06,[[0.11661956]]
2003-11-07,[[0.12815711]]
2003-11-10,[[0.11094192]]
2003-11-11,[[0.10732675]]
2003-11-12,[[0.06587988]]
2003-11-13,[[0.01061863]]
2003-11-14,[[0.01167303]]
2003-11-17,[[0.01270217]]
2003-11-18,[[0.0132845]]
2003-11-19,[[0.04717934]]
2003-11-20,[[0.10975346]]
2003-11-21,[[0.12542334]]
2003-11-24,[[0.18331799]]
2003-11-25,[[0.19410488]]
2003-11-26,[[0.1998727]]
2003-11-28,[[0.18486312]]
2003-12-01,[[0.20153156]]
2003-12-02,[[0.30055144]]
2003-12-03,[[0.54610187]]
2003-12-04,[[0.57462734]]
2003-12-05,[[0.52443296]]
2003-12-08,[[0.5787804]]
2003-12-09,[[0.93034637]]
2003-12-10,[[0.65249115]]
2003-12-11,[[0.9317597]]
2003-12-12,[[0.93127555]]
2003-12-15,[[0.9318715]]
2003-12-16,[[0.9295592]]
2003-12-17,[[0.6474941]]
2003-12-18,[[0.67119026]]
2003-12-19,[[0.55132794]]
2003-12-22,[[0.5498552]]
2003-12-23,[[0.9287226]]
2003-12-24,[[0.9309609]]
2003-12-26,[[0.93251735]]
2003-12-29,[[0.93636847]]
2003-12-30,[[0.4845162]]
2003-12-31,[[0.46001983]]
2004-01-02,[[0.467671]]
2004-01-05,[[0.01489824]]
2004-01-06,[[0.30860794]]
2004-01-07,[[0.26986665]]
2004-01-08,[[0.08783919]]
2004-01-09,[[0.1056557]]
2004-01-12,[[0.18448311]]
2004-01-13,[[0.19605577]]
2004-01-14,[[0.18605664]]
2004-01-15,[[0.1945658]]
2004-01-16,[[0.19716558]]
2004-01-20,[[0.18098953]]
2004-01-21,[[0.11316872]]
2004-01-22,[[0.16467091]]
2004-01-23,[[0.16700256]]
2004-01-26,[[0.21692508]]
2004-01-27,[[0.28070426]]
2004-01-28,[[0.32303673]]
2004-01-29,[[0.38285363]]
2004-01-30,[[0.40770072]]
2004-02-02,[[0.44081163]]
2004-02-03,[[0.5557962]]
2004-02-04,[[0.5221061]]
2004-02-05,[[0.5600414]]
2004-02-06,[[0.651712]]
2004-02-09,[[0.94234264]]
2004-02-10,[[0.9431906]]
2004-02-11,[[0.59784293]]
2004-02-12,[[0.9419987]]
2004-02-13,[[0.6930655]]
2004-02-17,[[0.937601]]
2004-02-18,[[0.5110654]]
2004-02-19,[[0.64417183]]
2004-02-20,[[0.5052697]]
2004-02-23,[[0.47324687]]
2004-02-24,[[0.28610688]]
2004-02-25,[[0.23188064]]
2004-02-26,[[0.1309168]]
2004-02-27,[[0.13733274]]
2004-03-01,[[0.13276237]]
2004-03-02,[[0.03758326]]
2004-03-03,[[0.01252842]]
2004-03-04,[[0.01330411]]
2004-03-05,[[0.01318392]]
2004-03-08,[[0.01382056]]
2004-03-09,[[0.016532]]
2004-03-10,[[0.01743281]]
2004-03-11,[[0.01563331]]
2004-03-12,[[0.0447605]]
2004-03-15,[[0.05133989]]
2004-03-16,[[0.08945808]]
2004-03-17,[[0.08170536]]
2004-03-18,[[0.04955679]]
2004-03-19,[[0.06799382]]
2004-03-22,[[0.13011199]]
2004-03-23,[[0.12424898]]
2004-03-24,[[0.11791077]]
2004-03-25,[[0.12651184]]
2004-03-26,[[0.06128454]]
2004-03-29,[[0.04233959]]
2004-03-30,[[0.03275287]]
2004-03-31,[[0.06685171]]
2004-04-01,[[0.06699708]]
2004-04-02,[[0.07518721]]
2004-04-05,[[0.1380403]]
2004-04-06,[[0.12445754]]
2004-04-07,[[0.12109116]]
2004-04-08,[[0.08859715]]
2004-04-12,[[0.09273046]]
2004-04-13,[[0.34514236]]
2004-04-14,[[0.36110485]]
2004-04-15,[[0.45905823]]
2004-04-16,[[0.4674219]]
2004-04-19,[[0.50171125]]
2004-04-20,[[0.4667533]]
2004-04-21,[[0.94029975]]
2004-04-22,[[0.9406999]]
2004-04-23,[[0.9408705]]
2004-04-26,[[0.9412371]]
2004-04-27,[[0.5316826]]
2004-04-28,[[0.6316153]]
2004-04-29,[[0.94105476]]
2004-04-30,[[0.94120413]]
2004-05-03,[[0.94252753]]
2004-05-04,[[0.91024035]]
2004-05-05,[[0.9210591]]
2004-05-06,[[0.94104564]]
2004-05-07,[[0.9377713]]
2004-05-10,[[0.9356079]]
2004-05-11,[[0.24846083]]
2004-05-12,[[0.24896276]]
2004-05-13,[[0.144209]]
2004-05-14,[[0.02823755]]
2004-05-17,[[0.01571482]]
2004-05-18,[[0.13528273]]
2004-05-19,[[0.12471294]]
2004-05-20,[[0.13531306]]
2004-05-21,[[0.01620585]]
2004-05-24,[[0.01891351]]
2004-05-25,[[0.01838601]]
2004-05-26,[[0.01557738]]
2004-05-27,[[0.01636729]]
2004-05-28,[[0.01602471]]
2004-06-01,[[0.01605907]]
2004-06-02,[[0.01847005]]
2004-06-03,[[0.01772469]]
2004-06-04,[[0.0168108]]
2004-06-07,[[0.01809555]]
2004-06-08,[[0.01669964]]
2004-06-09,[[0.01761398]]
2004-06-10,[[0.01748174]]
2004-06-14,[[0.01879272]]
2004-06-15,[[0.19752169]]
2004-06-16,[[0.14722362]]
2004-06-17,[[0.23582152]]
2004-06-18,[[0.1535303]]
2004-06-21,[[0.16036737]]
2004-06-22,[[0.46927708]]
2004-06-23,[[0.44443497]]
2004-06-24,[[0.93985724]]
2004-06-25,[[0.93791026]]
2004-06-28,[[0.9361281]]
2004-06-29,[[0.617667]]
2004-06-30,[[0.6175797]]
2004-07-01,[[0.611483]]
2004-07-02,[[0.93561065]]
2004-07-06,[[0.9349867]]
2004-07-07,[[0.4082958]]
2004-07-08,[[0.39701328]]
2004-07-09,[[0.4047624]]
2004-07-12,[[0.4373232]]
2004-07-13,[[0.55381656]]
2004-07-14,[[0.5838772]]
2004-07-15,[[0.56230587]]
2004-07-16,[[0.6149797]]
2004-07-19,[[0.43357152]]
2004-07-20,[[0.3743469]]
2004-07-21,[[0.37879556]]
2004-07-22,[[0.38170904]]
2004-07-23,[[0.39273483]]
2004-07-26,[[0.2755515]]
2004-07-27,[[0.25999287]]
2004-07-28,[[0.28039113]]
2004-07-29,[[0.28333837]]
2004-07-30,[[0.26685178]]
2004-08-02,[[0.24114293]]
2004-08-03,[[0.22221723]]
2004-08-04,[[0.22361574]]
2004-08-05,[[0.22668728]]
2004-08-06,[[0.3108185]]
2004-08-09,[[0.47677976]]
2004-08-10,[[0.45355594]]
2004-08-11,[[0.16424137]]
2004-08-12,[[0.16958186]]
2004-08-13,[[0.17068535]]
2004-08-16,[[0.16711432]]
2004-08-17,[[0.27531025]]
2004-08-18,[[0.31195223]]
2004-08-19,[[0.48108852]]
2004-08-20,[[0.4830271]]
2004-08-23,[[0.01438174]]
2004-08-24,[[0.01580128]]
2004-08-25,[[0.01770273]]
2004-08-26,[[0.01797113]]
2004-08-27,[[0.01797158]]
2004-08-30,[[0.0193606]]
2004-08-31,[[0.02148142]]
2004-09-01,[[0.02188215]]
2004-09-02,[[0.02135199]]
2004-09-03,[[0.0217613]]
2004-09-07,[[0.02086779]]
2004-09-08,[[0.0153344]]
2004-09-09,[[0.01547775]]
2004-09-10,[[0.01502636]]
2004-09-13,[[0.01412806]]
2004-09-14,[[0.01396263]]
2004-09-15,[[0.01425263]]
2004-09-16,[[0.01748675]]
2004-09-17,[[0.01764441]]
2004-09-20,[[0.01830769]]
2004-09-21,[[0.02034742]]
2004-09-22,[[0.02038667]]
2004-09-23,[[0.02031046]]
2004-09-24,[[0.01987234]]
2004-09-27,[[0.02032682]]
2004-09-28,[[0.01868701]]
2004-09-29,[[0.01848394]]
2004-09-30,[[0.01919827]]
2004-10-01,[[0.03127146]]
2004-10-04,[[0.03035578]]
2004-10-05,[[0.02908558]]
2004-10-06,[[0.02888429]]
2004-10-07,[[0.02734169]]
2004-10-08,[[0.0281381]]
2004-10-11,[[0.02552509]]
2004-10-12,[[0.02554211]]
2004-10-13,[[0.02571288]]
2004-10-14,[[0.12181965]]
2004-10-15,[[0.11165547]]
2004-10-18,[[0.0226154]]
2004-10-19,[[0.02446982]]
2004-10-20,[[0.02395624]]
2004-10-21,[[0.02341866]]
2004-10-22,[[0.02486467]]
2004-10-25,[[0.02155524]]
2004-10-26,[[0.02334699]]
2004-10-27,[[0.04577535]]
2004-10-28,[[0.02413246]]
2004-10-29,[[0.02656251]]
2004-11-01,[[0.02429098]]
2004-11-02,[[0.05276436]]
2004-11-03,[[0.49151522]]
2004-11-04,[[0.47433656]]
2004-11-05,[[0.34027892]]
2004-11-08,[[0.31133777]]
2004-11-09,[[0.3730011]]
2004-11-10,[[0.44299912]]
2004-11-11,[[0.40144703]]
2004-11-12,[[0.39197877]]
2004-11-15,[[0.35242015]]
2004-11-16,[[0.3192944]]
2004-11-17,[[0.42145258]]
2004-11-18,[[0.31480607]]
2004-11-19,[[0.2973856]]
2004-11-22,[[0.32862857]]
2004-11-23,[[0.2986309]]
2004-11-24,[[0.34115016]]
2004-11-26,[[0.3326708]]
2004-11-29,[[0.3130017]]
2004-11-30,[[0.30147272]]
2004-12-01,[[0.23561254]]
2004-12-02,[[0.29078716]]
2004-12-03,[[0.26995128]]
2004-12-06,[[0.28219414]]
2004-12-07,[[0.28131938]]
2004-12-08,[[0.22390738]]
2004-12-09,[[0.18647096]]
2004-12-10,[[0.2194682]]
2004-12-13,[[0.22479439]]
2004-12-14,[[0.31878293]]
2004-12-15,[[0.35341385]]
2004-12-16,[[0.3757779]]
2004-12-17,[[0.01494712]]
2004-12-20,[[0.27450734]]
2004-12-21,[[0.1360498]]
2004-12-22,[[0.26150852]]
2004-12-23,[[0.26227033]]
2004-12-27,[[0.1905129]]
2004-12-28,[[0.30266052]]
2004-12-29,[[0.41414362]]
2004-12-30,[[0.41408116]]
2004-12-31,[[0.41697598]]
2005-01-03,[[0.35166544]]
2005-01-04,[[0.27529037]]
2005-01-05,[[0.1313771]]
2005-01-06,[[0.13240945]]
2005-01-07,[[0.11745474]]
2005-01-10,[[0.12723702]]
2005-01-11,[[0.13953876]]
2005-01-12,[[0.08349687]]
2005-01-13,[[0.05021983]]
2005-01-14,[[0.07719943]]
2005-01-18,[[0.0325731]]
2005-01-19,[[0.22176862]]
2005-01-20,[[0.24991226]]
2005-01-21,[[0.25728628]]
2005-01-24,[[0.30470133]]
2005-01-25,[[0.04618567]]
2005-01-26,[[0.01510236]]
2005-01-27,[[0.01606768]]
2005-01-28,[[0.0172635]]
2005-01-31,[[0.01797166]]
2005-02-01,[[0.01791355]]
2005-02-02,[[0.01768994]]
2005-02-03,[[0.01790148]]
2005-02-04,[[0.0180288]]
2005-02-07,[[0.01704302]]
2005-02-08,[[0.01729676]]
2005-02-09,[[0.01717073]]
2005-02-10,[[0.01590687]]
2005-02-11,[[0.01569042]]
2005-02-14,[[0.01517645]]
2005-02-15,[[0.0149962]]
2005-02-16,[[0.01467144]]
2005-02-17,[[0.01471642]]
2005-02-18,[[0.01418135]]
2005-02-22,[[0.01393536]]
2005-02-23,[[0.01281923]]
2005-02-24,[[0.01280954]]
2005-02-25,[[0.0126569]]
2005-02-28,[[0.01208678]]
2005-03-01,[[0.01107857]]
2005-03-02,[[0.01509851]]
2005-03-03,[[0.01458946]]
2005-03-04,[[0.01405028]]
2005-03-07,[[0.01467976]]
2005-03-08,[[0.01530057]]
2005-03-09,[[0.01438504]]
2005-03-10,[[0.01283529]]
2005-03-11,[[0.01385984]]
2005-03-14,[[0.01240131]]
2005-03-15,[[0.01261169]]
2005-03-16,[[0.9312978]]
2005-03-17,[[0.5316767]]
2005-03-18,[[0.41482496]]
2005-03-21,[[0.4384943]]
2005-03-22,[[0.5588244]]
2005-03-23,[[0.9156828]]
2005-03-24,[[0.92057854]]
2005-03-28,[[0.9171081]]
2005-03-29,[[0.9110802]]
2005-03-30,[[0.9083161]]
2005-03-31,[[0.91535234]]
2005-04-01,[[0.91417956]]
2005-04-04,[[0.9144138]]
2005-04-05,[[0.53860074]]
2005-04-06,[[0.91211855]]
2005-04-07,[[0.91385746]]
2005-04-08,[[0.9176482]]
2005-04-11,[[0.9095719]]
2005-04-12,[[0.5757543]]
2005-04-13,[[0.9231568]]
2005-04-14,[[0.9195154]]
2005-04-15,[[0.9156312]]
2005-04-18,[[0.01551384]]
2005-04-19,[[0.01562417]]
2005-04-20,[[0.01555607]]
2005-04-21,[[0.01459017]]
2005-04-22,[[0.0127002]]
2005-04-25,[[0.01261726]]
2005-04-26,[[0.01311299]]
2005-04-27,[[0.01222724]]
2005-04-28,[[0.01240689]]
2005-04-29,[[0.01202446]]
2005-05-02,[[0.01282901]]
2005-05-03,[[0.01750442]]
2005-05-04,[[0.01681623]]
2005-05-05,[[0.01588303]]
2005-05-06,[[0.01456255]]
2005-05-09,[[0.01407161]]
2005-05-10,[[0.01421884]]
2005-05-11,[[0.04648793]]
2005-05-12,[[0.10040382]]
2005-05-13,[[0.11676237]]
2005-05-16,[[0.10920948]]
2005-05-17,[[0.22914648]]
2005-05-18,[[0.24518692]]
2005-05-19,[[0.2938521]]
2005-05-20,[[0.3095383]]
2005-05-23,[[0.3271729]]
2005-05-24,[[0.28260112]]
2005-05-25,[[0.22162664]]
2005-05-26,[[0.21225339]]
2005-05-27,[[0.1785155]]
2005-05-31,[[0.1207135]]
2005-06-01,[[0.01552236]]
2005-06-02,[[0.01690182]]
2005-06-03,[[0.01647767]]
2005-06-06,[[0.01742154]]
2005-06-07,[[0.01722196]]
2005-06-08,[[0.01735771]]
2005-06-09,[[0.01778537]]
2005-06-10,[[0.01800689]]
2005-06-13,[[0.01636985]]
2005-06-14,[[0.01434803]]
2005-06-15,[[0.01940802]]
2005-06-16,[[0.01945961]]
2005-06-17,[[0.01954886]]
2005-06-20,[[0.01966402]]
2005-06-21,[[0.21845135]]
2005-06-22,[[0.22060034]]
2005-06-23,[[0.21582231]]
2005-06-24,[[0.24961182]]
2005-06-27,[[0.27243578]]
2005-06-28,[[0.3015452]]
2005-06-29,[[0.32202977]]
2005-06-30,[[0.29124582]]
2005-07-01,[[0.34818366]]
2005-07-05,[[0.39786103]]
2005-07-06,[[0.34703493]]
2005-07-07,[[0.38015282]]
2005-07-08,[[0.34224647]]
2005-07-11,[[0.39243504]]
2005-07-12,[[0.42045024]]
2005-07-13,[[0.42672262]]
2005-07-14,[[0.42960453]]
2005-07-15,[[0.446966]]
2005-07-18,[[0.4307426]]
2005-07-19,[[0.3488958]]
2005-07-20,[[0.34368432]]
2005-07-21,[[0.295214]]
2005-07-22,[[0.32496724]]
2005-07-25,[[0.3385597]]
2005-07-26,[[0.32282537]]
2005-07-27,[[0.3196745]]
2005-07-28,[[0.2660968]]
2005-07-29,[[0.33165205]]
2005-08-01,[[0.25380546]]
2005-08-02,[[0.19564009]]
2005-08-03,[[0.19335619]]
2005-08-04,[[0.17827713]]
2005-08-05,[[0.20227987]]
2005-08-08,[[0.23566139]]
2005-08-09,[[0.17475942]]
2005-08-10,[[0.14934313]]
2005-08-11,[[0.14651486]]
2005-08-12,[[0.12136742]]
2005-08-15,[[0.11824536]]
2005-08-16,[[0.10904592]]
2005-08-17,[[0.07911411]]
2005-08-18,[[0.0564265]]
2005-08-19,[[0.01582068]]
2005-08-22,[[0.01767093]]
2005-08-23,[[0.03116894]]
2005-08-24,[[0.08473703]]
2005-08-25,[[0.09742194]]
2005-08-26,[[0.10368687]]
2005-08-29,[[0.10689056]]
2005-08-30,[[0.11345106]]
2005-08-31,[[0.113031]]
2005-09-01,[[0.13340437]]
2005-09-02,[[0.12412027]]
2005-09-06,[[0.12246186]]
2005-09-07,[[0.10978377]]
2005-09-08,[[0.11759585]]
2005-09-09,[[0.11261174]]
2005-09-12,[[0.12150538]]
2005-09-13,[[0.1239526]]
2005-09-14,[[0.15432122]]
2005-09-15,[[0.11148772]]
2005-09-16,[[0.11582884]]
2005-09-19,[[0.21428826]]
2005-09-20,[[0.11149892]]
2005-09-21,[[0.10784134]]
2005-09-22,[[0.01400384]]
2005-09-23,[[0.01454136]]
2005-09-26,[[0.01445916]]
2005-09-27,[[0.0137645]]
2005-09-28,[[0.01398602]]
2005-09-29,[[0.0142304]]
2005-09-30,[[0.0157499]]
2005-10-03,[[0.0140433]]
2005-10-04,[[0.0131987]]
2005-10-05,[[0.01294759]]
2005-10-06,[[0.01279286]]
2005-10-07,[[0.01284292]]
2005-10-10,[[0.01571053]]
2005-10-11,[[0.01721093]]
2005-10-12,[[0.01781523]]
2005-10-13,[[0.01857972]]
2005-10-14,[[0.01880819]]
2005-10-17,[[0.01844588]]
2005-10-18,[[0.02002528]]
2005-10-19,[[0.0207473]]
2005-10-20,[[0.01812604]]
2005-10-21,[[0.10875052]]
2005-10-24,[[0.12120715]]
2005-10-25,[[0.12035057]]
2005-10-26,[[0.12650123]]
2005-10-27,[[0.14510205]]
2005-10-28,[[0.17524004]]
2005-10-31,[[0.20998296]]
2005-11-01,[[0.15691856]]
2005-11-02,[[0.21416879]]
2005-11-03,[[0.23978159]]
2005-11-04,[[0.22807458]]
2005-11-07,[[0.1370855]]
2005-11-08,[[0.01091108]]
2005-11-09,[[0.01065826]]
2005-11-10,[[0.01050052]]
2005-11-11,[[0.01032919]]
2005-11-14,[[0.01174095]]
2005-11-15,[[0.14921424]]
2005-11-16,[[0.01133281]]
2005-11-17,[[0.03115803]]
2005-11-18,[[0.03127825]]
2005-11-21,[[0.14479446]]
2005-11-22,[[0.13649425]]
2005-11-23,[[0.13501546]]
2005-11-25,[[0.13783619]]
2005-11-28,[[0.1306566]]
2005-11-29,[[0.1333707]]
2005-11-30,[[0.12864417]]
2005-12-01,[[0.14473149]]
2005-12-02,[[0.164422]]
2005-12-05,[[0.16215226]]
2005-12-06,[[0.01270875]]
2005-12-07,[[0.0126411]]
2005-12-08,[[0.01248598]]
2005-12-09,[[0.01200876]]
2005-12-12,[[0.01209691]]
2005-12-13,[[0.0126361]]
2005-12-14,[[0.012523]]
2005-12-15,[[0.01275903]]
2005-12-16,[[0.01383218]]
2005-12-19,[[0.01380917]]
2005-12-20,[[0.11745435]]
2005-12-21,[[0.01584628]]
2005-12-22,[[0.01593333]]
2005-12-23,[[0.01708585]]
2005-12-27,[[0.0182699]]
2005-12-28,[[0.01964232]]
2005-12-29,[[0.02043942]]
2005-12-30,[[0.02089822]]
2006-01-03,[[0.02034688]]
2006-01-04,[[0.04077816]]
2006-01-05,[[0.07341421]]
2006-01-06,[[0.06808329]]
2006-01-09,[[0.09692109]]
2006-01-10,[[0.06410885]]
2006-01-11,[[0.06580275]]
2006-01-12,[[0.07164884]]
2006-01-13,[[0.09386945]]
2006-01-17,[[0.04060385]]
2006-01-18,[[0.01157603]]
2006-01-19,[[0.01401544]]
2006-01-20,[[0.01426011]]
2006-01-23,[[0.01085863]]
2006-01-24,[[0.00980183]]
2006-01-25,[[0.00949061]]
2006-01-26,[[0.00977775]]
2006-01-27,[[0.01082686]]
2006-01-30,[[0.04864123]]
2006-01-31,[[0.01311511]]
2006-02-01,[[0.01342821]]
2006-02-02,[[0.01315245]]
2006-02-03,[[0.01215217]]
2006-02-06,[[0.01109222]]
2006-02-07,[[0.01555043]]
2006-02-08,[[0.01510757]]
2006-02-09,[[0.01473686]]
2006-02-10,[[0.01562774]]
2006-02-13,[[0.01616102]]
2006-02-14,[[0.01585382]]
2006-02-15,[[0.04169193]]
2006-02-16,[[0.11048314]]
2006-02-17,[[0.0838964]]
2006-02-21,[[0.09603295]]
2006-02-22,[[0.14546508]]
2006-02-23,[[0.18618134]]
2006-02-24,[[0.14212433]]
2006-02-27,[[0.11696389]]
2006-02-28,[[0.13040268]]
2006-03-01,[[0.2111068]]
2006-03-02,[[0.24064645]]
2006-03-03,[[0.24943823]]
2006-03-06,[[0.2603966]]
2006-03-07,[[0.24702024]]
2006-03-08,[[0.2334212]]
2006-03-09,[[0.20371163]]
2006-03-10,[[0.1418086]]
2006-03-13,[[0.14578012]]
2006-03-14,[[0.1622827]]
2006-03-15,[[0.15241763]]
2006-03-16,[[0.14703164]]
2006-03-17,[[0.14287484]]
2006-03-20,[[0.14339566]]
2006-03-21,[[0.13059476]]
2006-03-22,[[0.09704766]]
2006-03-23,[[0.11909798]]
2006-03-24,[[0.12136829]]
2006-03-27,[[0.05177057]]
2006-03-28,[[0.16834965]]
2006-03-29,[[0.19651762]]
2006-03-30,[[0.21827334]]
2006-03-31,[[0.20557016]]
2006-04-03,[[0.20975807]]
2006-04-04,[[0.16089338]]
2006-04-05,[[0.19859853]]
2006-04-06,[[0.13715604]]
2006-04-07,[[0.15412894]]
2006-04-10,[[0.1708892]]
2006-04-11,[[0.24161094]]
2006-04-12,[[0.17411467]]
2006-04-13,[[0.17307228]]
2006-04-17,[[0.17341343]]
2006-04-18,[[0.16317934]]
2006-04-19,[[0.20509335]]
2006-04-20,[[0.21775132]]
2006-04-21,[[0.18209824]]
2006-04-24,[[0.17958316]]
2006-04-25,[[0.22291106]]
2006-04-26,[[0.16030774]]
2006-04-27,[[0.09937248]]
2006-04-28,[[0.10220748]]
2006-05-01,[[0.10238567]]
2006-05-02,[[0.10755482]]
2006-05-03,[[0.08850977]]
2006-05-04,[[0.11760929]]
2006-05-05,[[0.11392951]]
2006-05-08,[[0.08509526]]
2006-05-09,[[0.01632059]]
2006-05-10,[[0.01584858]]
2006-05-11,[[0.01649252]]
2006-05-12,[[0.01707152]]
2006-05-15,[[0.01680347]]
2006-05-16,[[0.1038354]]
2006-05-17,[[0.07980618]]
2006-05-18,[[0.10211048]]
2006-05-19,[[0.08751157]]
2006-05-22,[[0.08755401]]
2006-05-23,[[0.04254571]]
2006-05-24,[[0.02291903]]
2006-05-25,[[0.01720592]]
2006-05-26,[[0.01558107]]
2006-05-30,[[0.01661211]]
2006-05-31,[[0.03608394]]
2006-06-01,[[0.04783428]]
2006-06-02,[[0.04637721]]
2006-06-05,[[0.02345908]]
2006-06-06,[[0.04743972]]
2006-06-07,[[0.01696199]]
2006-06-08,[[0.01729313]]
2006-06-09,[[0.01938814]]
2006-06-12,[[0.0199894]]
2006-06-13,[[0.02190134]]
2006-06-14,[[0.02245763]]
2006-06-15,[[0.0240154]]
2006-06-16,[[0.02597395]]
2006-06-19,[[0.02443114]]
2006-06-20,[[0.02597725]]
2006-06-21,[[0.02546847]]
2006-06-22,[[0.02653286]]
2006-06-23,[[0.02548572]]
2006-06-26,[[0.02479517]]
2006-06-27,[[0.02295411]]
2006-06-28,[[0.01971665]]
2006-06-29,[[0.02370512]]
2006-06-30,[[0.02757773]]
2006-07-03,[[0.02484182]]
2006-07-05,[[0.023693]]
2006-07-06,[[0.02288842]]
2006-07-07,[[0.02097064]]
2006-07-10,[[0.02046704]]
2006-07-11,[[0.01940504]]
2006-07-12,[[0.01853144]]
2006-07-13,[[0.01916906]]
2006-07-14,[[0.0875338]]
2006-07-17,[[0.10525614]]
2006-07-18,[[0.10025313]]
2006-07-19,[[0.10261658]]
2006-07-20,[[0.27322465]]
2006-07-21,[[0.28623956]]
