date,irl_gail
2003-04-16,[[0.10318619]]
2003-04-17,[[0.16848683]]
2003-04-21,[[0.24107465]]
2003-04-22,[[0.1417808]]
2003-04-23,[[0.13455692]]
2003-04-24,[[0.1581614]]
2003-04-25,[[0.17813757]]
2003-04-28,[[0.1965887]]
2003-04-29,[[0.18718544]]
2003-04-30,[[0.19278353]]
2003-05-01,[[0.14781126]]
2003-05-02,[[0.12243211]]
2003-05-05,[[0.08603486]]
2003-05-06,[[0.10567114]]
2003-05-07,[[0.09839082]]
2003-05-08,[[0.115834]]
2003-05-09,[[0.11366186]]
2003-05-12,[[0.08953124]]
2003-05-13,[[0.07400671]]
2003-05-14,[[0.08081946]]
2003-05-15,[[0.07897595]]
2003-05-16,[[0.10040551]]
2003-05-19,[[0.07499704]]
2003-05-20,[[0.08314979]]
2003-05-21,[[0.12731552]]
2003-05-22,[[0.17055595]]
2003-05-23,[[0.15685475]]
2003-05-27,[[0.23344266]]
2003-05-28,[[0.10974509]]
2003-05-29,[[0.13774386]]
2003-05-30,[[0.25652933]]
2003-06-02,[[0.2371304]]
2003-06-03,[[0.24894509]]
2003-06-04,[[0.31519017]]
2003-06-05,[[0.2348212]]
2003-06-06,[[0.26355505]]
2003-06-09,[[0.20380372]]
2003-06-10,[[0.20661247]]
2003-06-11,[[0.24267188]]
2003-06-12,[[0.20298815]]
2003-06-13,[[0.17999953]]
2003-06-16,[[0.27546203]]
2003-06-17,[[0.15827551]]
2003-06-18,[[0.15802807]]
2003-06-19,[[0.1548169]]
2003-06-20,[[0.17114377]]
2003-06-23,[[0.15677762]]
2003-06-24,[[0.11671454]]
2003-06-25,[[0.0938482]]
2003-06-26,[[0.09664026]]
2003-06-27,[[0.07845864]]
2003-06-30,[[0.08167025]]
2003-07-01,[[0.05443606]]
2003-07-02,[[0.06599897]]
2003-07-03,[[0.06243864]]
2003-07-07,[[0.053635]]
2003-07-08,[[0.03653264]]
2003-07-09,[[0.03846091]]
2003-07-10,[[0.05259487]]
2003-07-11,[[0.06628153]]
2003-07-14,[[0.06802085]]
2003-07-15,[[0.08734715]]
2003-07-16,[[0.10853848]]
2003-07-17,[[0.12482226]]
2003-07-18,[[0.33793563]]
2003-07-21,[[0.24763232]]
2003-07-22,[[0.21394745]]
2003-07-23,[[0.31719822]]
2003-07-24,[[0.35459173]]
2003-07-25,[[0.4206972]]
2003-07-28,[[0.28509337]]
2003-07-29,[[0.39420807]]
2003-07-30,[[0.41281408]]
2003-07-31,[[0.44920784]]
2003-08-01,[[0.4442484]]
2003-08-04,[[0.44896492]]
2003-08-05,[[0.5732125]]
2003-08-06,[[0.5430864]]
2003-08-07,[[0.6013999]]
2003-08-08,[[0.49802086]]
2003-08-11,[[0.5457452]]
2003-08-12,[[0.4974819]]
2003-08-13,[[0.49006176]]
2003-08-14,[[0.45218837]]
2003-08-15,[[0.4230085]]
2003-08-18,[[0.35637957]]
2003-08-19,[[0.2432982]]
2003-08-20,[[0.29729974]]
2003-08-21,[[0.31690842]]
2003-08-22,[[0.31956655]]
2003-08-25,[[0.29927766]]
2003-08-26,[[0.2536928]]
2003-08-27,[[0.2132819]]
2003-08-28,[[0.20230168]]
2003-08-29,[[0.2181916]]
2003-09-02,[[0.19052419]]
2003-09-03,[[0.0597339]]
2003-09-04,[[0.05658939]]
2003-09-05,[[0.03440845]]
2003-09-08,[[0.07976642]]
2003-09-09,[[0.04617745]]
2003-09-10,[[0.08357969]]
2003-09-11,[[0.14590836]]
2003-09-12,[[0.13221341]]
2003-09-15,[[0.13544205]]
2003-09-16,[[0.05866748]]
2003-09-17,[[0.07723287]]
2003-09-18,[[0.04847929]]
2003-09-19,[[0.06501412]]
2003-09-22,[[0.06572258]]
2003-09-23,[[0.08928353]]
2003-09-24,[[0.05971363]]
2003-09-25,[[0.0997667]]
2003-09-26,[[0.102597]]
2003-09-29,[[0.11080986]]
2003-09-30,[[0.10636294]]
2003-10-01,[[0.10280821]]
2003-10-02,[[0.12644038]]
2003-10-03,[[0.13020962]]
2003-10-06,[[0.1433917]]
2003-10-07,[[0.16193154]]
2003-10-08,[[0.1515545]]
2003-10-09,[[0.16031468]]
2003-10-10,[[0.17581066]]
2003-10-13,[[0.20060697]]
2003-10-14,[[0.3173054]]
2003-10-15,[[0.31630588]]
2003-10-16,[[0.29780543]]
2003-10-17,[[0.3253067]]
2003-10-20,[[0.41419685]]
2003-10-21,[[0.21402162]]
2003-10-22,[[0.22050545]]
2003-10-23,[[0.5744061]]
2003-10-24,[[0.6372174]]
2003-10-27,[[0.48431605]]
2003-10-28,[[0.16297218]]
2003-10-29,[[0.33325413]]
2003-10-30,[[0.3293386]]
2003-10-31,[[0.35729045]]
2003-11-03,[[0.21104902]]
2003-11-04,[[0.06121957]]
2003-11-05,[[0.06347501]]
2003-11-06,[[0.0608764]]
2003-11-07,[[0.06746399]]
2003-11-10,[[0.05273464]]
2003-11-11,[[0.04853517]]
2003-11-12,[[0.02905136]]
2003-11-13,[[0.01345542]]
2003-11-14,[[0.0134666]]
2003-11-17,[[0.01301089]]
2003-11-18,[[0.0117197]]
2003-11-19,[[0.01674488]]
2003-11-20,[[0.05093512]]
2003-11-21,[[0.06668198]]
2003-11-24,[[0.11571565]]
2003-11-25,[[0.12312815]]
2003-11-26,[[0.1322062]]
2003-11-28,[[0.11070833]]
2003-12-01,[[0.1434536]]
2003-12-02,[[0.28172964]]
2003-12-03,[[0.5350865]]
2003-12-04,[[0.54794836]]
2003-12-05,[[0.5071866]]
2003-12-08,[[0.5621579]]
2003-12-09,[[0.9578132]]
2003-12-10,[[0.6401716]]
2003-12-11,[[0.9500519]]
2003-12-12,[[0.9650991]]
2003-12-15,[[0.9684607]]
2003-12-16,[[0.97248495]]
2003-12-17,[[0.7227812]]
2003-12-18,[[0.7386302]]
2003-12-19,[[0.60573226]]
2003-12-22,[[0.62335825]]
2003-12-23,[[0.98028064]]
2003-12-24,[[0.9802633]]
2003-12-26,[[0.98032343]]
2003-12-29,[[0.9783077]]
2003-12-30,[[0.56103843]]
2003-12-31,[[0.5307645]]
2004-01-02,[[0.54271024]]
2004-01-05,[[0.02922565]]
2004-01-06,[[0.32460302]]
2004-01-07,[[0.2558414]]
2004-01-08,[[0.07641596]]
2004-01-09,[[0.08581564]]
2004-01-12,[[0.14500141]]
2004-01-13,[[0.16737059]]
2004-01-14,[[0.15710548]]
2004-01-15,[[0.16500458]]
2004-01-16,[[0.16720629]]
2004-01-20,[[0.14714456]]
2004-01-21,[[0.07544634]]
2004-01-22,[[0.12373286]]
2004-01-23,[[0.12170714]]
2004-01-26,[[0.17881879]]
2004-01-27,[[0.28761363]]
2004-01-28,[[0.3529784]]
2004-01-29,[[0.39872217]]
2004-01-30,[[0.44615033]]
2004-02-02,[[0.46478716]]
2004-02-03,[[0.5481523]]
2004-02-04,[[0.50451404]]
2004-02-05,[[0.5213893]]
2004-02-06,[[0.6541017]]
2004-02-09,[[0.9811655]]
2004-02-10,[[0.9772055]]
2004-02-11,[[0.6236733]]
2004-02-12,[[0.98731756]]
2004-02-13,[[0.7880187]]
2004-02-17,[[0.98028266]]
2004-02-18,[[0.48404455]]
2004-02-19,[[0.6670304]]
2004-02-20,[[0.46697953]]
2004-02-23,[[0.4284202]]
2004-02-24,[[0.21722028]]
2004-02-25,[[0.15466529]]
2004-02-26,[[0.07983997]]
2004-02-27,[[0.0844686]]
2004-03-01,[[0.07633114]]
2004-03-02,[[0.03940961]]
2004-03-03,[[0.01926953]]
2004-03-04,[[0.01719227]]
2004-03-05,[[0.01903421]]
2004-03-08,[[0.01635352]]
2004-03-09,[[0.01174679]]
2004-03-10,[[0.01156512]]
2004-03-11,[[0.01097402]]
2004-03-12,[[0.02165046]]
2004-03-15,[[0.02619025]]
2004-03-16,[[0.04728323]]
2004-03-17,[[0.05239514]]
2004-03-18,[[0.04573369]]
2004-03-19,[[0.05077177]]
2004-03-22,[[0.09080303]]
2004-03-23,[[0.08343399]]
2004-03-24,[[0.08485755]]
2004-03-25,[[0.09163219]]
2004-03-26,[[0.08911857]]
2004-03-29,[[0.06239909]]
2004-03-30,[[0.08703545]]
2004-03-31,[[0.11746415]]
2004-04-01,[[0.11010849]]
2004-04-02,[[0.13001674]]
2004-04-05,[[0.17571059]]
2004-04-06,[[0.21222636]]
2004-04-07,[[0.20013556]]
2004-04-08,[[0.15442008]]
2004-04-12,[[0.15214118]]
2004-04-13,[[0.42363355]]
2004-04-14,[[0.44348723]]
2004-04-15,[[0.5139767]]
2004-04-16,[[0.48704916]]
2004-04-19,[[0.49669653]]
2004-04-20,[[0.42692083]]
2004-04-21,[[0.9708526]]
2004-04-22,[[0.9727557]]
2004-04-23,[[0.97492117]]
2004-04-26,[[0.97758734]]
2004-04-27,[[0.504834]]
2004-04-28,[[0.6464628]]
2004-04-29,[[0.9772265]]
2004-04-30,[[0.97468036]]
2004-05-03,[[0.9742124]]
2004-05-04,[[0.9498434]]
2004-05-05,[[0.9573711]]
2004-05-06,[[0.97109175]]
2004-05-07,[[0.9585802]]
2004-05-10,[[0.9476882]]
2004-05-11,[[0.17552972]]
2004-05-12,[[0.189854]]
2004-05-13,[[0.10060209]]
2004-05-14,[[0.03106278]]
2004-05-17,[[0.0271773]]
2004-05-18,[[0.07774734]]
2004-05-19,[[0.08385557]]
2004-05-20,[[0.08353013]]
2004-05-21,[[0.02749479]]
2004-05-24,[[0.03578711]]
2004-05-25,[[0.02199093]]
2004-05-26,[[0.03171661]]
2004-05-27,[[0.03737447]]
2004-05-28,[[0.04333201]]
2004-06-01,[[0.03746158]]
2004-06-02,[[0.04576132]]
2004-06-03,[[0.05109406]]
2004-06-04,[[0.04578617]]
2004-06-07,[[0.03782675]]
2004-06-08,[[0.05044624]]
2004-06-09,[[0.05377635]]
2004-06-10,[[0.0509128]]
2004-06-14,[[0.05322316]]
2004-06-15,[[0.17229807]]
2004-06-16,[[0.12442097]]
2004-06-17,[[0.20099366]]
2004-06-18,[[0.12971458]]
2004-06-21,[[0.13396034]]
2004-06-22,[[0.4620348]]
2004-06-23,[[0.43080264]]
2004-06-24,[[0.98067343]]
2004-06-25,[[0.980157]]
2004-06-28,[[0.9785137]]
2004-06-29,[[0.5902527]]
2004-06-30,[[0.5962527]]
2004-07-01,[[0.5870819]]
2004-07-02,[[0.9682777]]
2004-07-06,[[0.966604]]
2004-07-07,[[0.3229792]]
2004-07-08,[[0.31648797]]
2004-07-09,[[0.33783707]]
2004-07-12,[[0.36801124]]
2004-07-13,[[0.5212953]]
2004-07-14,[[0.56426454]]
2004-07-15,[[0.55952114]]
2004-07-16,[[0.6397675]]
2004-07-19,[[0.44683424]]
2004-07-20,[[0.4020567]]
2004-07-21,[[0.3902035]]
2004-07-22,[[0.4126461]]
2004-07-23,[[0.41085044]]
2004-07-26,[[0.27630574]]
2004-07-27,[[0.24909359]]
2004-07-28,[[0.27680153]]
2004-07-29,[[0.27655888]]
2004-07-30,[[0.253033]]
2004-08-02,[[0.21711263]]
2004-08-03,[[0.16863403]]
2004-08-04,[[0.17264858]]
2004-08-05,[[0.16717282]]
2004-08-06,[[0.3256108]]
2004-08-09,[[0.51196253]]
2004-08-10,[[0.49803096]]
2004-08-11,[[0.19614217]]
2004-08-12,[[0.18056962]]
2004-08-13,[[0.18613458]]
2004-08-16,[[0.1799689]]
2004-08-17,[[0.28812194]]
2004-08-18,[[0.3121346]]
2004-08-19,[[0.44799256]]
2004-08-20,[[0.4417959]]
2004-08-23,[[0.05620939]]
2004-08-24,[[0.04813677]]
2004-08-25,[[0.04295433]]
2004-08-26,[[0.04015973]]
2004-08-27,[[0.04007605]]
2004-08-30,[[0.03692085]]
2004-08-31,[[0.04021823]]
2004-09-01,[[0.03892231]]
2004-09-02,[[0.03847292]]
2004-09-03,[[0.03922772]]
2004-09-07,[[0.03877932]]
2004-09-08,[[0.03185278]]
2004-09-09,[[0.03053215]]
2004-09-10,[[0.03025958]]
2004-09-13,[[0.03017867]]
2004-09-14,[[0.03733766]]
2004-09-15,[[0.03558958]]
2004-09-16,[[0.03287911]]
2004-09-17,[[0.03449127]]
2004-09-20,[[0.0540911]]
2004-09-21,[[0.05332619]]
2004-09-22,[[0.05208191]]
2004-09-23,[[0.03516966]]
2004-09-24,[[0.03591257]]
2004-09-27,[[0.04106593]]
2004-09-28,[[0.03114152]]
2004-09-29,[[0.03069806]]
2004-09-30,[[0.03682727]]
2004-10-01,[[0.04380688]]
2004-10-04,[[0.05176935]]
2004-10-05,[[0.04787463]]
2004-10-06,[[0.04431945]]
2004-10-07,[[0.04179877]]
2004-10-08,[[0.03904518]]
2004-10-11,[[0.03254607]]
2004-10-12,[[0.03519532]]
2004-10-13,[[0.03446907]]
2004-10-14,[[0.111532]]
2004-10-15,[[0.11079144]]
2004-10-18,[[0.03113681]]
2004-10-19,[[0.04145303]]
2004-10-20,[[0.03690141]]
2004-10-21,[[0.03343442]]
2004-10-22,[[0.03672874]]
2004-10-25,[[0.02773887]]
2004-10-26,[[0.03540167]]
2004-10-27,[[0.0622274]]
2004-10-28,[[0.04218644]]
2004-10-29,[[0.04883251]]
2004-11-01,[[0.04138562]]
2004-11-02,[[0.07403511]]
2004-11-03,[[0.4969915]]
2004-11-04,[[0.46409816]]
2004-11-05,[[0.31372228]]
2004-11-08,[[0.2885097]]
2004-11-09,[[0.34767365]]
2004-11-10,[[0.4178161]]
2004-11-11,[[0.39003986]]
2004-11-12,[[0.37133414]]
2004-11-15,[[0.33525714]]
2004-11-16,[[0.29086152]]
2004-11-17,[[0.42609882]]
2004-11-18,[[0.3067263]]
2004-11-19,[[0.28888392]]
2004-11-22,[[0.34596628]]
2004-11-23,[[0.3075516]]
2004-11-24,[[0.34349453]]
2004-11-26,[[0.33545494]]
2004-11-29,[[0.30787283]]
2004-11-30,[[0.31966835]]
2004-12-01,[[0.2196602]]
2004-12-02,[[0.27378574]]
2004-12-03,[[0.2538104]]
2004-12-06,[[0.2697797]]
2004-12-07,[[0.21769503]]
2004-12-08,[[0.12246299]]
2004-12-09,[[0.10999656]]
2004-12-10,[[0.14436537]]
2004-12-13,[[0.14399895]]
2004-12-14,[[0.23591766]]
2004-12-15,[[0.28045464]]
2004-12-16,[[0.3017548]]
2004-12-17,[[0.02472642]]
2004-12-20,[[0.25367317]]
2004-12-21,[[0.0939137]]
2004-12-22,[[0.2703433]]
2004-12-23,[[0.264188]]
2004-12-27,[[0.17184594]]
2004-12-28,[[0.31451184]]
2004-12-29,[[0.43268082]]
2004-12-30,[[0.43109792]]
2004-12-31,[[0.4330563]]
2005-01-03,[[0.3977606]]
2005-01-04,[[0.26631775]]
2005-01-05,[[0.08709413]]
2005-01-06,[[0.08513355]]
2005-01-07,[[0.07647395]]
2005-01-10,[[0.0846051]]
2005-01-11,[[0.09123775]]
2005-01-12,[[0.05100361]]
2005-01-13,[[0.03723347]]
2005-01-14,[[0.04878095]]
2005-01-18,[[0.03040898]]
2005-01-19,[[0.20435604]]
2005-01-20,[[0.20164028]]
2005-01-21,[[0.2518413]]
2005-01-24,[[0.30888677]]
2005-01-25,[[0.02863255]]
2005-01-26,[[0.01656958]]
2005-01-27,[[0.02014822]]
2005-01-28,[[0.01981372]]
2005-01-31,[[0.02191684]]
2005-02-01,[[0.04032135]]
2005-02-02,[[0.04698095]]
2005-02-03,[[0.05243814]]
2005-02-04,[[0.05049551]]
2005-02-07,[[0.0598917]]
2005-02-08,[[0.05639029]]
2005-02-09,[[0.05355969]]
2005-02-10,[[0.04843992]]
2005-02-11,[[0.04900989]]
2005-02-14,[[0.04811102]]
2005-02-15,[[0.05148327]]
2005-02-16,[[0.04621997]]
2005-02-17,[[0.03919512]]
2005-02-18,[[0.04228929]]
2005-02-22,[[0.03450873]]
2005-02-23,[[0.01988134]]
2005-02-24,[[0.02126154]]
2005-02-25,[[0.02551395]]
2005-02-28,[[0.03581545]]
2005-03-01,[[0.02136746]]
2005-03-02,[[0.01414078]]
2005-03-03,[[0.00964913]]
2005-03-04,[[0.00702462]]
2005-03-07,[[0.01003948]]
2005-03-08,[[0.00855845]]
2005-03-09,[[0.0076395]]
2005-03-10,[[0.00703615]]
2005-03-11,[[0.00977463]]
2005-03-14,[[0.00807649]]
2005-03-15,[[0.00924101]]
2005-03-16,[[0.96445274]]
2005-03-17,[[0.5771805]]
2005-03-18,[[0.4117348]]
2005-03-21,[[0.4542848]]
2005-03-22,[[0.5197306]]
2005-03-23,[[0.9192563]]
2005-03-24,[[0.94238025]]
2005-03-28,[[0.93749344]]
2005-03-29,[[0.92149526]]
2005-03-30,[[0.91277736]]
2005-03-31,[[0.93591154]]
2005-04-01,[[0.9353622]]
2005-04-04,[[0.9365761]]
2005-04-05,[[0.52989465]]
2005-04-06,[[0.9306934]]
2005-04-07,[[0.93445337]]
2005-04-08,[[0.94112384]]
2005-04-11,[[0.92125624]]
2005-04-12,[[0.5891132]]
2005-04-13,[[0.9561428]]
2005-04-14,[[0.94577134]]
2005-04-15,[[0.9346721]]
2005-04-18,[[0.02085617]]
2005-04-19,[[0.02632779]]
2005-04-20,[[0.02739084]]
2005-04-21,[[0.02570879]]
2005-04-22,[[0.03488624]]
2005-04-25,[[0.03567517]]
2005-04-26,[[0.04097641]]
2005-04-27,[[0.03540325]]
2005-04-28,[[0.03572592]]
2005-04-29,[[0.03403726]]
2005-05-02,[[0.04137984]]
2005-05-03,[[0.02100751]]
2005-05-04,[[0.01966655]]
2005-05-05,[[0.02432141]]
2005-05-06,[[0.0209333]]
2005-05-09,[[0.0150612]]
2005-05-10,[[0.01974946]]
2005-05-11,[[0.03342721]]
2005-05-12,[[0.0712899]]
2005-05-13,[[0.06905404]]
2005-05-16,[[0.0536935]]
2005-05-17,[[0.1839892]]
2005-05-18,[[0.20226806]]
2005-05-19,[[0.2709365]]
2005-05-20,[[0.30292457]]
2005-05-23,[[0.33919773]]
2005-05-24,[[0.22164604]]
2005-05-25,[[0.15756068]]
2005-05-26,[[0.1529561]]
2005-05-27,[[0.12543696]]
2005-05-31,[[0.08488065]]
2005-06-01,[[0.03543118]]
2005-06-02,[[0.03899607]]
2005-06-03,[[0.03960922]]
2005-06-06,[[0.03317815]]
2005-06-07,[[0.02520207]]
2005-06-08,[[0.02866915]]
2005-06-09,[[0.02877671]]
2005-06-10,[[0.03121322]]
2005-06-13,[[0.02491736]]
2005-06-14,[[0.02666017]]
2005-06-15,[[0.04357702]]
2005-06-16,[[0.04628107]]
2005-06-17,[[0.04935652]]
2005-06-20,[[0.05480048]]
2005-06-21,[[0.17797443]]
2005-06-22,[[0.17943215]]
2005-06-23,[[0.18336508]]
2005-06-24,[[0.19007766]]
2005-06-27,[[0.20503333]]
2005-06-28,[[0.22453228]]
2005-06-29,[[0.26782274]]
2005-06-30,[[0.23862949]]
2005-07-01,[[0.28088528]]
2005-07-05,[[0.36020035]]
2005-07-06,[[0.31526685]]
2005-07-07,[[0.33946717]]
2005-07-08,[[0.30612814]]
2005-07-11,[[0.3610278]]
2005-07-12,[[0.3898539]]
2005-07-13,[[0.39197332]]
2005-07-14,[[0.3932975]]
2005-07-15,[[0.41921115]]
2005-07-18,[[0.3912576]]
2005-07-19,[[0.32117096]]
2005-07-20,[[0.31694284]]
2005-07-21,[[0.27081674]]
2005-07-22,[[0.29713094]]
2005-07-25,[[0.33106512]]
2005-07-26,[[0.34138083]]
2005-07-27,[[0.3355352]]
2005-07-28,[[0.25082952]]
2005-07-29,[[0.3797633]]
2005-08-01,[[0.22702298]]
2005-08-02,[[0.16047657]]
2005-08-03,[[0.1626418]]
2005-08-04,[[0.14028257]]
2005-08-05,[[0.179284]]
2005-08-08,[[0.20901403]]
2005-08-09,[[0.13559827]]
2005-08-10,[[0.10122305]]
2005-08-11,[[0.09510249]]
2005-08-12,[[0.07385027]]
2005-08-15,[[0.06224814]]
2005-08-16,[[0.05095282]]
2005-08-17,[[0.02820259]]
2005-08-18,[[0.01850906]]
2005-08-19,[[0.00618377]]
2005-08-22,[[0.00761357]]
2005-08-23,[[0.02405518]]
2005-08-24,[[0.04583821]]
2005-08-25,[[0.05032411]]
2005-08-26,[[0.05878177]]
2005-08-29,[[0.05883923]]
2005-08-30,[[0.05811545]]
2005-08-31,[[0.06207067]]
2005-09-01,[[0.07117552]]
2005-09-02,[[0.06280813]]
2005-09-06,[[0.05941874]]
2005-09-07,[[0.06227449]]
2005-09-08,[[0.06757018]]
2005-09-09,[[0.05747026]]
2005-09-12,[[0.07290408]]
2005-09-13,[[0.06625327]]
2005-09-14,[[0.09004149]]
2005-09-15,[[0.05564284]]
2005-09-16,[[0.05969337]]
2005-09-19,[[0.15410334]]
2005-09-20,[[0.08023301]]
2005-09-21,[[0.07167104]]
2005-09-22,[[0.02180946]]
2005-09-23,[[0.02449521]]
2005-09-26,[[0.02375293]]
2005-09-27,[[0.02589267]]
2005-09-28,[[0.02994075]]
2005-09-29,[[0.03368339]]
2005-09-30,[[0.04188731]]
2005-10-03,[[0.03281626]]
2005-10-04,[[0.01849297]]
2005-10-05,[[0.01769057]]
2005-10-06,[[0.01691061]]
2005-10-07,[[0.01908457]]
2005-10-10,[[0.02020109]]
2005-10-11,[[0.01496559]]
2005-10-12,[[0.01731259]]
2005-10-13,[[0.01967296]]
2005-10-14,[[0.02112788]]
2005-10-17,[[0.0314005]]
2005-10-18,[[0.02509508]]
2005-10-19,[[0.02769378]]
2005-10-20,[[0.03333876]]
2005-10-21,[[0.07533434]]
2005-10-24,[[0.09759521]]
2005-10-25,[[0.12665358]]
2005-10-26,[[0.13214192]]
2005-10-27,[[0.13948438]]
2005-10-28,[[0.16224971]]
2005-10-31,[[0.20580536]]
2005-11-01,[[0.14862984]]
2005-11-02,[[0.18729696]]
2005-11-03,[[0.2215266]]
2005-11-04,[[0.20478001]]
2005-11-07,[[0.12452218]]
2005-11-08,[[0.03896049]]
2005-11-09,[[0.0367921]]
2005-11-10,[[0.03673953]]
2005-11-11,[[0.03633958]]
2005-11-14,[[0.0345113]]
2005-11-15,[[0.07855052]]
2005-11-16,[[0.02998003]]
2005-11-17,[[0.04016051]]
2005-11-18,[[0.03894797]]
2005-11-21,[[0.0800311]]
2005-11-22,[[0.08894423]]
2005-11-23,[[0.08893415]]
2005-11-25,[[0.08929557]]
2005-11-28,[[0.0915722]]
2005-11-29,[[0.08946639]]
2005-11-30,[[0.08812168]]
2005-12-01,[[0.10018739]]
2005-12-02,[[0.11217013]]
2005-12-05,[[0.11161542]]
2005-12-06,[[0.04587722]]
2005-12-07,[[0.04333326]]
2005-12-08,[[0.03403568]]
2005-12-09,[[0.02481019]]
2005-12-12,[[0.02650684]]
2005-12-13,[[0.01613262]]
2005-12-14,[[0.01295707]]
2005-12-15,[[0.01536277]]
2005-12-16,[[0.01431221]]
2005-12-19,[[0.01722997]]
2005-12-20,[[0.05070716]]
2005-12-21,[[0.00975189]]
2005-12-22,[[0.0111362]]
2005-12-23,[[0.01005116]]
2005-12-27,[[0.00974885]]
2005-12-28,[[0.00723261]]
2005-12-29,[[0.00790882]]
2005-12-30,[[0.00754786]]
2006-01-03,[[0.00736523]]
2006-01-04,[[0.01346016]]
2006-01-05,[[0.02548417]]
2006-01-06,[[0.02328184]]
2006-01-09,[[0.03750277]]
2006-01-10,[[0.0281654]]
2006-01-11,[[0.02904746]]
2006-01-12,[[0.03416502]]
2006-01-13,[[0.04020691]]
2006-01-17,[[0.01730117]]
2006-01-18,[[0.00848618]]
2006-01-19,[[0.00703192]]
2006-01-20,[[0.00685185]]
2006-01-23,[[0.01027915]]
2006-01-24,[[0.008975]]
2006-01-25,[[0.00890854]]
2006-01-26,[[0.00918317]]
2006-01-27,[[0.00908762]]
2006-01-30,[[0.02450699]]
2006-01-31,[[0.00970599]]
2006-02-01,[[0.00957873]]
2006-02-02,[[0.01058805]]
2006-02-03,[[0.00968888]]
2006-02-06,[[0.01006728]]
2006-02-07,[[0.00587294]]
2006-02-08,[[0.00539273]]
2006-02-09,[[0.0068976]]
2006-02-10,[[0.00742871]]
2006-02-13,[[0.00867745]]
2006-02-14,[[0.008549]]
2006-02-15,[[0.02249193]]
2006-02-16,[[0.05666727]]
2006-02-17,[[0.04988891]]
2006-02-21,[[0.05772284]]
2006-02-22,[[0.0814029]]
2006-02-23,[[0.10667038]]
2006-02-24,[[0.08319893]]
2006-02-27,[[0.06260553]]
2006-02-28,[[0.07837898]]
2006-03-01,[[0.15678674]]
2006-03-02,[[0.18728322]]
2006-03-03,[[0.21581677]]
2006-03-06,[[0.21642178]]
2006-03-07,[[0.18850115]]
2006-03-08,[[0.1661801]]
2006-03-09,[[0.13425532]]
2006-03-10,[[0.11403579]]
2006-03-13,[[0.11088261]]
2006-03-14,[[0.12018013]]
2006-03-15,[[0.11133432]]
2006-03-16,[[0.11567602]]
2006-03-17,[[0.11418483]]
2006-03-20,[[0.10370091]]
2006-03-21,[[0.09634838]]
2006-03-22,[[0.07280314]]
2006-03-23,[[0.09462529]]
2006-03-24,[[0.09012493]]
2006-03-27,[[0.05956021]]
2006-03-28,[[0.12570336]]
2006-03-29,[[0.14235908]]
2006-03-30,[[0.18220636]]
2006-03-31,[[0.16087103]]
2006-04-03,[[0.1671643]]
2006-04-04,[[0.10880542]]
2006-04-05,[[0.15239671]]
2006-04-06,[[0.11047906]]
2006-04-07,[[0.11770767]]
2006-04-10,[[0.12650433]]
2006-04-11,[[0.2050088]]
2006-04-12,[[0.1239801]]
2006-04-13,[[0.12254408]]
2006-04-17,[[0.12651366]]
2006-04-18,[[0.08561817]]
2006-04-19,[[0.1517987]]
2006-04-20,[[0.16602314]]
2006-04-21,[[0.13286462]]
2006-04-24,[[0.12943336]]
2006-04-25,[[0.16447213]]
2006-04-26,[[0.10071602]]
2006-04-27,[[0.06988293]]
2006-04-28,[[0.08135191]]
2006-05-01,[[0.04069239]]
2006-05-02,[[0.04243606]]
2006-05-03,[[0.03836411]]
2006-05-04,[[0.0486272]]
2006-05-05,[[0.04574895]]
2006-05-08,[[0.03796557]]
2006-05-09,[[0.01443958]]
2006-05-10,[[0.0153107]]
2006-05-11,[[0.01192954]]
2006-05-12,[[0.00795105]]
2006-05-15,[[0.00775206]]
2006-05-16,[[0.0424163]]
2006-05-17,[[0.02898994]]
2006-05-18,[[0.03782317]]
2006-05-19,[[0.03188685]]
2006-05-22,[[0.0219363]]
2006-05-23,[[0.01125222]]
2006-05-24,[[0.0073474]]
2006-05-25,[[0.00701073]]
2006-05-26,[[0.01195356]]
2006-05-30,[[0.01698065]]
2006-05-31,[[0.03841332]]
2006-06-01,[[0.05540225]]
2006-06-02,[[0.06480062]]
2006-06-05,[[0.05153656]]
2006-06-06,[[0.08254719]]
2006-06-07,[[0.04064518]]
2006-06-08,[[0.04026622]]
2006-06-09,[[0.04661435]]
2006-06-12,[[0.04857102]]
2006-06-13,[[0.05947003]]
2006-06-14,[[0.05785665]]
2006-06-15,[[0.0643934]]
2006-06-16,[[0.08453643]]
2006-06-19,[[0.07859924]]
2006-06-20,[[0.0794619]]
2006-06-21,[[0.07636401]]
2006-06-22,[[0.08556983]]
2006-06-23,[[0.07979953]]
2006-06-26,[[0.07907766]]
2006-06-27,[[0.06652412]]
2006-06-28,[[0.04751095]]
2006-06-29,[[0.06231001]]
2006-06-30,[[0.09383726]]
2006-07-03,[[0.07823303]]
2006-07-05,[[0.07264259]]
2006-07-06,[[0.06272167]]
2006-07-07,[[0.06110567]]
2006-07-10,[[0.0597192]]
2006-07-11,[[0.05603856]]
2006-07-12,[[0.05326262]]
2006-07-13,[[0.05667952]]
2006-07-14,[[0.11018616]]
2006-07-17,[[0.12588233]]
2006-07-18,[[0.1067583]]
2006-07-19,[[0.11366564]]
2006-07-20,[[0.30931526]]
2006-07-21,[[0.3273989]]
