date,irl_gail
2003-04-14,[[0.35509643]]
2003-04-15,[[0.16159111]]
2003-04-16,[[0.16320142]]
2003-04-17,[[0.3687213]]
2003-04-21,[[0.47801322]]
2003-04-22,[[0.54956025]]
2003-04-23,[[0.6222081]]
2003-04-24,[[0.6217258]]
2003-04-25,[[0.62671447]]
2003-04-28,[[0.66557795]]
2003-04-29,[[0.6414148]]
2003-04-30,[[0.62073314]]
2003-05-01,[[0.6694825]]
2003-05-02,[[0.61941326]]
2003-05-05,[[0.62533194]]
2003-05-06,[[0.60990155]]
2003-05-07,[[0.677463]]
2003-05-08,[[0.6563904]]
2003-05-09,[[0.65115356]]
2003-05-12,[[0.68410945]]
2003-05-13,[[0.66173345]]
2003-05-14,[[0.6908051]]
2003-05-15,[[0.6305618]]
2003-05-16,[[0.62156296]]
2003-05-19,[[0.61447376]]
2003-05-20,[[0.6538958]]
2003-05-21,[[0.6190281]]
2003-05-22,[[0.62337273]]
2003-05-23,[[0.5223208]]
2003-05-27,[[0.58382547]]
2003-05-28,[[0.4045853]]
2003-05-29,[[0.40306476]]
2003-05-30,[[0.38590795]]
2003-06-02,[[0.58397233]]
2003-06-03,[[0.5933188]]
2003-06-04,[[0.38720056]]
2003-06-05,[[0.39290768]]
2003-06-06,[[0.3879483]]
2003-06-09,[[0.36871257]]
2003-06-10,[[0.16858003]]
2003-06-11,[[0.16843191]]
2003-06-12,[[0.49416292]]
2003-06-13,[[0.33655432]]
2003-06-16,[[0.16745362]]
2003-06-17,[[0.7037506]]
2003-06-18,[[0.6246607]]
2003-06-19,[[0.16703933]]
2003-06-20,[[0.38121843]]
2003-06-23,[[0.3733227]]
2003-06-24,[[0.81032044]]
2003-06-25,[[0.621744]]
2003-06-26,[[0.16339812]]
2003-06-27,[[0.3931766]]
2003-06-30,[[0.16656345]]
2003-07-01,[[0.50737256]]
2003-07-02,[[0.5384936]]
2003-07-03,[[0.3645139]]
2003-07-07,[[0.5763236]]
2003-07-08,[[0.15715003]]
2003-07-09,[[0.16272002]]
2003-07-10,[[0.1672695]]
2003-07-11,[[0.16383472]]
2003-07-14,[[0.16427296]]
2003-07-15,[[0.1685738]]
2003-07-16,[[0.16900611]]
2003-07-17,[[0.16878504]]
2003-07-18,[[0.17273197]]
2003-07-21,[[0.17386237]]
2003-07-22,[[0.4174764]]
2003-07-23,[[0.1755754]]
2003-07-24,[[0.17782265]]
2003-07-25,[[0.18170539]]
2003-07-28,[[0.5344753]]
2003-07-29,[[0.36386967]]
2003-07-30,[[0.1804226]]
2003-07-31,[[0.35659522]]
2003-08-01,[[0.1819962]]
2003-08-04,[[0.1818051]]
2003-08-05,[[0.1804559]]
2003-08-06,[[0.17923734]]
2003-08-07,[[0.1815489]]
2003-08-08,[[0.18223473]]
2003-08-11,[[0.18116397]]
2003-08-12,[[0.17949057]]
2003-08-13,[[0.18097249]]
2003-08-14,[[0.1808463]]
2003-08-15,[[0.18413338]]
2003-08-18,[[0.17987162]]
2003-08-19,[[0.34430736]]
2003-08-20,[[0.4032078]]
2003-08-21,[[0.3603465]]
2003-08-22,[[0.17874157]]
2003-08-25,[[0.5265807]]
2003-08-26,[[0.37461126]]
2003-08-27,[[0.54000646]]
2003-08-28,[[0.39450198]]
2003-08-29,[[0.36828876]]
2003-09-02,[[0.40448576]]
2003-09-03,[[0.4145951]]
2003-09-04,[[0.3669268]]
2003-09-05,[[0.3721342]]
2003-09-08,[[0.35832024]]
2003-09-09,[[0.18190756]]
2003-09-10,[[0.39611736]]
2003-09-11,[[0.18702435]]
2003-09-12,[[0.49031615]]
2003-09-15,[[0.20688945]]
2003-09-16,[[0.18192542]]
2003-09-17,[[0.6109272]]
2003-09-18,[[0.38137853]]
2003-09-19,[[0.19181868]]
2003-09-22,[[0.18607104]]
2003-09-23,[[0.52948874]]
2003-09-24,[[0.1909835]]
2003-09-25,[[0.18648124]]
2003-09-26,[[0.6029889]]
2003-09-29,[[0.6307715]]
2003-09-30,[[0.69892323]]
2003-10-01,[[0.6437058]]
2003-10-02,[[0.5743741]]
2003-10-03,[[0.66735536]]
2003-10-06,[[0.5992305]]
2003-10-07,[[0.6977184]]
2003-10-08,[[0.63982]]
2003-10-09,[[0.66311085]]
2003-10-10,[[0.6177069]]
2003-10-13,[[0.6538845]]
2003-10-14,[[0.42151403]]
2003-10-15,[[0.4248486]]
2003-10-16,[[0.62639]]
2003-10-17,[[0.52468294]]
2003-10-20,[[0.422429]]
2003-10-21,[[0.19635323]]
2003-10-22,[[0.5227616]]
2003-10-23,[[0.19108891]]
2003-10-24,[[0.19740662]]
2003-10-27,[[0.19321463]]
2003-10-28,[[0.19790989]]
2003-10-29,[[0.1984278]]
2003-10-30,[[0.19652593]]
2003-10-31,[[0.1922318]]
2003-11-03,[[0.1926043]]
2003-11-04,[[0.18440211]]
2003-11-05,[[0.18922535]]
2003-11-06,[[0.1775932]]
2003-11-07,[[0.17772907]]
2003-11-10,[[0.17653525]]
2003-11-11,[[0.1779548]]
2003-11-12,[[0.17908353]]
2003-11-13,[[0.23252517]]
2003-11-14,[[0.39766592]]
2003-11-17,[[0.18044052]]
2003-11-18,[[0.17935401]]
2003-11-19,[[0.40565354]]
2003-11-20,[[0.40466443]]
2003-11-21,[[0.41532674]]
2003-11-24,[[0.4135219]]
2003-11-25,[[0.6041655]]
2003-11-26,[[0.59582293]]
2003-11-28,[[0.4034213]]
2003-12-01,[[0.567079]]
2003-12-02,[[0.41640326]]
2003-12-03,[[0.41710824]]
2003-12-04,[[0.41846335]]
2003-12-05,[[0.41837913]]
2003-12-08,[[0.55949324]]
2003-12-09,[[0.6651828]]
2003-12-10,[[0.6570066]]
2003-12-11,[[0.69537514]]
2003-12-12,[[0.68454474]]
2003-12-15,[[0.6353466]]
2003-12-16,[[0.7166362]]
2003-12-17,[[0.8697705]]
2003-12-18,[[0.82256263]]
2003-12-19,[[0.4847912]]
2003-12-22,[[0.8869982]]
2003-12-23,[[0.67728794]]
2003-12-24,[[0.8746712]]
2003-12-26,[[0.6727334]]
2003-12-29,[[0.89642566]]
2003-12-30,[[0.88830876]]
2003-12-31,[[0.8903297]]
2004-01-02,[[0.69870734]]
2004-01-05,[[0.84961283]]
2004-01-06,[[0.86486197]]
2004-01-07,[[0.67598265]]
2004-01-08,[[0.6757186]]
2004-01-09,[[0.69310665]]
2004-01-12,[[0.68508154]]
2004-01-13,[[0.6396378]]
2004-01-14,[[0.68415153]]
2004-01-15,[[0.6842047]]
2004-01-16,[[0.6742656]]
2004-01-20,[[0.60932624]]
2004-01-21,[[0.65248764]]
2004-01-22,[[0.5887103]]
2004-01-23,[[0.38919073]]
2004-01-26,[[0.5340525]]
2004-01-27,[[0.33514804]]
2004-01-28,[[0.5422734]]
2004-01-29,[[0.67920077]]
2004-01-30,[[0.53011656]]
2004-02-02,[[0.5389924]]
2004-02-03,[[0.6271056]]
2004-02-04,[[0.49834284]]
2004-02-05,[[0.6953936]]
2004-02-06,[[0.8826921]]
2004-02-09,[[0.907183]]
2004-02-10,[[0.7859698]]
2004-02-11,[[0.7351291]]
2004-02-12,[[0.69128096]]
2004-02-13,[[0.6504298]]
2004-02-17,[[0.6273123]]
2004-02-18,[[0.6531758]]
2004-02-19,[[0.4158666]]
2004-02-20,[[0.41168997]]
2004-02-23,[[0.41637564]]
2004-02-24,[[0.41489172]]
2004-02-25,[[0.40839267]]
2004-02-26,[[0.38045314]]
2004-02-27,[[0.35288775]]
2004-03-01,[[0.5753549]]
2004-03-02,[[0.41049024]]
2004-03-03,[[0.41878286]]
2004-03-04,[[0.24836105]]
2004-03-05,[[0.20644829]]
2004-03-08,[[0.20715246]]
2004-03-09,[[0.36287147]]
2004-03-10,[[0.19376847]]
2004-03-11,[[0.18035784]]
2004-03-12,[[0.1679304]]
2004-03-15,[[0.16841894]]
2004-03-16,[[0.16667831]]
2004-03-17,[[0.1718474]]
2004-03-18,[[0.18548685]]
2004-03-19,[[0.17592007]]
2004-03-22,[[0.559741]]
2004-03-23,[[0.1761424]]
2004-03-24,[[0.17815375]]
2004-03-25,[[0.37925333]]
2004-03-26,[[0.5483352]]
2004-03-29,[[0.55498517]]
2004-03-30,[[0.18727162]]
2004-03-31,[[0.39932758]]
2004-04-01,[[0.4000143]]
2004-04-02,[[0.60302943]]
2004-04-05,[[0.40497854]]
2004-04-06,[[0.44703355]]
2004-04-07,[[0.19468415]]
2004-04-08,[[0.4050167]]
2004-04-12,[[0.5320725]]
2004-04-13,[[0.21781427]]
2004-04-14,[[0.19963416]]
2004-04-15,[[0.19739732]]
2004-04-16,[[0.19746292]]
2004-04-19,[[0.21284014]]
2004-04-20,[[0.19625479]]
2004-04-21,[[0.19797501]]
2004-04-22,[[0.1988905]]
2004-04-23,[[0.20658353]]
2004-04-26,[[0.2152541]]
2004-04-27,[[0.20406234]]
2004-04-28,[[0.20664182]]
2004-04-29,[[0.19483846]]
2004-04-30,[[0.18855804]]
2004-05-03,[[0.18144718]]
2004-05-04,[[0.17258391]]
2004-05-05,[[0.37193808]]
2004-05-06,[[0.17835614]]
2004-05-07,[[0.17292571]]
2004-05-10,[[0.16609836]]
2004-05-11,[[0.16493705]]
2004-05-12,[[0.1704512]]
2004-05-13,[[0.17420623]]
2004-05-14,[[0.17953756]]
2004-05-17,[[0.18720505]]
2004-05-18,[[0.35902965]]
2004-05-19,[[0.18203321]]
2004-05-20,[[0.18382332]]
2004-05-21,[[0.18585521]]
2004-05-24,[[0.19394544]]
2004-05-25,[[0.8347602]]
2004-05-26,[[0.19392332]]
2004-05-27,[[0.1967346]]
2004-05-28,[[0.20324332]]
2004-06-01,[[0.20504043]]
2004-06-02,[[0.4021227]]
2004-06-03,[[0.43064302]]
2004-06-04,[[0.4330815]]
2004-06-07,[[0.47333667]]
2004-06-08,[[0.59744745]]
2004-06-09,[[0.50121933]]
2004-06-10,[[0.43037868]]
2004-06-14,[[0.68442106]]
2004-06-15,[[0.72740376]]
2004-06-16,[[0.84303653]]
2004-06-17,[[0.8425567]]
2004-06-18,[[0.70562005]]
2004-06-21,[[0.84604955]]
2004-06-22,[[0.852224]]
2004-06-23,[[0.893241]]
2004-06-24,[[0.85360765]]
2004-06-25,[[0.89793706]]
2004-06-28,[[0.90010893]]
2004-06-29,[[0.88875705]]
2004-06-30,[[0.72196615]]
2004-07-01,[[0.88850415]]
2004-07-02,[[0.8991016]]
2004-07-06,[[0.90687764]]
2004-07-07,[[0.720189]]
2004-07-08,[[0.698007]]
2004-07-09,[[0.714396]]
2004-07-12,[[0.71838903]]
2004-07-13,[[0.66636145]]
2004-07-14,[[0.68507344]]
2004-07-15,[[0.6338006]]
2004-07-16,[[0.6371219]]
2004-07-19,[[0.4048805]]
2004-07-20,[[0.59903604]]
2004-07-21,[[0.39999795]]
2004-07-22,[[0.3514147]]
2004-07-23,[[0.40756166]]
2004-07-26,[[0.50656724]]
2004-07-27,[[0.37048537]]
2004-07-28,[[0.40169394]]
2004-07-29,[[0.6017982]]
2004-07-30,[[0.37405068]]
2004-08-02,[[0.38063157]]
2004-08-03,[[0.35862136]]
2004-08-04,[[0.1996428]]
2004-08-05,[[0.37245357]]
2004-08-06,[[0.35163683]]
2004-08-09,[[0.37181312]]
2004-08-10,[[0.5782766]]
2004-08-11,[[0.37121305]]
2004-08-12,[[0.3438567]]
2004-08-13,[[0.37401187]]
2004-08-16,[[0.6154214]]
2004-08-17,[[0.429826]]
2004-08-18,[[0.3774218]]
2004-08-19,[[0.43759146]]
2004-08-20,[[0.7189401]]
2004-08-23,[[0.6379737]]
2004-08-24,[[0.42333287]]
2004-08-25,[[0.39142904]]
2004-08-26,[[0.42417985]]
2004-08-27,[[0.40659702]]
2004-08-30,[[0.6283261]]
2004-08-31,[[0.4453414]]
2004-09-01,[[0.38846302]]
2004-09-02,[[0.43762487]]
2004-09-03,[[0.45579848]]
2004-09-07,[[0.45070308]]
2004-09-08,[[0.43452525]]
2004-09-09,[[0.62612855]]
2004-09-10,[[0.6239458]]
2004-09-13,[[0.44660527]]
2004-09-14,[[0.46445754]]
2004-09-15,[[0.6334017]]
2004-09-16,[[0.6033613]]
2004-09-17,[[0.59206074]]
2004-09-20,[[0.6926616]]
2004-09-21,[[0.42145392]]
2004-09-22,[[0.62378776]]
2004-09-23,[[0.7031727]]
2004-09-24,[[0.6417023]]
2004-09-27,[[0.5942745]]
2004-09-28,[[0.39638025]]
2004-09-29,[[0.39139432]]
2004-09-30,[[0.20895186]]
2004-10-01,[[0.21171704]]
2004-10-04,[[0.21809557]]
2004-10-05,[[0.21157208]]
2004-10-06,[[0.21093568]]
2004-10-07,[[0.21555799]]
2004-10-08,[[0.2093192]]
2004-10-11,[[0.19919568]]
2004-10-12,[[0.20203963]]
2004-10-13,[[0.36693418]]
2004-10-14,[[0.55424196]]
2004-10-15,[[0.35392922]]
2004-10-18,[[0.39124215]]
2004-10-19,[[0.5222754]]
2004-10-20,[[0.40786034]]
2004-10-21,[[0.41777894]]
2004-10-22,[[0.48740283]]
2004-10-25,[[0.41687077]]
2004-10-26,[[0.3872916]]
2004-10-27,[[0.4197305]]
2004-10-28,[[0.43148288]]
2004-10-29,[[0.4185703]]
2004-11-01,[[0.42889547]]
2004-11-02,[[0.3246563]]
2004-11-03,[[0.5940026]]
2004-11-04,[[0.6997192]]
2004-11-05,[[0.70529634]]
2004-11-08,[[0.79649794]]
2004-11-09,[[0.70184094]]
2004-11-10,[[0.6980523]]
2004-11-11,[[0.73609155]]
2004-11-12,[[0.6937579]]
2004-11-15,[[0.63503635]]
2004-11-16,[[0.410307]]
2004-11-17,[[0.20247144]]
2004-11-18,[[0.19752094]]
2004-11-19,[[0.19732696]]
2004-11-22,[[0.20378596]]
2004-11-23,[[0.4187856]]
2004-11-24,[[0.40133822]]
2004-11-26,[[0.42068946]]
2004-11-29,[[0.19798255]]
2004-11-30,[[0.2028715]]
2004-12-01,[[0.404636]]
2004-12-02,[[0.4096848]]
2004-12-03,[[0.41460696]]
2004-12-06,[[0.21093443]]
2004-12-07,[[0.37717488]]
2004-12-08,[[0.41358566]]
2004-12-09,[[0.4168501]]
2004-12-10,[[0.20715863]]
2004-12-13,[[0.41371614]]
2004-12-14,[[0.41803488]]
2004-12-15,[[0.403218]]
2004-12-16,[[0.6262455]]
2004-12-17,[[0.41866663]]
2004-12-20,[[0.5134594]]
2004-12-21,[[0.20221272]]
2004-12-22,[[0.2065171]]
2004-12-23,[[0.20365134]]
2004-12-27,[[0.20248047]]
2004-12-28,[[0.1993962]]
2004-12-29,[[0.20705587]]
2004-12-30,[[0.20617524]]
2004-12-31,[[0.20736489]]
2005-01-03,[[0.20590651]]
2005-01-04,[[0.36612564]]
2005-01-05,[[0.41989487]]
2005-01-06,[[0.41040722]]
2005-01-07,[[0.1925]]
2005-01-10,[[0.420534]]
2005-01-11,[[0.19695744]]
2005-01-12,[[0.41115522]]
2005-01-13,[[0.20088327]]
2005-01-14,[[0.4132378]]
2005-01-18,[[0.42096227]]
2005-01-19,[[0.42427245]]
2005-01-20,[[0.42868212]]
2005-01-21,[[0.64036506]]
2005-01-24,[[0.41791072]]
2005-01-25,[[0.4063835]]
2005-01-26,[[0.18163309]]
2005-01-27,[[0.18644392]]
2005-01-28,[[0.19057924]]
2005-01-31,[[0.53746074]]
2005-02-01,[[0.19004717]]
2005-02-02,[[0.4206689]]
2005-02-03,[[0.6306572]]
2005-02-04,[[0.4109417]]
2005-02-07,[[0.41155303]]
2005-02-08,[[0.41575417]]
2005-02-09,[[0.41956985]]
2005-02-10,[[0.41376653]]
2005-02-11,[[0.39731705]]
2005-02-14,[[0.3825361]]
2005-02-15,[[0.21106082]]
2005-02-16,[[0.4178198]]
2005-02-17,[[0.20573556]]
2005-02-18,[[0.20110708]]
2005-02-22,[[0.1989668]]
2005-02-23,[[0.20064121]]
2005-02-24,[[0.20375934]]
2005-02-25,[[0.20885316]]
2005-02-28,[[0.47997785]]
2005-03-01,[[0.20977542]]
2005-03-02,[[0.39621827]]
2005-03-03,[[0.2044521]]
2005-03-04,[[0.36215854]]
2005-03-07,[[0.3531363]]
2005-03-08,[[0.20431045]]
2005-03-09,[[0.20060435]]
2005-03-10,[[0.19459444]]
2005-03-11,[[0.20490089]]
2005-03-14,[[0.19689366]]
2005-03-15,[[0.36295924]]
2005-03-16,[[0.19252703]]
2005-03-17,[[0.18434271]]
2005-03-18,[[0.18779415]]
2005-03-21,[[0.19253534]]
2005-03-22,[[0.19161823]]
2005-03-23,[[0.18764582]]
2005-03-24,[[0.19699383]]
2005-03-28,[[0.19318086]]
2005-03-29,[[0.36652485]]
2005-03-30,[[0.4202675]]
2005-03-31,[[0.3952956]]
2005-04-01,[[0.42395028]]
2005-04-04,[[0.3923056]]
2005-04-05,[[0.42416656]]
2005-04-06,[[0.4247488]]
2005-04-07,[[0.35205835]]
2005-04-08,[[0.38054135]]
2005-04-11,[[0.347412]]
2005-04-12,[[0.4239622]]
2005-04-13,[[0.54564416]]
2005-04-14,[[0.42049503]]
2005-04-15,[[0.51420236]]
2005-04-18,[[0.8625002]]
2005-04-19,[[0.41659415]]
2005-04-20,[[0.389096]]
2005-04-21,[[0.41008648]]
2005-04-22,[[0.39981395]]
2005-04-25,[[0.41233087]]
2005-04-26,[[0.4238863]]
2005-04-27,[[0.6346067]]
2005-04-28,[[0.4273559]]
2005-04-29,[[0.4217976]]
2005-05-02,[[0.4007101]]
2005-05-03,[[0.19212538]]
2005-05-04,[[0.41803536]]
2005-05-05,[[0.1967502]]
2005-05-06,[[0.19281548]]
2005-05-09,[[0.53428715]]
2005-05-10,[[0.4303118]]
2005-05-11,[[0.40426362]]
2005-05-12,[[0.39869252]]
2005-05-13,[[0.3977097]]
2005-05-16,[[0.4310532]]
2005-05-17,[[0.6521667]]
2005-05-18,[[0.6578426]]
2005-05-19,[[0.716216]]
2005-05-20,[[0.71635777]]
2005-05-23,[[0.69684136]]
2005-05-24,[[0.64252734]]
2005-05-25,[[0.55477095]]
2005-05-26,[[0.6944803]]
2005-05-27,[[0.698178]]
2005-05-31,[[0.4300426]]
2005-06-01,[[0.6202725]]
2005-06-02,[[0.42920148]]
2005-06-03,[[0.5783478]]
2005-06-06,[[0.6871089]]
2005-06-07,[[0.6292436]]
2005-06-08,[[0.5666352]]
2005-06-09,[[0.56731635]]
2005-06-10,[[0.43037516]]
2005-06-13,[[0.43182755]]
2005-06-14,[[0.41846788]]
2005-06-15,[[0.606884]]
2005-06-16,[[0.642497]]
2005-06-17,[[0.67454696]]
2005-06-20,[[0.5865991]]
2005-06-21,[[0.67070913]]
2005-06-22,[[0.6477691]]
2005-06-23,[[0.6659781]]
2005-06-24,[[0.68979144]]
2005-06-27,[[0.6861688]]
2005-06-28,[[0.6794151]]
2005-06-29,[[0.6980662]]
2005-06-30,[[0.67115164]]
2005-07-01,[[0.6701036]]
2005-07-05,[[0.6957663]]
2005-07-06,[[0.7165959]]
2005-07-07,[[0.70643556]]
2005-07-08,[[0.7190257]]
2005-07-11,[[0.7040182]]
2005-07-12,[[0.6940107]]
2005-07-13,[[0.70315194]]
2005-07-14,[[0.7628279]]
2005-07-15,[[0.72838336]]
2005-07-18,[[0.7025993]]
2005-07-19,[[0.67257434]]
2005-07-20,[[0.70033693]]
2005-07-21,[[0.6979558]]
2005-07-22,[[0.7042908]]
2005-07-25,[[0.6794216]]
2005-07-26,[[0.69733137]]
2005-07-27,[[0.6887849]]
2005-07-28,[[0.6607933]]
2005-07-29,[[0.6830596]]
2005-08-01,[[0.6710967]]
2005-08-02,[[0.5920323]]
2005-08-03,[[0.41177475]]
2005-08-04,[[0.62532586]]
2005-08-05,[[0.5957165]]
2005-08-08,[[0.64595217]]
2005-08-09,[[0.41350684]]
2005-08-10,[[0.555714]]
2005-08-11,[[0.7050799]]
2005-08-12,[[0.551657]]
2005-08-15,[[0.86776894]]
2005-08-16,[[0.38056025]]
2005-08-17,[[0.41319868]]
2005-08-18,[[0.34852725]]
2005-08-19,[[0.41479003]]
2005-08-22,[[0.36937708]]
2005-08-23,[[0.18969014]]
2005-08-24,[[0.18406346]]
2005-08-25,[[0.1823729]]
2005-08-26,[[0.18625554]]
2005-08-29,[[0.18487066]]
2005-08-30,[[0.18359959]]
2005-08-31,[[0.18478557]]
2005-09-01,[[0.36166424]]
2005-09-02,[[0.19254667]]
2005-09-06,[[0.18925032]]
2005-09-07,[[0.42136815]]
2005-09-08,[[0.20600367]]
2005-09-09,[[0.42019323]]
2005-09-12,[[0.20790875]]
2005-09-13,[[0.19827098]]
2005-09-14,[[0.19540104]]
2005-09-15,[[0.19158503]]
2005-09-16,[[0.19362286]]
2005-09-19,[[0.192334]]
2005-09-20,[[0.19595107]]
2005-09-21,[[0.18650228]]
2005-09-22,[[0.18378812]]
2005-09-23,[[0.1835526]]
2005-09-26,[[0.18474668]]
2005-09-27,[[0.1866318]]
2005-09-28,[[0.19353738]]
2005-09-29,[[0.19368121]]
2005-09-30,[[0.19800201]]
2005-10-03,[[0.19913569]]
2005-10-04,[[0.20133755]]
2005-10-05,[[0.19366929]]
2005-10-06,[[0.18370321]]
2005-10-07,[[0.18087816]]
2005-10-10,[[0.1895254]]
2005-10-11,[[0.1764614]]
2005-10-12,[[0.3825662]]
2005-10-13,[[0.17964]]
2005-10-14,[[0.17939314]]
2005-10-17,[[0.18430537]]
2005-10-18,[[0.1840842]]
2005-10-19,[[0.18277112]]
2005-10-20,[[0.18609953]]
2005-10-21,[[0.18678373]]
2005-10-24,[[0.39249608]]
2005-10-25,[[0.4336703]]
2005-10-26,[[0.62633044]]
2005-10-27,[[0.3961137]]
2005-10-28,[[0.39795113]]
2005-10-31,[[0.65272635]]
2005-11-01,[[0.69588673]]
2005-11-02,[[0.6669836]]
2005-11-03,[[0.6404268]]
2005-11-04,[[0.67215204]]
2005-11-07,[[0.6981114]]
2005-11-08,[[0.641683]]
2005-11-09,[[0.68531543]]
2005-11-10,[[0.6849083]]
2005-11-11,[[0.68580085]]
2005-11-14,[[0.70120895]]
2005-11-15,[[0.42362723]]
2005-11-16,[[0.6076387]]
2005-11-17,[[0.3971562]]
2005-11-18,[[0.41682294]]
2005-11-21,[[0.42064887]]
2005-11-22,[[0.41750902]]
2005-11-23,[[0.36268744]]
2005-11-25,[[0.4056527]]
2005-11-28,[[0.4084192]]
2005-11-29,[[0.41155493]]
2005-11-30,[[0.6588616]]
2005-12-01,[[0.4671986]]
2005-12-02,[[0.512203]]
2005-12-05,[[0.5973587]]
2005-12-06,[[0.19349355]]
2005-12-07,[[0.1921427]]
2005-12-08,[[0.19373253]]
2005-12-09,[[0.1925466]]
2005-12-12,[[0.19209734]]
2005-12-13,[[0.1924608]]
2005-12-14,[[0.19182345]]
2005-12-15,[[0.19107136]]
2005-12-16,[[0.19602698]]
2005-12-19,[[0.19663334]]
2005-12-20,[[0.19247344]]
2005-12-21,[[0.1880151]]
2005-12-22,[[0.19402516]]
2005-12-23,[[0.37589362]]
2005-12-27,[[0.19164598]]
2005-12-28,[[0.7444002]]
2005-12-29,[[0.6673167]]
2005-12-30,[[0.67222875]]
2006-01-03,[[0.69858336]]
2006-01-04,[[0.700714]]
2006-01-05,[[0.64733446]]
2006-01-06,[[0.63076997]]
2006-01-09,[[0.59115386]]
2006-01-10,[[0.62588084]]
2006-01-11,[[0.6515956]]
2006-01-12,[[0.6560614]]
2006-01-13,[[0.6595864]]
2006-01-17,[[0.649652]]
2006-01-18,[[0.6487205]]
2006-01-19,[[0.69185376]]
2006-01-20,[[0.65368545]]
2006-01-23,[[0.7135561]]
2006-01-24,[[0.7033639]]
2006-01-25,[[0.67910033]]
2006-01-26,[[0.66213894]]
2006-01-27,[[0.65524536]]
2006-01-30,[[0.34387583]]
2006-01-31,[[0.3855583]]
2006-02-01,[[0.40674102]]
2006-02-02,[[0.41449976]]
2006-02-03,[[0.5113693]]
2006-02-06,[[0.41475624]]
2006-02-07,[[0.54645395]]
2006-02-08,[[0.40775552]]
2006-02-09,[[0.3840302]]
2006-02-10,[[0.5996727]]
2006-02-13,[[0.40109006]]
2006-02-14,[[0.6062489]]
2006-02-15,[[0.4684963]]
2006-02-16,[[0.3778199]]
2006-02-17,[[0.41201153]]
2006-02-21,[[0.60392827]]
2006-02-22,[[0.4178662]]
2006-02-23,[[0.4128952]]
2006-02-24,[[0.19402844]]
2006-02-27,[[0.4174654]]
2006-02-28,[[0.40899393]]
2006-03-01,[[0.33501357]]
2006-03-02,[[0.41769922]]
2006-03-03,[[0.5531531]]
2006-03-06,[[0.4218239]]
2006-03-07,[[0.5861547]]
2006-03-08,[[0.51299715]]
2006-03-09,[[0.42186838]]
2006-03-10,[[0.36843944]]
2006-03-13,[[0.41705424]]
2006-03-14,[[0.42353565]]
2006-03-15,[[0.42260724]]
2006-03-16,[[0.4153697]]
2006-03-17,[[0.42118394]]
2006-03-20,[[0.4198838]]
2006-03-21,[[0.4147609]]
2006-03-22,[[0.5430324]]
2006-03-23,[[0.6390072]]
2006-03-24,[[0.42559054]]
2006-03-27,[[0.6990435]]
2006-03-28,[[0.88045704]]
2006-03-29,[[0.7098334]]
2006-03-30,[[0.72406024]]
2006-03-31,[[0.72110903]]
2006-04-03,[[0.72788507]]
2006-04-04,[[0.5430553]]
2006-04-05,[[0.7029914]]
2006-04-06,[[0.6739459]]
2006-04-07,[[0.6985222]]
2006-04-10,[[0.66463125]]
2006-04-11,[[0.7396881]]
2006-04-12,[[0.6743942]]
2006-04-13,[[0.6638531]]
2006-04-17,[[0.62375414]]
2006-04-18,[[0.40961844]]
2006-04-19,[[0.42486545]]
2006-04-20,[[0.5735164]]
2006-04-21,[[0.3651417]]
2006-04-24,[[0.42125458]]
2006-04-25,[[0.42196417]]
2006-04-26,[[0.41649574]]
2006-04-27,[[0.6230344]]
2006-04-28,[[0.19801322]]
2006-05-01,[[0.19731408]]
2006-05-02,[[0.19922146]]
2006-05-03,[[0.1960977]]
2006-05-04,[[0.20009685]]
2006-05-05,[[0.19548965]]
2006-05-08,[[0.1906794]]
2006-05-09,[[0.19228855]]
2006-05-10,[[0.19570813]]
2006-05-11,[[0.19430622]]
2006-05-12,[[0.19732991]]
2006-05-15,[[0.19761989]]
2006-05-16,[[0.35925496]]
2006-05-17,[[0.19279966]]
2006-05-18,[[0.18466032]]
2006-05-19,[[0.18042251]]
2006-05-22,[[0.18730116]]
2006-05-23,[[0.18568522]]
2006-05-24,[[0.18074515]]
2006-05-25,[[0.18793586]]
2006-05-26,[[0.19163188]]
2006-05-30,[[0.18797901]]
2006-05-31,[[0.1747387]]
2006-06-01,[[0.18428206]]
2006-06-02,[[0.19067705]]
2006-06-05,[[0.19564909]]
2006-06-06,[[0.17924356]]
2006-06-07,[[0.1716797]]
2006-06-08,[[0.17342699]]
2006-06-09,[[0.17541823]]
2006-06-12,[[0.1756188]]
2006-06-13,[[0.1760039]]
2006-06-14,[[0.17830458]]
2006-06-15,[[0.18409136]]
2006-06-16,[[0.18965033]]
2006-06-19,[[0.18500096]]
2006-06-20,[[0.19116452]]
2006-06-21,[[0.1868633]]
2006-06-22,[[0.19487798]]
2006-06-23,[[0.1911752]]
2006-06-26,[[0.19224009]]
2006-06-27,[[0.19123483]]
2006-06-28,[[0.1795088]]
2006-06-29,[[0.1837346]]
2006-06-30,[[0.19616115]]
2006-07-03,[[0.20562014]]
2006-07-05,[[0.39749917]]
2006-07-06,[[0.38078323]]
2006-07-07,[[0.411151]]
2006-07-10,[[0.50909054]]
2006-07-11,[[0.19499195]]
2006-07-12,[[0.41565385]]
2006-07-13,[[0.19230893]]
2006-07-14,[[0.43879107]]
2006-07-17,[[0.43450862]]
2006-07-18,[[0.39884502]]
2006-07-19,[[0.41924345]]
2006-07-20,[[0.6090583]]
2006-07-21,[[0.6523688]]
