date,avg_corr,avg_vol,ewma,lw_shrinkage,momentum_feature,trace,universe_vol
1980-04-18,0.46022833496795373,0.022166716839133026,-0.05754645507431548,0.22918269965575072,0.4956521739130435,0.01664922771262846,0.06438389260669182
1980-04-21,0.43110800719099474,0.021278265980282304,-0.053945675040046256,0.3216302974946679,0.48095238095238096,0.01512814004394762,0.06379703863834083
1980-04-22,0.52830441857631,0.023290555126231773,-0.04559694264985806,0.2396584556064112,0.5126984126984128,0.017925827926623814,0.06348791203478772
1980-04-23,0.5214085777007951,0.022861952947660993,-0.039199930939845966,0.24316069923035988,0.5136363636363636,0.017252133696696967,0.06317393629950928
1980-04-24,0.5106867124931604,0.022579909022232517,-0.03300593001995191,0.24454771436449088,0.5217391304347827,0.016782357633833993,0.06292279746783791
1980-04-25,0.46265949557269415,0.021749060404252462,-0.021030899993679415,0.2641478261574443,0.5579710144927537,0.015627277191019764,0.06357097193613899
1980-04-28,0.5319558591842148,0.020804906335791257,-0.005971074716447723,0.23924849388604424,0.573015873015873,0.013812504420947622,0.06440926146785889
1980-04-29,0.5223786891552322,0.01961784788070563,0.0018306168997394125,0.2552629829707806,0.5634920634920635,0.012496252399490477,0.06463266021789615
1980-04-30,0.4959007673656634,0.019275935834271396,0.008319992569223132,0.2558913543493329,0.5727272727272728,0.0120714278447013,0.06498896746908334
1980-05-01,0.5078846909361018,0.019179573781093757,0.01293417674535868,0.25880496126053665,0.5484848484848485,0.011969929917794374,0.06495404418418714
1980-05-02,0.5147446546216421,0.01894652917058679,0.017835705895473845,0.25926913157501114,0.5590909090909091,0.011717635790493505,0.06498716750968916
1980-05-05,0.5227716803004571,0.019042538901731597,0.024769687947793426,0.2621526832688208,0.5761904761904761,0.011781379920852382,0.06514694443103924
1980-05-06,0.5040710822747604,0.018973859288397614,0.02776914854067776,0.26880268027760085,0.5727272727272726,0.011719918128880952,0.06523978119713483
1980-05-07,0.48685008542625463,0.01886789195131904,0.03103082697353985,0.2711803011529248,0.5724637681159419,0.011533697959098815,0.06540655997030144
1980-05-08,0.44314248738722206,0.018345974355668305,0.036561110084229506,0.3026273486951249,0.5797101449275363,0.01095319056601581,0.06578634351141058
1980-05-09,0.46855535383362457,0.018528385464879886,0.03793104030513861,0.30201401934864947,0.5434782608695652,0.011126168436205536,0.06566033324356936
1980-05-12,0.4620632078337453,0.01769971396714882,0.0374282722630984,0.40516412155387993,0.5174603174603175,0.009926468003909526,0.06527535498965947
1980-05-13,0.4739333066243308,0.01778855658302132,0.0366517550200262,0.33822266393410644,0.5378787878787878,0.010060025038679653,0.06503540247333044
1980-05-14,0.46849008146484905,0.017522834925583864,0.03659111817079803,0.3352666090515963,0.5478260869565216,0.009765680867723323,0.06485243388389564
1980-05-15,0.4533139084489688,0.017544623267343965,0.03815028658448484,0.343405082273734,0.563768115942029,0.009791454984770753,0.06476807045134064
1980-05-16,0.45176058444585243,0.01760070220690532,0.03959507894483862,0.3367837252404618,0.5623188405797102,0.009887251676600789,0.0646892366179849
1980-05-19,0.43239245610618154,0.01725708565830845,0.04653041230438825,0.392374972472819,0.6126984126984127,0.009561684983833335,0.06512881182770941
1980-05-20,0.42498519328880185,0.0170860086274383,0.05004547931754474,0.3967864971458492,0.6090909090909091,0.009369620883287877,0.06549190685013366
1980-05-21,0.41644668223115455,0.016865492750437437,0.053388415905100586,0.40112344485107265,0.6115942028985507,0.009095777055881424,0.06586359510359308
1980-05-22,0.41429308815473925,0.016959138014072006,0.05927581853064287,0.3703336568094093,0.6260869565217392,0.009188386467743082,0.06655727080091858
1980-05-23,0.26280529283071224,0.015281173001905126,0.06129635931394323,0.3679630718160011,0.6217391304347827,0.0075246247371936765,0.06674890618608202
1980-05-27,0.2575597197779691,0.015344081440076209,0.062149065733198,0.3833024042945994,0.615873015873016,0.007612020716814286,0.0667460339323904
1980-05-28,0.2488823298490445,0.015463590198109969,0.06328078713928496,0.36139675070006,0.6257575757575757,0.007740681457270563,0.06688645962875917
1980-05-29,0.3219424783951402,0.01623389632364521,0.06072403556558035,0.2694958006114518,0.5939393939393939,0.008575777432292207,0.06666850151205472
1980-05-30,0.3237458498616248,0.016314097634634213,0.0593347986540044,0.2611399052522537,0.5954545454545455,0.008682908112465368,0.0665012664711036
1980-06-02,0.32608009026157847,0.016094440932484813,0.0585310727104437,0.28560568075970333,0.5936507936507937,0.00851596865009524,0.06635851558214015
1980-06-03,0.32742896514992775,0.016136068346327966,0.05758399814978637,0.2852712799355767,0.5904761904761905,0.008546339656933334,0.06619915437894681
1980-06-04,0.3594095014990332,0.016581294381158976,0.05928408076771403,0.2417708582167219,0.6090909090909092,0.009010728337636364,0.06630245084652886
1980-06-05,0.34667006702692305,0.0164765812299438,0.0606731857806,0.2417212148351786,0.608695652173913,0.008893252133197627,0.06638009474367168
1980-06-06,0.3408603986910522,0.01657115568488229,0.06176621953822609,0.24468038534229827,0.608695652173913,0.009016367120837943,0.06642314848622255
1980-06-09,0.358680130361439,0.015934615559013664,0.06459094013713489,0.2604822551446513,0.6380952380952382,0.008388197290585717,0.06667084019590341
1980-06-10,0.30389321437453626,0.015431234453102351,0.07051683834724012,0.3233872649471409,0.6761904761904763,0.007870326616080954,0.06735629311548214
1980-06-11,0.3070041147978659,0.015562950349852637,0.07764069862806318,0.2937935760641396,0.6818181818181819,0.008016245842558441,0.06838707208742772
1980-06-12,0.3007946459133003,0.015764775984060744,0.08317962315992332,0.2592680908731249,0.6652173913043476,0.008280688730944664,0.0692206669596819
1980-06-13,0.2985442698662893,0.015857662971659196,0.08865456627183246,0.2598811595895381,0.6695652173913044,0.008388309230256918,0.06997791806833968
1980-06-16,0.29046317581641645,0.016114943351217034,0.09231684679262352,0.27700709656602995,0.6555555555555558,0.008657680064814285,0.070349215885119
1980-06-17,0.2896100025157797,0.01623123858786964,0.09375975158891438,0.26581543207527153,0.642857142857143,0.008761857167566665,0.0706104905787092
1980-06-18,0.2854573873445323,0.01596412553376787,0.09487941466983979,0.2699120936726579,0.6439393939393941,0.008455934854415583,0.07090339577029951
1980-06-19,0.33772775873179184,0.0163846630167034,0.09379324389567859,0.22194805267403947,0.618840579710145,0.008876431513549407,0.0709461381227573
1980-06-20,0.3477681484904416,0.01644148945734027,0.09182318074553472,0.20662259601394017,0.6028985507246377,0.008977396345743084,0.07087780949813809
1980-06-23,0.36059361328200557,0.016520160270925937,0.08860039657494008,0.21390607180587623,0.6000000000000002,0.009142893929600002,0.07069984297558582
1980-06-24,0.3461086095126755,0.01602135257973626,0.08437247221126543,0.22135947611342577,0.584126984126984,0.008660495832942858,0.07044550353345569
1980-06-25,0.365621474266568,0.016280477345387307,0.08269028183905403,0.20076533425138476,0.603030303030303,0.008889716398538961,0.07032474363814573
1980-06-26,0.3694023255597571,0.016263809302477457,0.08025449250263396,0.19225752482702285,0.5840579710144929,0.008855553017928855,0.07013863988538621
1980-06-27,0.36369304484157994,0.016078889537098535,0.07787705208265691,0.1909297399212035,0.5791666666666667,0.008664452374777172,0.06993912359735235
1980-06-30,0.3909218450685386,0.016140778875192014,0.07471162792291897,0.21572991315074147,0.5651515151515152,0.008630706889313852,0.06966558195395439
1980-07-01,0.393215398803848,0.015999017323346756,0.07143603500246358,0.20958028310216448,0.5681818181818181,0.008486620735402597,0.06938936303894
1980-07-02,0.3891910339515763,0.015801295201593304,0.06915688475501118,0.20786742157229135,0.5797101449275363,0.008255954156047431,0.06915227380430744
1980-07-03,0.3934025891896758,0.016032762490813826,0.06941169047438739,0.19335816454545293,0.6,0.008512261415256918,0.06903506642128794
1980-07-07,0.3877052342956129,0.01575367497976208,0.06728835361496577,0.21451634290334995,0.5850000000000001,0.00826597972344737,0.06879545836562645
1980-07-08,0.37736245677845487,0.01574695299564825,0.06449807020529397,0.19787162387429838,0.5746031746031746,0.008239413020561904,0.0685285441038857
1980-07-09,0.3731575908650751,0.015476523312234456,0.06197665962968512,0.199713194805871,0.5727272727272728,0.007945878187393939,0.06826221608879803
1980-07-10,0.40949577665264497,0.01583890255290789,0.05683971641191075,0.1791949179951976,0.5484848484848485,0.008272851894506493,0.06795442667426646
1980-07-11,0.39623486975805144,0.015918058116722086,0.05165698034690174,0.18639117314984607,0.5409090909090909,0.008365677459523808,0.06765038005008756
1980-07-14,0.45388681329664704,0.01596244621487469,0.0456439241052907,0.20768141574261037,0.5616666666666666,0.008266716093923682,0.06735548834310616
1980-07-15,0.44200257150291167,0.015951216840496985,0.04241479436179966,0.1986102329162174,0.553968253968254,0.00829162188917143,0.06705950355421574
1980-07-16,0.43464045961499853,0.01570303164251786,0.03985023908728441,0.2009768061834008,0.5560606060606061,0.008045620755906927,0.06676811382812335
1980-07-17,0.4694655850476588,0.016094099536069304,0.03856124705184832,0.17249855684195078,0.5696969696969697,0.008551353944658007,0.06650284206448512
1980-07-18,0.4681670488363598,0.01612193617152047,0.037804464655714,0.17254761772353042,0.5757575757575758,0.008578990820716448,0.06624858741693533
1980-07-21,0.43018218220893495,0.016025939611779096,0.03878634293884078,0.21334054470874467,0.6099999999999999,0.00847926764158421,0.06610453147416614
1980-07-22,0.4115339675425408,0.01599762056013974,0.04120152202200154,0.21575804794491385,0.6047619047619048,0.008399023801061906,0.0659473760575996
1980-07-23,0.39248611814545786,0.01596264698311793,0.043635584697296385,0.22488086818405073,0.6030303030303031,0.008342913269142856,0.06580653221640842
1980-07-24,0.38796498130414053,0.016111632950949088,0.04517202188928153,0.22663789430154,0.5924242424242424,0.008486187185450217,0.06564421236908789
1980-07-25,0.4170375360776136,0.016387172035523995,0.04436587993703015,0.2038723192731377,0.5696969696969697,0.008749023345681818,0.06540126040030278
1980-07-28,0.40155255382733857,0.01630939520040118,0.04275838417718243,0.24098147269637638,0.5866666666666666,0.008569737164213156,0.06515576650385359
1980-07-29,0.3920411733854217,0.01618496637589913,0.042689702160574744,0.248253491385016,0.5984126984126984,0.008452365059723809,0.0649286525379711
1980-07-30,0.3633569224602279,0.016739376990811385,0.041368358358355777,0.23819018050853558,0.5909090909090909,0.009091305234010822,0.06467824294101814
1980-07-31,0.3731623957069089,0.01676569520223387,0.03963368359438479,0.22402393476706545,0.5768115942028984,0.009128613787833993,0.0644243609642019
1980-08-01,0.3207722395144123,0.01619035524728716,0.03998161902023666,0.2797989527505784,0.591304347826087,0.008496754288114626,0.06420795657039553
1980-08-04,0.30701411146949825,0.016192622010350332,0.03591999390267829,0.3338387120696407,0.5492063492063493,0.00849466403837143,0.06396286997144794
1980-08-05,0.302969981435826,0.01591842980180239,0.03266661601524341,0.3381002745739036,0.5484848484848485,0.008206578376318182,0.06372288373195924
1980-08-06,0.2976624735595569,0.015828275739914455,0.030635057092649284,0.3213660569106173,0.5594202898550724,0.008083387916525693,0.06347836026470363
1980-08-07,0.33971924005047094,0.01625342654958469,0.03136791230608309,0.25581794032462046,0.5777777777777778,0.008553254191159421,0.06325747219289243
1980-08-08,0.34039314371563567,0.016221855229786305,0.03141694771019783,0.2623189389758435,0.5722222222222222,0.008559024511474639,0.06303057091724638
1980-08-11,0.2978925006706152,0.016304634929312188,0.03584758203041917,0.2935354126104795,0.6166666666666668,0.008646713818097401,0.06296183998848816
1980-08-12,0.33402776346625634,0.016317309875902422,0.03760234716907463,0.280277156904154,0.5893939393939396,0.008642078738183984,0.06278233301011367
1980-08-13,0.33863529938828557,0.016115331970294425,0.038270091790953295,0.27664977132119145,0.5782608695652175,0.00842207096121739,0.06258473573390104
1980-08-14,0.35906611835853763,0.01636480318854591,0.041110353157689426,0.23604442296787492,0.5944444444444444,0.008669042615576087,0.062473002891241775
1980-08-15,0.3291092281148975,0.01580905348904703,0.0421977227628008,0.26178935996650443,0.5819444444444444,0.008118357096525362,0.06229739525252283
1980-08-18,0.37065931396512447,0.01619136188688305,0.03962413932781692,0.2740215581699327,0.5499999999999999,0.00836553354535065,0.06207313213840622
1980-08-19,0.3839075059848882,0.01608490221531947,0.03575633369210721,0.2658257787161195,0.5333333333333333,0.008239633446753245,0.061862903624820664
1980-08-20,0.38611435584895343,0.016052636603826772,0.03359446984403151,0.2451337449624262,0.5463768115942028,0.008245624540881421,0.06164234798266256
1980-08-21,0.39358980774712765,0.01616363600393166,0.0333068505962379,0.2265081905385222,0.5638888888888889,0.008337208353255434,0.06143061058841945
1980-08-22,0.3938079250837623,0.016258858368313162,0.03276168379666088,0.23130373547916538,0.5625,0.00851077520988587,0.06122063185682051
1980-08-25,0.42786348883901565,0.016603389128281004,0.030837319292817605,0.20933888373977638,0.5469696969696969,0.008894327301205629,0.0610067270995815
1980-08-26,0.4084453337398367,0.01633713335440348,0.03093710278395344,0.23084661028571793,0.5666666666666667,0.008618931570746755,0.06080351720097399
1980-08-27,0.42713945762582617,0.016350125848264518,0.02962206086709018,0.21126204938907112,0.5434782608695652,0.008589136426818182,0.06059354581875158
1980-08-28,0.4330756915516564,0.01642903653209115,0.026974279783468252,0.19237948015926193,0.5277777777777778,0.008678247875849638,0.06039786048778189
1980-08-29,0.4291833100405217,0.016229058113353376,0.023787811389877837,0.1981024037607315,0.523611111111111,0.008497977108336954,0.060217965728828884
1980-09-02,0.5192109831472256,0.015762296594100007,0.0237519897431229,0.1614598243837135,0.5634920634920634,0.007968836730266668,0.060017877926010134
1980-09-03,0.5360203475362197,0.016026760062104746,0.026448264118966766,0.14000373452519183,0.5833333333333335,0.008278008253008657,0.059860706822386374
1980-09-04,0.5363736879939771,0.016003687969837057,0.027628523728816915,0.13243843622961704,0.5666666666666668,0.008249855419288537,0.05967733654735883
1980-09-05,0.5476017857564307,0.016060261290807558,0.02829639317563194,0.12732989447962847,0.5579710144927537,0.00827689122290909,0.059487272051228446
1980-09-08,0.5437568267071818,0.015954561883334918,0.023614847443840885,0.12621788194346711,0.4984126984126984,0.008266145739138095,0.05936215850960502
1980-09-09,0.5474466428534859,0.016083575795663232,0.019607532129269363,0.12255507961252639,0.5031746031746032,0.008416223332138094,0.059220341558292734
1980-09-10,0.5344831877040437,0.015978497962789148,0.01683094379787339,0.12458061582381856,0.5106060606060606,0.008284525551995672,0.05906229291730108
1980-09-11,0.5152795332812864,0.015973606711630135,0.01516583618163714,0.12572079412515424,0.5188405797101449,0.008239959734636364,0.058888905369023
1980-09-12,0.5094620265903561,0.01574310936763166,0.011492797601227714,0.13766402105147016,0.4985507246376812,0.008002416740913043,0.05875794001402533
1980-09-15,0.4783233892334015,0.015406984535404301,0.00724758933422323,0.17361721888471518,0.5015873015873015,0.007639112829176191,0.058630044585228996
1980-09-16,0.47618858051745283,0.015592269058080277,0.004588061079861652,0.17591987852989707,0.5031746031746032,0.0077713399256761915,0.05849525234199408
1980-09-17,0.49309508559487425,0.01584491922364851,0.004648797576087634,0.1551818745367765,0.5242424242424243,0.00799392405077922,0.05832106442138372
1980-09-18,0.49164210484097054,0.01577599175118303,0.003650966997518385,0.15078045766287235,0.5101449275362319,0.007941929409391304,0.05816724362848971
1980-09-19,0.44048191730291314,0.015248122504547938,0.005398874222230344,0.17719905478544387,0.5376811594202899,0.00743603468690514,0.05798651419568316
1980-09-22,0.43023154832258714,0.01549495620611317,0.005958410976199573,0.2033198362302974,0.5285714285714285,0.007651065283119048,0.057808321189880205
1980-09-23,0.3836619304294336,0.01634737833414716,0.0065069066426984516,0.2770262836300785,0.519047619047619,0.008589473383380952,0.05763206744740439
1980-09-24,0.36735114550402365,0.017100908791319227,0.009301660119981466,0.2578094989773162,0.5257575757575758,0.009478604634188311,0.05746520810578097
1980-09-25,0.3705806804502197,0.01706562426147995,0.010554635976691698,0.24501011198960554,0.5130434782608696,0.009470061820292489,0.05729103548519579
1980-09-26,0.3821575980453676,0.017401589976738817,0.010688255089764414,0.22973958389331503,0.5130434782608695,0.009858053689671936,0.05711996188146766
1980-09-29,0.4142537846276377,0.01822476685694126,0.011509827333062545,0.2356092025960251,0.526984126984127,0.01075912192577143,0.05694881174858581
1980-09-30,0.4420848107342032,0.02029194413218829,0.01672709250731604,0.20090487295099566,0.5428571428571428,0.013500207905480953,0.05685393148782154
1980-10-01,0.4464121197859098,0.021274327087170815,0.024862914330804103,0.1735628217754532,0.5545454545454545,0.014970770155850646,0.056948106604000834
1980-10-02,0.4365194270853539,0.02106806007587683,0.033080829999042397,0.1736166684022331,0.5594202898550724,0.014727848143762845,0.057113051824056814
1980-10-03,0.4253135563783529,0.02121191501515457,0.04008463471361265,0.17612648426431352,0.5507246376811594,0.014902042709984189,0.05724543191652437
1980-10-06,0.40614285563316255,0.021483797470174402,0.04833237592639111,0.20674324009843373,0.5746031746031747,0.015255885569314287,0.0575140772655064
1980-10-07,0.4067703322531226,0.021310990482712937,0.054493078737465644,0.19412209547732337,0.559090909090909,0.014992222624956711,0.057693049583697635
1980-10-08,0.3995778474533474,0.020977518577420133,0.06037356230156534,0.19721899118005135,0.5637681159420289,0.014515721488086957,0.05790078617912487
1980-10-09,0.3807787777410186,0.020654509564843642,0.06735017974978907,0.21161644391352247,0.572463768115942,0.014076380408102768,0.05818234360805561
1980-10-10,0.3885696368484916,0.020696358424342795,0.07197739405106164,0.20593367818970837,0.5550724637681159,0.014118452304608696,0.0583302474763325
1980-10-13,0.42316830416720697,0.021523827013455423,0.07910054647938707,0.17399559309928153,0.5682539682539683,0.015352019119976194,0.05855175861733265
1980-10-14,0.4205492549905134,0.021189497688246912,0.08255410917854852,0.17365388128287232,0.5590909090909091,0.014900888054636362,0.05874840207126178
1980-10-15,0.4269022401276978,0.02126814712471287,0.08836536082087948,0.15891659406920605,0.5768115942028984,0.015067342853150197,0.059174149939375205
1980-10-16,0.4372780594276225,0.021820669619540337,0.092474186677118,0.1488956043743457,0.5652173913043479,0.015984967006118577,0.05940824707255069
1980-10-17,0.44006188043850486,0.021723392550717615,0.09458751172143254,0.14733789646948176,0.5507246376811594,0.01587589670449407,0.059523092005299136
1980-10-20,0.4459945384125955,0.021676503369516136,0.09849286256223146,0.1410858021054117,0.5571428571428572,0.016030374959857145,0.05964119460994804
1980-10-21,0.4396498298060199,0.0215911701636013,0.09811974973620716,0.13507739854641207,0.55,0.015901553300573593,0.059698059262145636
1980-10-22,0.43168414383066017,0.021300180346185395,0.09796882049146668,0.13634785425456977,0.5507246376811594,0.015510271926213438,0.0597621041281849
1980-10-23,0.46752257471074654,0.02202969254161685,0.09374435116277698,0.12007886318337237,0.5173913043478261,0.01671122473203162,0.05962995075992848
1980-10-24,0.4805227684435917,0.021762120875370043,0.08980219575534353,0.12246792936922234,0.5246376811594203,0.01605030531678656,0.05949564536438847
1980-10-27,0.4996046856407793,0.021677408964019394,0.08621669235366246,0.13799063803084488,0.5253968253968254,0.015785952431942855,0.059341588155196384
1980-10-28,0.48807267743832244,0.021389404574013178,0.0813638370989444,0.14090938450528206,0.5378787878787878,0.01533703591283766,0.05919459577723166
1980-10-29,0.4605970812272484,0.021465255875900684,0.0768994802780773,0.1491195065379029,0.5347826086956522,0.015399631377181821,0.05904633111018176
1980-10-30,0.42889808477186664,0.021626435412359316,0.07396128240202887,0.16693192956425532,0.5434782608695652,0.01590552637483399,0.05890544180290761
1980-10-31,0.4039194754686534,0.020980244632686797,0.07256969077183756,0.17435192698684637,0.5569444444444444,0.014908197050708333,0.05880272065870191
1980-11-03,0.4053890985169247,0.020406007637327583,0.06677246576816677,0.19529022767097035,0.5409090909090909,0.013850474306891774,0.0586500682893304
1980-11-05,0.4326593208532835,0.02066027254408229,0.06296436086586166,0.18037372793663256,0.553030303030303,0.014164412291238097,0.05850089402682227
1980-11-06,0.4610249018580307,0.020829580080852995,0.05759618405545208,0.16192586781603105,0.5289855072463768,0.0142968154026166,0.058357534161945175
1980-11-07,0.4467867007456372,0.02043793529645217,0.05092901372708328,0.1735915710852652,0.518840579710145,0.013844405923094862,0.05823593642966937
1980-11-10,0.4501192749462726,0.020996515451318056,0.04553382366036279,0.18182475399386977,0.5412698412698412,0.014751642097490478,0.05808905978473287
1980-11-11,0.4559702180908586,0.0212855037513575,0.04438504500984204,0.17199519165556768,0.5634920634920635,0.015198818013538095,0.0579506942095475
1980-11-12,0.4855621079304925,0.022058966723106588,0.047826753178364365,0.1554212889734925,0.5833333333333334,0.01619486891729004,0.057905771170426175
