start_date,end_date,vol,naive_vol,shrinkage
1982-01-04,1982-02-04,0.006103853061598742,0.006811268762951561,0.32039804995605703
1982-01-05,1982-02-05,0.005912099517815174,0.006695723574378209,0.32973944442936187
1982-01-06,1982-02-06,0.0055105539417754385,0.006059741965652124,0.294274298484218
1982-01-07,1982-02-07,0.005466342551521739,0.005855214552902515,0.2330007390371342
1982-01-08,1982-02-08,0.005296822212490762,0.0055679076606433425,0.21684747587734748
1982-01-11,1982-02-11,0.005051502789235878,0.005311891140880969,0.22530483632906873
1982-01-12,1982-02-12,0.004181650804635117,0.004223044255166337,0.15416284237967237
1982-01-13,1982-02-13,0.004080697595501497,0.004205526786142767,0.18416438859725728
1982-01-14,1982-02-14,0.004163451822662654,0.004316725331642951,0.18934059253721314
1982-01-15,1982-02-15,0.004278041943022022,0.004444101620037841,0.20666584770691723
1982-01-18,1982-02-18,0.00449486374451639,0.004716304356849579,0.2155314670100738
1982-01-19,1982-02-19,0.004412913172316729,0.004711110603553699,0.20819437215645603
1982-01-20,1982-02-20,0.004510852911336716,0.004868809195570729,0.2226452461404927
1982-01-21,1982-02-21,0.004654910046790469,0.005037015446496222,0.22909377904448006
1982-01-22,1982-02-22,0.005176421360180623,0.005491286760128922,0.23179672948558633
1982-01-25,1982-02-25,0.004846716976212162,0.005072687619329312,0.2783106785036358
1982-01-26,1982-02-26,0.00480892824518463,0.005037606616664288,0.2108004656224837
1982-01-27,1982-02-27,0.00493280278166083,0.0051706401760043715,0.22145383479996825
1982-01-28,1982-02-28,0.004957129943173424,0.005221243595892729,0.2223684942491169
1982-01-29,1982-02-28,0.004481779367341928,0.004979577479397866,0.33678384620144286
1982-02-01,1982-03-01,0.003992817298284719,0.004764691611618289,0.45336713878509916
1982-02-02,1982-03-02,0.004039373783261671,0.004469235706458082,0.4453122013582797
1982-02-03,1982-03-03,0.0038119689547471123,0.004170994663309498,0.3308445151072229
1982-02-04,1982-03-04,0.0039049045437429966,0.0040989535696634325,0.22276244469176756
1982-02-05,1982-03-05,0.003799521428127778,0.00411158889413906,0.3334749154499276
1982-02-08,1982-03-08,0.0036076400757687876,0.004059807016665271,0.33750532256269045
1982-02-09,1982-03-09,0.0036661427287466315,0.004166232279420284,0.43588815148234716
1982-02-10,1982-03-10,0.0035848514185189344,0.003940261104326074,0.33375146345558554
1982-02-11,1982-03-11,0.0036721404673179655,0.0038888463245855577,0.21402376932132608
1982-02-12,1982-03-12,0.0042124137782426525,0.0045940008100884685,0.44454626780766415
1982-02-16,1982-03-16,0.003969784895217085,0.004133953516160023,0.2121454170746605
1982-02-17,1982-03-17,0.004038445393651295,0.004152386871582648,0.33468698073492625
1982-02-18,1982-03-18,0.004057857997505926,0.004461121219379771,0.4349821713173012
1982-02-19,1982-03-19,0.004040872818466054,0.00442351562369392,0.43378333765912985
1982-02-22,1982-03-22,0.003915811657068203,0.004306934244664788,0.3244029621432634
1982-02-23,1982-03-23,0.00411306174079276,0.004823597090067464,0.3292707773032385
1982-02-24,1982-03-24,0.004493449392452923,0.005416723707582455,0.498779368060815
1982-02-25,1982-03-25,0.004551427405247313,0.005833430495713848,0.5422391595871983
1982-02-26,1982-03-26,0.00453241383946266,0.005863416482370472,0.5184326299696151
1982-03-01,1982-04-01,0.004454241162569577,0.0056398372963969885,0.5028989266499855
1982-03-02,1982-04-02,0.0043233474148423245,0.004838311212106837,0.4212675866019636
1982-03-03,1982-04-03,0.004418330512253827,0.004988124735301361,0.4809997292908687
1982-03-04,1982-04-04,0.004295420373011566,0.005105268392893681,0.525345765059207
1982-03-05,1982-04-05,0.004206995175730197,0.0049414041613244485,0.5058047976260802
1982-03-08,1982-04-08,0.0039698996347423965,0.0046485070857461355,0.5212249230694318
1982-03-09,1982-04-09,0.004060270574292147,0.004726010707590034,0.5226730046726116
1982-03-10,1982-04-10,0.004140051445115171,0.00481993207797557,0.5200948551928046
1982-03-11,1982-04-11,0.004239436555386538,0.004750472638048144,0.5218571211060726
1982-03-12,1982-04-12,0.003753120579554025,0.004237392424711768,0.530101701749697
1982-03-15,1982-04-15,0.0035738692562562553,0.004371919800948588,0.6171562367109551
1982-03-16,1982-04-16,0.0034981743698059573,0.004365847929241952,0.5984610358433027
1982-03-17,1982-04-17,0.0035402894552187146,0.004409170502375657,0.5856284667907636
1982-03-18,1982-04-18,0.0035555143818346343,0.004311330435346313,0.5732430152952558
1982-03-19,1982-04-19,0.0036279360684618135,0.004395091347846221,0.5893760232922872
1982-03-22,1982-04-22,0.0035975830138242344,0.004331755771746939,0.6227702785941182
1982-03-23,1982-04-23,0.003369448168939432,0.003990805044465207,0.6060808248314176
1982-03-24,1982-04-24,0.003310310684753591,0.0039170894104540496,0.5929293962782711
1982-03-25,1982-04-25,0.0032028290895556714,0.0036417497524158533,0.5540602117540353
1982-03-26,1982-04-26,0.003021126209250147,0.003603687942822061,0.5613278705062851
1982-03-29,1982-04-29,0.0038171818229650626,0.0040780954595957845,0.45594953065783445
1982-03-30,1982-04-30,0.003838260599248892,0.004092160642539278,0.4476518351045093
1982-03-31,1982-04-30,0.0036738601764221275,0.003829397282642612,0.45470864386790405
1982-04-01,1982-05-01,0.004040164251756469,0.004841012337179921,0.585867678996231
1982-04-02,1982-05-02,0.003958027244728847,0.004791569967832859,0.5909430362672617
1982-04-05,1982-05-05,0.004160741031947022,0.005673804434128861,0.677928518970247
1982-04-06,1982-05-06,0.004413474660732083,0.0057121627002365,0.6769615991488273
1982-04-07,1982-05-07,0.004429745043959056,0.00571878202840061,0.6625388874880745
